"{""chat"": [{""sex"": ""1"", ""content"": ""我们能够认识也算一种缘分吧""}, {""sex"": ""2"", ""content"": ""认识是一种缘分，但可能不适合""}, {""sex"": ""1"", ""content"": ""没事，适合不适合我们试试才知道啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""单身22年""}, {""sex"": ""1"", ""content"": ""黄金单身贵族啊。""}, {""sex"": ""1"", ""content"": ""那我就帮你解决单身吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""因为开心""}, {""sex"": ""1"", ""content"": ""我的开心都是与你有关。""}, {""sex"": ""1"", ""content"": ""你开心了，我就开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你套我""}, {""sex"": ""1"", ""content"": ""我就是把你套在身边嘛！""}, {""sex"": ""1"", ""content"": ""把你套住是多么开心的一件事啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哎！心情不好""}, {""sex"": ""1"", ""content"": ""那我就让你心情好起来吧。""}, {""sex"": ""1"", ""content"": ""现在的心情不好只是为了以后的心情好做准备。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我就开始瞎猜了。""}, {""sex"": ""1"", ""content"": ""开始吧，没准瞎猜你都能猜对。""}, {""sex"": ""1"", ""content"": ""好，你这么聪明肯定能猜到的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没话说了吧""}, {""sex"": ""1"", ""content"": ""在喜欢你这件事，我的确是没什么可说的。""}, {""sex"": ""1"", ""content"": ""那都怪你过分的美丽了好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""加好友通过""}, {""sex"": ""1"", ""content"": ""我在你的朋友圈发现一个秘密""}, {""sex"": ""1"", ""content"": ""我一加你的微信，就知道你是谁了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你求我抱呀""}, {""sex"": ""1"", ""content"": ""求求你嘛。""}, {""sex"": ""1"", ""content"": ""赶紧来抱抱，我快受不了了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我去跑步""}, {""sex"": ""1"", ""content"": ""哇，小姐姐习惯这么好。""}, {""sex"": ""1"", ""content"": ""看来我得培养一下对跑步的兴趣了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""奶茶太甜了""}, {""sex"": ""1"", ""content"": ""可是没有你甜啊。""}, {""sex"": ""1"", ""content"": ""没事，甜甜的比较适合你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""七夕没人陪""}, {""sex"": ""1"", ""content"": ""谁说没人陪，我不是在陪着你嘛""}, {""sex"": ""1"", ""content"": ""想不想要有人陪，我刚好有空哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""下次我会打扰你的""}, {""sex"": ""1"", ""content"": ""打扰就打扰呗，我愿意被你打扰。""}, {""sex"": ""1"", ""content"": ""你放心吧，我不会生气的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[/撇嘴_GIF]""}, {""sex"": ""1"", ""content"": ""不要撇嘴呦，撇嘴就不漂亮了""}, {""sex"": ""1"", ""content"": ""这哪有你撇嘴可爱啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""人生观""}, {""sex"": ""1"", ""content"": ""我的人生观是我的人生需要你。""}, {""sex"": ""1"", ""content"": ""跟三观一致的人在一起才会过得幸福。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有点晕车""}, {""sex"": ""1"", ""content"": ""有没有吃晕车药？要不在车上睡会吧。""}, {""sex"": ""1"", ""content"": ""以后带你多坐车锻炼锻炼。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不随便关注别人""}, {""sex"": ""1"", ""content"": ""可是你现在关注我了。""}, {""sex"": ""1"", ""content"": ""别人当然不要关注，只关注我就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不关你的事""}, {""sex"": ""1"", ""content"": ""你的事就是我的事，怎么会不关我的事？""}, {""sex"": ""1"", ""content"": ""就算不关我的事我也要管，谁让你是我喜欢的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想太远了""}, {""sex"": ""1"", ""content"": ""这叫目光长远。""}, {""sex"": ""1"", ""content"": ""因为我想要跟你有未来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""也不懂""}, {""sex"": ""1"", ""content"": ""没事，以后总是有机会知道的。""}, {""sex"": ""1"", ""content"": ""以后还是会有机会去懂。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""脚破了""}, {""sex"": ""1"", ""content"": ""你过来，我的后背给你。""}, {""sex"": ""1"", ""content"": ""你就是这么不会照顾自己吗？！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太夸奖我了""}, {""sex"": ""1"", ""content"": ""你这么优秀当然要夸一夸鼓励鼓励。""}, {""sex"": ""1"", ""content"": ""小仙女不要害羞呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""会想结婚""}, {""sex"": ""1"", ""content"": ""那就和我结婚吧。""}, {""sex"": ""1"", ""content"": ""我不就是你的结婚对象吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你聊天挺有意思""}, {""sex"": ""1"", ""content"": ""你要是喜欢跟我聊天，可以经常找我聊哦""}, {""sex"": ""1"", ""content"": ""我可不止是聊天的时候挺有意思的哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我又打不过你""}, {""sex"": ""1"", ""content"": ""我还打不过你呢，你每次都打在我心上""}, {""sex"": ""1"", ""content"": ""打老婆这件事，我这辈子都不可能""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""生日啊""}, {""sex"": ""1"", ""content"": ""生日怎么都没有提前告诉我，我都不能给你准备小惊喜了""}, {""sex"": ""1"", ""content"": ""祝你生日快乐啊，按时长大，但永远都是18的小仙女""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那是你厉害""}, {""sex"": ""1"", ""content"": ""我栽在你手里了，你比我更厉害。""}, {""sex"": ""1"", ""content"": ""不厉害点我都不敢出现在你面前。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你给我个理由""}, {""sex"": ""1"", ""content"": ""对不起，爱你我没有理由！""}, {""sex"": ""1"", ""content"": ""爱你是需要理由嘛！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大哥大哥""}, {""sex"": ""1"", ""content"": ""媳妇儿你怎么这么调皮，都说了要叫老公。""}, {""sex"": ""1"", ""content"": ""我已经不做大哥好多年了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""给我张你的照片""}, {""sex"": ""1"", ""content"": ""这么快就要给家长看了吗。""}, {""sex"": ""1"", ""content"": ""都是照骗的啦，没啥好看的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我马上要走了""}, {""sex"": ""1"", ""content"": ""那你能为我停一秒嘛！""}, {""sex"": ""1"", ""content"": ""不要走了，我求你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可好吃了""}, {""sex"": ""1"", ""content"": ""那我也要吃，害我口水都流出来了。""}, {""sex"": ""1"", ""content"": ""能让你这个小吃货说好吃的肯定很美味。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是不是经常这样撩人""}, {""sex"": ""1"", ""content"": ""没啊，我只在遇到你的时候才这样。""}, {""sex"": ""1"", ""content"": ""那你愿意被我这么撩吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你叫啥名字呢""}, {""sex"": ""1"", ""content"": ""名字不重要，重要的是遇见你。""}, {""sex"": ""1"", ""content"": ""名字只是一个代号，只为了能遇见你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不知道怎么说你了""}, {""sex"": ""1"", ""content"": ""那就不要说我了，看着我就好。""}, {""sex"": ""1"", ""content"": ""别说话，吻我！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你别勾引我""}, {""sex"": ""1"", ""content"": ""明明是你勾引我，把我的魂都勾走了。""}, {""sex"": ""1"", ""content"": ""既然被你发现了，那就更不能放你走了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""勾搭小哥哥""}, {""sex"": ""1"", ""content"": ""你这是在给我找刺激吗？""}, {""sex"": ""1"", ""content"": ""你信不信我去勾引小姐姐？！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我和闺蜜""}, {""sex"": ""1"", ""content"": ""好看的人是不是都玩在一起。""}, {""sex"": ""1"", ""content"": ""什么时候才能是我和你啊？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天有点困了""}, {""sex"": ""1"", ""content"": ""是不是昨天晚上没有睡好啊。""}, {""sex"": ""1"", ""content"": ""那你要不要靠着我睡会儿？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我先睡咯""}, {""sex"": ""1"", ""content"": ""睡吧，等会儿你就能在梦里看到我了。""}, {""sex"": ""1"", ""content"": ""记得做个有我的美梦呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么凶的吗""}, {""sex"": ""1"", ""content"": ""难道你只看到我凶没看到我的温柔吗？""}, {""sex"": ""1"", ""content"": ""可能是我平时粗鲁惯了让你觉得我很凶，我以后会对你更温柔的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""聊天怎么开头""}, {""sex"": ""1"", ""content"": ""如果我说我想你了你会怎么办""}, {""sex"": ""1"", ""content"": ""看来小仙女最近很闲呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快要睡觉了""}, {""sex"": ""1"", ""content"": ""睡前千万不要想我，不然会失眠的""}, {""sex"": ""1"", ""content"": ""睡吧，别梦见我，不然我会打喷嚏的！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""掉坑""}, {""sex"": ""1"", ""content"": ""那这个坑需要承受的重量也太大了吧""}, {""sex"": ""1"", ""content"": ""怎么这么不小心，有没有摔着了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太幼稚了你""}, {""sex"": ""1"", ""content"": ""有时候幼稚点比较快乐。""}, {""sex"": ""1"", ""content"": ""男生的幼稚只给自己喜欢的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""几点上班呀""}, {""sex"": ""1"", ""content"": ""怎么这么关心我几点上班了呢？""}, {""sex"": ""1"", ""content"": ""难道你想和我一起上班嘛、""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还不了解我吗""}, {""sex"": ""1"", ""content"": ""那你希望我来了解你嘛？！""}, {""sex"": ""1"", ""content"": ""那你觉得我可以了解吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""找对象吗？""}, {""sex"": ""1"", ""content"": ""找你吗？""}, {""sex"": ""1"", ""content"": ""在找呢，我对象估计眼睛不好，到现在都找不到我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胃疼睡不着""}, {""sex"": ""1"", ""content"": ""以前不好好照顾自己把胃弄坏了吧，以后我来照顾你。""}, {""sex"": ""1"", ""content"": ""一定很难受吧，家里有没有胃药？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是笑你而已""}, {""sex"": ""1"", ""content"": ""麻烦你笑的再好看点，我喜欢看你笑。""}, {""sex"": ""1"", ""content"": ""笑一笑十年少呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可能吓你？""}, {""sex"": ""1"", ""content"": ""你要是把我吓死了，你就当寡妇了。""}, {""sex"": ""1"", ""content"": ""你想继承我的花呗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你说是谁""}, {""sex"": ""1"", ""content"": ""那你觉得我是在说谁呢？""}, {""sex"": ""1"", ""content"": ""这时候是谁还重要吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胖了10斤""}, {""sex"": ""1"", ""content"": ""没事，反正你那么好看看不出来。""}, {""sex"": ""1"", ""content"": ""这不是胖，是丰满！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怕吗？""}, {""sex"": ""1"", ""content"": ""怕啊，怕你离开我呀。""}, {""sex"": ""1"", ""content"": ""不怕，我有你在我就不怕。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好文艺""}, {""sex"": ""1"", ""content"": ""是不是正好是你喜欢的样子？""}, {""sex"": ""1"", ""content"": ""感觉你也是一个很文艺的小仙女。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我啥也没说""}, {""sex"": ""1"", ""content"": ""那你现在能说喜欢我吗？""}, {""sex"": ""1"", ""content"": ""那你有什么想对我说的呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怕累""}, {""sex"": ""1"", ""content"": ""那就别折腾了，老老实实待在我怀里吧。""}, {""sex"": ""1"", ""content"": ""怕苦怕累你觉得你能得到什么？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不缺男人""}, {""sex"": ""1"", ""content"": ""我缺你可以吗？""}, {""sex"": ""1"", ""content"": ""看来你现在只缺我一个了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""梦见你啦""}, {""sex"": ""1"", ""content"": ""谢谢你梦到我，这是我的荣幸。""}, {""sex"": ""1"", ""content"": ""你是不是在梦里欺负我了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没休息呢""}, {""sex"": ""1"", ""content"": ""你这是在等我一起吗？""}, {""sex"": ""1"", ""content"": ""想会儿我就当做休息吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备休息了""}, {""sex"": ""1"", ""content"": ""那你一定要好好休息知道不""}, {""sex"": ""1"", ""content"": ""嗯嗯，我也准备准备梦到你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备睡觉。""}, {""sex"": ""1"", ""content"": ""那我们就在梦里接着聊吧。""}, {""sex"": ""1"", ""content"": ""睡前不要想我，不然你会失眠。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""烦什么呢""}, {""sex"": ""1"", ""content"": ""烦恼的事很多啊，毕竟生活不如意""}, {""sex"": ""1"", ""content"": ""没什么，我不想把负面情绪带给你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我怕你天天欺负我""}, {""sex"": ""1"", ""content"": ""就亲了一下，怎么就欺负你。""}, {""sex"": ""1"", ""content"": ""我要欺负你一辈子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""只能吃方便面了""}, {""sex"": ""1"", ""content"": ""方便面的快乐，你懂我懂大家懂。""}, {""sex"": ""1"", ""content"": ""方便面的快乐，你值得拥有。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在 你 还喜欢我吗""}, {""sex"": ""1"", ""content"": ""你问我这个问题前，你问问自己喜欢我吗？""}, {""sex"": ""1"", ""content"": ""不喜欢了，已经变化成爱了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""买了啊""}, {""sex"": ""1"", ""content"": ""怎么买了都没跟我说哦，我都买重了""}, {""sex"": ""1"", ""content"": ""没想到小仙女竟然这么迅速！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是聪明人""}, {""sex"": ""1"", ""content"": ""够聪明才能活的够久啊。""}, {""sex"": ""1"", ""content"": ""聪明的人一般不会让别人知道他聪明。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是男的吗""}, {""sex"": ""1"", ""content"": ""你要不要试试？""}, {""sex"": ""1"", ""content"": ""这还是第一次有人怀疑我的性别了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我爱笑吗""}, {""sex"": ""1"", ""content"": ""你笑起来很好看，要多笑。""}, {""sex"": ""1"", ""content"": ""反正，我是爱你的笑的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我睡的比较晚""}, {""sex"": ""1"", ""content"": ""睡太晚不担心脱发吗？""}, {""sex"": ""1"", ""content"": ""那我们可以聊得晚一些。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那不是""}, {""sex"": ""1"", ""content"": ""那小仙女说那是什么呀？""}, {""sex"": ""1"", ""content"": ""没关系，反正你是我喜欢的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""偷袭""}, {""sex"": ""1"", ""content"": ""哎呀好过分，竟然搞偷袭""}, {""sex"": ""1"", ""content"": ""你这个小丫头，居然还想偷袭我呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""估计感冒了""}, {""sex"": ""1"", ""content"": ""都让你好好照顾自己了，你就是不听！""}, {""sex"": ""1"", ""content"": ""感冒了就好好休息，别给我乱跑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""才不带你""}, {""sex"": ""1"", ""content"": ""嘤嘤嘤，你怎么可以这么无情。""}, {""sex"": ""1"", ""content"": ""为什么不带我，我不会给你拖后腿的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我会去的""}, {""sex"": ""1"", ""content"": ""那你可不能后悔哦，我等你。""}, {""sex"": ""1"", ""content"": ""突然我就开始莫名地期待了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我听到了""}, {""sex"": ""1"", ""content"": ""那你要做出决定了吗""}, {""sex"": ""1"", ""content"": ""那是不是给我点反应呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们还不够了解""}, {""sex"": ""1"", ""content"": ""所以我们还需要花更多的时间在交流上。""}, {""sex"": ""1"", ""content"": ""来日方长，我们可以慢慢了解彼此。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真会哄女孩子""}, {""sex"": ""1"", ""content"": ""哄你，我还是真的是有一手。""}, {""sex"": ""1"", ""content"": ""除了哄你，我就一无是处了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可惜啦""}, {""sex"": ""1"", ""content"": ""不可惜不可惜，以后还会有机会。""}, {""sex"": ""1"", ""content"": ""人生嘛，总是会有一些遗憾的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想害你""}, {""sex"": ""1"", ""content"": ""你怎么可能害我，你才不会害我呢。""}, {""sex"": ""1"", ""content"": ""如果你想害我，我心甘情愿承受。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""中午吃了吗""}, {""sex"": ""1"", ""content"": ""你觉得我吃饭的时候会不叫你吗""}, {""sex"": ""1"", ""content"": ""没吃呢，一个人吃孤单寂寞冷""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我笑点很高的""}, {""sex"": ""1"", ""content"": ""我就不信我逗不笑你。""}, {""sex"": ""1"", ""content"": ""笑点再高我也能戳中呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很想看看你长什么样子的""}, {""sex"": ""1"", ""content"": ""别想了，长得一张你未来男朋友的脸。""}, {""sex"": ""1"", ""content"": ""你可以按着彭于晏那边想，就对了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很适合你""}, {""sex"": ""1"", ""content"": ""我觉得你也特别适合我。""}, {""sex"": ""1"", ""content"": ""小仙女觉得适合我那肯定很适合。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你对我不是认真的""}, {""sex"": ""1"", ""content"": ""认不认真你来我心里看看就知道了。""}, {""sex"": ""1"", ""content"": ""我会用时间来告诉你我到底是不是认真的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""亲爱的，早上好""}, {""sex"": ""1"", ""content"": ""我一看到，我的心跳就不好了""}, {""sex"": ""1"", ""content"": ""如果能一起吃早饭就更好了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有什么好处吗""}, {""sex"": ""1"", ""content"": ""说出来的好处就不惊喜了。""}, {""sex"": ""1"", ""content"": ""保证你满意就是了，大不了把我送你成不。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天我生日呢，你都不关心我""}, {""sex"": ""1"", ""content"": ""小仙女生日快乐！！！我怎么会不关心你呢，我是想给你惊喜。""}, {""sex"": ""1"", ""content"": ""生日快乐！永远18岁的小仙女~""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""健康减肥""}, {""sex"": ""1"", ""content"": ""减肥一时爽啊，一直减肥一直爽。""}, {""sex"": ""1"", ""content"": ""减肥只是为了让以后能过得更好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""醒这么早干嘛""}, {""sex"": ""1"", ""content"": ""想早点醒来和你说第一句早安。""}, {""sex"": ""1"", ""content"": ""早上醒来就是想你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想染头发""}, {""sex"": ""1"", ""content"": ""你想对我的小仙女的乌黑秀丽的头发痛下杀手吗？""}, {""sex"": ""1"", ""content"": ""你想做属于我的黄头发妹妹吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可以试试哦""}, {""sex"": ""1"", ""content"": ""你都这么说了，那我就只好试试了。""}, {""sex"": ""1"", ""content"": ""现在试试应该不算太迟吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们试试谈恋爱""}, {""sex"": ""1"", ""content"": ""试试就试试，谁怕谁啊！""}, {""sex"": ""1"", ""content"": ""这份恋爱看来是躲不掉了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我正在吃东西""}, {""sex"": ""1"", ""content"": ""吃啥好吃的，都不带带我吗！""}, {""sex"": ""1"", ""content"": ""你这小吃货，又开始吃起来了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还没起床""}, {""sex"": ""1"", ""content"": ""没办法，梦里的你让我太着迷了。""}, {""sex"": ""1"", ""content"": ""我需要一个早安吻才能起来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""赞美你""}, {""sex"": ""1"", ""content"": ""被仙女赞美我要飘了。""}, {""sex"": ""1"", ""content"": ""嘿嘿，听你赞美我我能开心好几天了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还单身吗""}, {""sex"": ""1"", ""content"": ""我在等你为我脱单。""}, {""sex"": ""1"", ""content"": ""单身可撩哦，小姐姐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""老是撤回""}, {""sex"": ""1"", ""content"": ""因为我还没想好怎么说喜欢你。""}, {""sex"": ""1"", ""content"": ""您的好友撤回了一条消息并亲了您一口。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是挺凉快的""}, {""sex"": ""1"", ""content"": ""再不凉快就要被闷死啦""}, {""sex"": ""1"", ""content"": ""我房间里更凉快哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""巧了，我也是坏淫""}, {""sex"": ""1"", ""content"": ""那我们来比比谁更坏！""}, {""sex"": ""1"", ""content"": ""我的坏只对你一个人而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怕是活在梦里""}, {""sex"": ""1"", ""content"": ""我梦里都是你，我挺愿意活在梦里的。""}, {""sex"": ""1"", ""content"": ""如果这是梦该多好啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还有半个月""}, {""sex"": ""1"", ""content"": ""这半个月感觉好漫长啊。""}, {""sex"": ""1"", ""content"": ""嗯嗯，很快的，半个月一眨眼就过去了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不理你了""}, {""sex"": ""1"", ""content"": ""那你先别理我好了。""}, {""sex"": ""2"", ""content"": ""什么？""}, {""sex"": ""1"", ""content"": ""我想静静的看你这位仙女一会儿。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么可能呢？""}, {""sex"": ""1"", ""content"": ""遇见你一切皆有可能。""}, {""sex"": ""1"", ""content"": ""这个世界从来不缺乏奇迹不是吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""实力不允许呀""}, {""sex"": ""1"", ""content"": ""悄无声息把我的心骗走了，还说没实力？""}, {""sex"": ""1"", ""content"": ""实力不允许，但是我允许呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咋子？""}, {""sex"": ""1"", ""content"": ""心口有点痛，可能是因为太想你了。""}, {""sex"": ""1"", ""content"": ""想跟你聊聊天。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""缘分呗""}, {""sex"": ""1"", ""content"": ""缘分来了，挡也挡不住的。""}, {""sex"": ""1"", ""content"": ""那可能是上辈子积攒下来的吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不是睡觉吗""}, {""sex"": ""1"", ""content"": ""睡觉这么重要的事情，还是得和你商讨一下。""}, {""sex"": ""1"", ""content"": ""睡啊，你想让我睡就肯定谁啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你认真的?""}, {""sex"": ""1"", ""content"": ""你见过我什么和你开过玩笑。""}, {""sex"": ""1"", ""content"": ""认真的，比什么都认真。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""请假休息""}, {""sex"": ""1"", ""content"": ""是不是在家躺一天的那种休息。""}, {""sex"": ""1"", ""content"": ""怎么了，你是身体不舒服吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""梦里等你""}, {""sex"": ""1"", ""content"": ""等着，我这就到梦里与你相会。""}, {""sex"": ""1"", ""content"": ""不止想在梦里见你，还想在现实中见你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也早点""}, {""sex"": ""1"", ""content"": ""放心吧，我肯定会早点的。""}, {""sex"": ""1"", ""content"": ""你都说了要求，我能不早点吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃饭了吗亲""}, {""sex"": ""1"", ""content"": ""我觉得你想请我吃饭？快告诉我我没猜错""}, {""sex"": ""1"", ""content"": ""吃饭了！！才怪！！在等你呢！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是比较忙""}, {""sex"": ""1"", ""content"": ""没事，忙点正好说明你有事可做""}, {""sex"": ""1"", ""content"": ""以后忙着忙着就习惯了。""}], ""lock"": 1}"
