"{""chat"": [{""sex"": ""2"", ""content"": ""我觉得我好像在哪见过你""}, {""sex"": ""1"", ""content"": ""真奇怪，我也有这种感觉，莫非你就是我的百分百女孩""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也好好的""}, {""sex"": ""1"", ""content"": ""没娶你之前我都会好好的。""}, {""sex"": ""1"", ""content"": ""放心吧我会好好的，你只管照顾好自己就行了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看傻子的眼神""}, {""sex"": ""1"", ""content"": ""你再这样看我就不要怪我亲你了。""}, {""sex"": ""1"", ""content"": ""你干嘛说自己是傻子，我不准你这么说我的小仙女。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去了个挺远的地方""}, {""sex"": ""1"", ""content"": ""去的再远，我的思念都能到。""}, {""sex"": ""1"", ""content"": ""所爱隔山海，山海皆可平。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你还不来""}, {""sex"": ""1"", ""content"": ""我这不是已经在来的路上了吗？""}, {""sex"": ""1"", ""content"": ""我来了是不是有奖励？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""爱我什么啊""}, {""sex"": ""1"", ""content"": ""你的全部，你的所有我都爱。""}, {""sex"": ""1"", ""content"": ""爱你的可爱温柔调皮，爱你的开心难过委屈。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天这么直接嘛""}, {""sex"": ""1"", ""content"": ""我怕我再不直接就没有机会了。""}, {""sex"": ""1"", ""content"": ""难不成你还想我给你拐弯抹角？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早起会精神一些""}, {""sex"": ""1"", ""content"": ""那小仙女现在是不是精力旺盛？""}, {""sex"": ""1"", ""content"": ""那以后你叫我起床好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃糖糖""}, {""sex"": ""1"", ""content"": ""糖糖有比你还甜吗？""}, {""sex"": ""1"", ""content"": ""不要糖糖，要你就好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我懂事点""}, {""sex"": ""1"", ""content"": ""懂事点的姑娘真的好。""}, {""sex"": ""1"", ""content"": ""你这样就乖了，下次给你买礼物。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有好看的衣服""}, {""sex"": ""1"", ""content"": ""有个好看的你就好啦。""}, {""sex"": ""1"", ""content"": ""你这么好看，配什么衣服都是好看的衣服。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""上课呗""}, {""sex"": ""1"", ""content"": ""下课后我在你们学校门口等你""}, {""sex"": ""1"", ""content"": ""那就好好学习，下完课再聊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""能不能把我卖了，""}, {""sex"": ""1"", ""content"": ""卖了仙女？这买卖很亏的好不好""}, {""sex"": ""1"", ""content"": ""对不起，我不舍得。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我错过了你""}, {""sex"": ""1"", ""content"": ""错过了就错过了，你要相信会再次遇到我的。""}, {""sex"": ""1"", ""content"": ""错过了就不要想太多，努力过好自己。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""感动感动""}, {""sex"": ""1"", ""content"": ""那我让你天天这么感动好不好""}, {""sex"": ""1"", ""content"": ""你要是想流泪，我肩膀给你靠""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开始话题""}, {""sex"": ""1"", ""content"": ""年底了，该给我一个回复了吧""}, {""sex"": ""1"", ""content"": ""放假你是不是要回老家去？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""女生发自拍照""}, {""sex"": ""1"", ""content"": ""这照片真的没办法凸显你的美。""}, {""sex"": ""1"", ""content"": ""又多了一张可以思念的照片了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""做你的人""}, {""sex"": ""1"", ""content"": ""恭喜你，成功成为我的人。""}, {""sex"": ""1"", ""content"": ""做我的人，就要一辈子待在我身边哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你能帮我一个忙吗""}, {""sex"": ""1"", ""content"": ""说吧，我会力所能及的。""}, {""sex"": ""1"", ""content"": ""放心，只要你需要我就来帮你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们的距离有点大""}, {""sex"": ""1"", ""content"": ""现在什么距离不是一张飞机票不能解决的。""}, {""sex"": ""1"", ""content"": ""心相近就不远了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好无聊噢""}, {""sex"": ""1"", ""content"": ""无聊的时候就想我，一天都有事情做了""}, {""sex"": ""1"", ""content"": ""因为你本身就是个无聊的小盆友啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""难受怎么办""}, {""sex"": ""1"", ""content"": ""摸摸头，快告诉我哪里难受？""}, {""sex"": ""1"", ""content"": ""是头疼吗？还是肚子疼？哪来不舒服啊？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""摇""}, {""sex"": ""1"", ""content"": ""摇啊摇，摇到外婆桥""}, {""sex"": ""1"", ""content"": ""别摇啦，再摇就要晕过去了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""扼杀在摇篮里""}, {""sex"": ""1"", ""content"": ""你怎么能这么残忍呢？""}, {""sex"": ""1"", ""content"": ""摇篮这么温柔的地方，你为什么要这样？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天风好大啊""}, {""sex"": ""1"", ""content"": ""那你可要当心，别被风吹跑了哦""}, {""sex"": ""1"", ""content"": ""那你快躲进我怀里来，我的怀抱是结实的避风港""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨天晚上""}, {""sex"": ""1"", ""content"": ""你是不是喝多了，都记不起昨天晚上的事情了。""}, {""sex"": ""1"", ""content"": ""你不是来我梦里了吗？！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别饿了""}, {""sex"": ""1"", ""content"": ""我饿着肚子就是专门等你请我吃饭呢。""}, {""sex"": ""1"", ""content"": ""可是没能跟你一起吃饭，我都吃不饱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你就想着吧""}, {""sex"": ""1"", ""content"": ""我也想着和念着啊。""}, {""sex"": ""1"", ""content"": ""我当然要想了，而且还要实现他""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你接着睡吧""}, {""sex"": ""1"", ""content"": ""放心吧，我一定会好好睡觉的啦。""}, {""sex"": ""1"", ""content"": ""算了，我还是和你聊会儿天。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢零食""}, {""sex"": ""1"", ""content"": ""让你养了一群白眼狼（脂肪）嘛？""}, {""sex"": ""1"", ""content"": ""你咋不谢谢我呢，给你买好吃的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""光""}, {""sex"": ""1"", ""content"": ""你就是我生命中的一束光啊""}, {""sex"": ""1"", ""content"": ""光落在你脸上，可爱一如往常""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""阳光一点""}, {""sex"": ""1"", ""content"": ""可是阳光照不到我幽暗的心。""}, {""sex"": ""1"", ""content"": ""嗯，我会的，谢谢你的关心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没那么胆小""}, {""sex"": ""1"", ""content"": ""哦？我怎么不相信呢？""}, {""sex"": ""1"", ""content"": ""那你先做个大胆的事给我看一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就那么喜欢我吗""}, {""sex"": ""1"", ""content"": ""对啊，喜欢你就是这么喜欢你。""}, {""sex"": ""1"", ""content"": ""我哪有理由不去喜欢你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""请您快点睡觉吧""}, {""sex"": ""1"", ""content"": ""你不说晚安，我怎么睡觉啊。""}, {""sex"": ""1"", ""content"": ""你这么想在梦里见面吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为什么我们做朋友""}, {""sex"": ""1"", ""content"": ""因为每个情侣都是从朋友开始的。""}, {""sex"": ""1"", ""content"": ""难道不做朋友，你想做情侣？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你现在在家吗""}, {""sex"": ""1"", ""content"": ""在家呀，你是要过来找我嘛""}, {""sex"": ""1"", ""content"": ""我不在家，我在你心里""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看你诚意了，""}, {""sex"": ""1"", ""content"": ""诚意满满，你就放心吧。""}, {""sex"": ""1"", ""content"": ""你来看看就知道我的诚意有多够了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你喜欢旅游""}, {""sex"": ""1"", ""content"": ""我喜欢旅游的时候身边有个你。""}, {""sex"": ""1"", ""content"": ""我只是想看看没有看过的地方。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""经常笑""}, {""sex"": ""1"", ""content"": ""你的笑这么好看，是要经常笑才对呀""}, {""sex"": ""1"", ""content"": ""那跟你在一起肯定总是很开心""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不带我去玩""}, {""sex"": ""1"", ""content"": ""谁说不带了，你想去哪玩我就带你去哪玩""}, {""sex"": ""1"", ""content"": ""我只会带女朋友出去玩，你都还不是我女朋友呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我哭吧""}, {""sex"": ""1"", ""content"": ""那我陪你吧。""}, {""sex"": ""1"", ""content"": ""哭鼻子的人可不好看呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""必须相信我""}, {""sex"": ""1"", ""content"": ""那你给我一个相信你的理由吧。""}, {""sex"": ""1"", ""content"": ""我已经在相信你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咋都行""}, {""sex"": ""1"", ""content"": ""就喜欢你这都依我的样子。""}, {""sex"": ""1"", ""content"": ""那做我女朋友行不行？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""做男闺蜜""}, {""sex"": ""1"", ""content"": ""所谓的男闺蜜，不过是爱你的人退而求其次罢了。""}, {""sex"": ""1"", ""content"": ""你相信男生跟女生之间有纯洁的友谊吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这小嘴巴子真会说""}, {""sex"": ""1"", ""content"": ""那必须的，不然怎么哄得动你啊。""}, {""sex"": ""1"", ""content"": ""它可是为了你专门全新升级过的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡觉先""}, {""sex"": ""1"", ""content"": ""睡着了就可以在梦里就见了。""}, {""sex"": ""1"", ""content"": ""那你等等我，我马上就去梦里找你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""最近都下雨""}, {""sex"": ""1"", ""content"": ""是啊，阴雨绵绵，有点愁人。""}, {""sex"": ""1"", ""content"": ""下雨的时候就湿嗒嗒的，觉得有点不舒服。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么如此优秀""}, {""sex"": ""1"", ""content"": ""可能老天爷就是让我这么优秀吧。""}, {""sex"": ""1"", ""content"": ""难道我这么优秀不好吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""天长地久""}, {""sex"": ""1"", ""content"": ""天长地久有时尽，此恨绵绵无绝期。""}, {""sex"": ""1"", ""content"": ""与你在一起的才叫做天长地久。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好久不见""}, {""sex"": ""1"", ""content"": ""好久不见，最近好吗？""}, {""sex"": ""2"", ""content"": ""嗯，挺好的，你呢？""}, {""sex"": ""1"", ""content"": ""只要你好，我就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有衣服穿了""}, {""sex"": ""1"", ""content"": ""需要我从衣柜里拿出一堆衣服吗？""}, {""sex"": ""1"", ""content"": ""那你穿我好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃了两个粽子""}, {""sex"": ""1"", ""content"": ""你是把我的那一份也一起吃了吗？""}, {""sex"": ""1"", ""content"": ""我也想吃粽子，可是没回家吃不到老妈做的粽子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快点下班""}, {""sex"": ""1"", ""content"": ""我也希望快点下班啊，但是老板不允许""}, {""sex"": ""1"", ""content"": ""你这是要我早退的意思吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在心情很不好""}, {""sex"": ""1"", ""content"": ""那你啥时候心情会变得好一点。""}, {""sex"": ""1"", ""content"": ""心情不好的时候建议你来个冰淇淋。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""姑娘这么美""}, {""sex"": ""2"", ""content"": ""美也得有人欣赏才叫美啊。""}, {""sex"": ""2"", ""content"": ""公子也很帅气。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要开始忙了""}, {""sex"": ""1"", ""content"": ""那你去忙，忙完了记得找我哦。""}, {""sex"": ""1"", ""content"": ""果然仙女就是忙忙碌碌呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胖了好几斤""}, {""sex"": ""1"", ""content"": ""你只是美的有点膨胀而已。""}, {""sex"": ""1"", ""content"": ""你这是丰满哪里是胖啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""猪肉很贵""}, {""sex"": ""1"", ""content"": ""我这头猪不贵啊，你买了吧。""}, {""sex"": ""1"", ""content"": ""我知道，娶你的聘礼的确是很贵。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不会洗衣服""}, {""sex"": ""1"", ""content"": ""没事，洗衣机会帮你洗的。""}, {""sex"": ""1"", ""content"": ""小仙女不会洗衣服难道不是很正常嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你刚才吓我一跳""}, {""sex"": ""1"", ""content"": ""没事，你“吓大”毕业的""}, {""sex"": ""1"", ""content"": ""这么胆小，我不好好保护你都说不过去了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怕""}, {""sex"": ""1"", ""content"": ""怕什么呀，有我在呢，别怕。""}, {""sex"": ""1"", ""content"": ""怕就躲进我怀里来，我会好好保护你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真受不了你了""}, {""sex"": ""1"", ""content"": ""能让你内心对我产生一种不一样的感觉我也是很厉害呀。""}, {""sex"": ""1"", ""content"": ""你怎么能这么说呢，你让一颗幼小的心灵受到了创伤。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在看漫画""}, {""sex"": ""1"", ""content"": ""在看什么漫画，分享给我一起看呀。""}, {""sex"": ""1"", ""content"": ""我也喜欢看漫画！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""画圈圈""}, {""sex"": ""1"", ""content"": ""怎么，要开始诅咒我了吗？""}, {""sex"": ""1"", ""content"": ""等会儿画着画着自己就困了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""相信网恋吗""}, {""sex"": ""1"", ""content"": ""对象是你的话，我肯定相信。""}, {""sex"": ""1"", ""content"": ""相信啊，什么恋爱形式不重要，重要的是两个人的心在一起。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们才认识几天""}, {""sex"": ""1"", ""content"": ""可是我看到第一眼就已经爱上你了。""}, {""sex"": ""1"", ""content"": ""我们上辈子就已经认识很久了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""头痛啊""}, {""sex"": ""1"", ""content"": ""我想成为你的药，缓解你的痛。""}, {""sex"": ""1"", ""content"": ""大概是因为太想我了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没流口水啊""}, {""sex"": ""1"", ""content"": ""那你用手擦一擦嘴巴吧。""}, {""sex"": ""1"", ""content"": ""你的喉结一直在动，你确定你没流口水""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""户口""}, {""sex"": ""1"", ""content"": ""带着你家户口本，我们到民政局登记吧""}, {""sex"": ""1"", ""content"": ""我就是想多了解一下我未来媳妇而已""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好困呢""}, {""sex"": ""1"", ""content"": ""那我们在梦中相见。""}, {""sex"": ""1"", ""content"": ""可是我还有好多好多话还没有和你说呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要去化妆了""}, {""sex"": ""1"", ""content"": ""听说化妆很伤皮肤的，还是少化一点吧。""}, {""sex"": ""1"", ""content"": ""化完妆就是美美哒小仙女了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不欠你的""}, {""sex"": ""1"", ""content"": ""我不欠你，但我想给你我能给的。""}, {""sex"": ""1"", ""content"": ""我们之间不谈亏欠，好吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""古城""}, {""sex"": ""1"", ""content"": ""古城总是有一种很古典的美。""}, {""sex"": ""1"", ""content"": ""城脚下的你一定是最美的风景。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为啥要说我""}, {""sex"": ""1"", ""content"": ""因为想说，因为想你了！""}, {""sex"": ""1"", ""content"": ""我说我喜欢你还不行吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""偷偷告诉你""}, {""sex"": ""1"", ""content"": ""放心我绝对不会告诉别人的。""}, {""sex"": ""1"", ""content"": ""我偷偷的记在心里。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想要你在我身边""}, {""sex"": ""1"", ""content"": ""宝贝，总有一天我会到你身边去的。""}, {""sex"": ""1"", ""content"": ""那我一定会紧紧把你抱进怀里。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咋不能""}, {""sex"": ""1"", ""content"": ""因为仙女跟凡人恋爱是会触犯天条的""}, {""sex"": ""1"", ""content"": ""要是你觉得能可以试试看""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看着就好""}, {""sex"": ""1"", ""content"": ""看着不够啊，要真真切切感受到才行。""}, {""sex"": ""1"", ""content"": ""我可不是只看看就满足的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我天天开心""}, {""sex"": ""1"", ""content"": ""如果有你在我身边，我也能天天开心。""}, {""sex"": ""1"", ""content"": ""那肯定是因为有了我才这样的吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可以的哦""}, {""sex"": ""1"", ""content"": ""我喜欢的人没有什么是做不到的""}, {""sex"": ""1"", ""content"": ""那我可以喜欢你吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我一直在想你""}, {""sex"": ""1"", ""content"": ""想吧，多想会儿。""}, {""sex"": ""1"", ""content"": ""你的想念我收到了，马上给回复。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也累""}, {""sex"": ""1"", ""content"": ""在爱情里面谁又能不累呢。""}, {""sex"": ""1"", ""content"": ""在累里面找点乐趣不是更好吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""明天我要上班""}, {""sex"": ""1"", ""content"": ""又是要上班的一天啊。""}, {""sex"": ""1"", ""content"": ""努力上班赚钱！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不要！""}, {""sex"": ""1"", ""content"": ""再给你三秒钟，真的不要吗？""}, {""sex"": ""1"", ""content"": ""你这么激动，别人会误会我们的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快乐的源泉""}, {""sex"": ""1"", ""content"": ""你就是我的快乐源泉。""}, {""sex"": ""1"", ""content"": ""我们一起去寻找快乐的源泉吧，这样我们的快乐就是双倍的了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为嘛""}, {""sex"": ""1"", ""content"": ""为了做你男朋友""}, {""sex"": ""1"", ""content"": ""哪有那么多为什么，你是十万个为什么吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为啥这么说啊""}, {""sex"": ""1"", ""content"": ""想说的就说出来了。""}, {""sex"": ""1"", ""content"": ""我都这么做了，肯定得这么说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你们都欺负我""}, {""sex"": ""1"", ""content"": ""我不欺负你，我只喜欢你。""}, {""sex"": ""1"", ""content"": ""傻瓜，我哪能容许别人欺负你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢帅哥""}, {""sex"": ""1"", ""content"": ""如果说谢谢有用的话，要饭馆干嘛！""}, {""sex"": ""1"", ""content"": ""都叫帅哥了，不叫的更好听点吗！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备洗头发""}, {""sex"": ""1"", ""content"": ""还好不是做头发就好。""}, {""sex"": ""1"", ""content"": ""好好洗，我喜欢你头发的味道。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你现在干嘛呀""}, {""sex"": ""1"", ""content"": ""在和一个喜欢的妹子聊天。""}, {""sex"": ""1"", ""content"": ""没干嘛，只是在盯着你的照片发呆而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你忙去""}, {""sex"": ""1"", ""content"": ""我会忙里偷闲想你的。""}, {""sex"": ""1"", ""content"": ""那你要等我哦，我忙完第一时间给你发消息。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们试试""}, {""sex"": ""1"", ""content"": ""好，试试看，或许会有意想不到的收获""}, {""sex"": ""1"", ""content"": ""开弓没有回头箭，你决定好了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""也许会""}, {""sex"": ""1"", ""content"": ""这种不肯定的回答总是让我担忧。""}, {""sex"": ""1"", ""content"": ""确实是很多东西都有不确定性。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也快下班了""}, {""sex"": ""1"", ""content"": ""有幸能邀请小仙女共进晚餐吗？""}, {""sex"": ""1"", ""content"": ""那你下班的时候我去接你，一起散散步，放松一下心情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还单身呢""}, {""sex"": ""1"", ""content"": ""所以这时候你就非常需要我了。""}, {""sex"": ""1"", ""content"": ""遇到我了，你还担心单身吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""掩饰就是事实""}, {""sex"": ""1"", ""content"": ""你觉得事实真的是那样吗？""}, {""sex"": ""1"", ""content"": ""眼见未必为实。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想吐吐不出来""}, {""sex"": ""1"", ""content"": ""怎么了，吃坏肚子了吗？""}, {""sex"": ""1"", ""content"": ""是不是很难受啊，你这样我好担心！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""直说，""}, {""sex"": ""1"", ""content"": ""不能直说，我怕你会被我气死""}, {""sex"": ""1"", ""content"": ""我就是想问下你是如何拿走我的心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没梦""}, {""sex"": ""1"", ""content"": ""那你是怎么出现在我的梦里呀。""}, {""sex"": ""1"", ""content"": ""看来白天还不够想我呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""七夕你快乐吗""}, {""sex"": ""1"", ""content"": ""单身狗的七夕，能有多快乐？""}, {""sex"": ""1"", ""content"": ""我很快乐，有你在身边，就算不是七夕也快乐""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要后悔""}, {""sex"": ""1"", ""content"": ""在喜欢你这件事情上，我从不后悔。""}, {""sex"": ""1"", ""content"": ""放心，我专门买了后悔药预防后悔。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要经常出来喝酒""}, {""sex"": ""1"", ""content"": ""你是想把我灌醉吧。""}, {""sex"": ""1"", ""content"": ""给你一次灌醉我的机会！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""帮我洗头""}, {""sex"": ""1"", ""content"": ""好好好，帮女朋友洗头是应该的""}, {""sex"": ""1"", ""content"": ""那你得亲亲我才行呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太着急了""}, {""sex"": ""1"", ""content"": ""别急别急，我又不会离开你。""}, {""sex"": ""1"", ""content"": ""慢慢来，别这么着急，心急吃不了热豆腐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""再见  来不及挥手""}, {""sex"": ""1"", ""content"": ""分别来不及拥抱""}, {""sex"": ""1"", ""content"": ""回头来不及挽留。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想你病又重了""}, {""sex"": ""1"", ""content"": ""那是不是要我亲亲才能好呢？""}, {""sex"": ""1"", ""content"": ""我的想你病都已经病入膏肓了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不想麻烦别人""}, {""sex"": ""1"", ""content"": ""我不是别人，你可以尽量麻烦我。""}, {""sex"": ""1"", ""content"": ""那我可以麻烦你吗？麻烦你喜欢我一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""江南""}, {""sex"": ""1"", ""content"": ""江南好，风景旧曾谙""}, {""sex"": ""1"", ""content"": ""江南水乡的妹子都很温柔呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想我啥啊""}, {""sex"": ""1"", ""content"": ""想你的一颦一笑一举一动。""}, {""sex"": ""1"", ""content"": ""想你的笑你的好你的小脾气，什么都想。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""人善被人欺""}, {""sex"": ""1"", ""content"": ""我要这善良有何用！""}, {""sex"": ""1"", ""content"": ""马善被人骑""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去买点吃的""}, {""sex"": ""1"", ""content"": ""我想吃你给我买的。""}, {""sex"": ""1"", ""content"": ""嗯嗯，顺便买一些你爱吃的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你来找我呀""}, {""sex"": ""1"", ""content"": ""见到你是不是会有什么惊喜？""}, {""sex"": ""1"", ""content"": ""早就想找你了，就等你这句话呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不是说我老了吗""}, {""sex"": ""1"", ""content"": ""这个年纪了再不老点不成精了啊""}, {""sex"": ""1"", ""content"": ""那就让我们一起慢慢变老吧""}], ""lock"": 1}"
