"{""chat"": [{""sex"": ""2"", ""content"": ""今天请假了""}, {""sex"": ""1"", ""content"": ""刚好你请假 ，我又得知情报?不如一起去玩玩""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是女强人""}, {""sex"": ""1"", ""content"": ""独立自主的新时代女性，出于对你的欣赏，晚上请你看电影。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你谁啊""}, {""sex"": ""1"", ""content"": ""我是你在等的人""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我对你好吗""}, {""sex"": ""1"", ""content"": ""好，但我希望是对男朋友的那种好。""}, {""sex"": ""1"", ""content"": ""好到我想把你娶回家了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哇哈哈哈哈""}, {""sex"": ""1"", ""content"": ""这么喜欢哇哈哈我给你买一箱""}, {""sex"": ""1"", ""content"": ""有什么开心事说出来一起开心开心""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""发消息""}, {""sex"": ""1"", ""content"": ""我一直都在等你给我发消息呀""}, {""sex"": ""1"", ""content"": ""是不是我不给你发消息你都不会主动找我哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好玩呀""}, {""sex"": ""1"", ""content"": ""那你要不要带我一起呢？""}, {""sex"": ""1"", ""content"": ""还有更好玩的带你一起去啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不给你吃""}, {""sex"": ""1"", ""content"": ""哼！""}, {""sex"": ""2"", ""content"": ""哼啥！""}, {""sex"": ""1"", ""content"": ""不给我吃还告诉我，你这糟老婆子坏的很。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""聊点啥？""}, {""sex"": ""1"", ""content"": ""谈天说地人生理想都可以聊。""}, {""sex"": ""1"", ""content"": ""聊点接地气的吧，说说最近开心的事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡得""}, {""sex"": ""1"", ""content"": ""小仙女昨晚是睡得很香嘛？""}, {""sex"": ""1"", ""content"": ""我昨天晚上睡得不太好，难受""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""希望可以""}, {""sex"": ""1"", ""content"": ""只要心中有信念，就一定可以的。""}, {""sex"": ""1"", ""content"": ""不仅是希望，我相信一定可以的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""啥时候喜欢的""}, {""sex"": ""1"", ""content"": ""第一眼看到你我就已经喜欢上你了。""}, {""sex"": ""1"", ""content"": ""喜欢真的是一件很开心的事情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""生活已经难到让我开始怀疑人生了""}, {""sex"": ""1"", ""content"": ""这不是还有我来陪你嘛！""}, {""sex"": ""1"", ""content"": ""人生不就是用来怀疑嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我昨晚哭了""}, {""sex"": ""1"", ""content"": ""怎么哭了呢，是不是受到什么委屈了？""}, {""sex"": ""1"", ""content"": ""哭了也没告诉我，不然我可以陪着你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我喜欢狗狗""}, {""sex"": ""1"", ""content"": ""汪汪汪……""}, {""sex"": ""1"", ""content"": ""那你肯定会喜欢我，因为我是单身狗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你说撒""}, {""sex"": ""1"", ""content"": ""我说你是我最喜欢的人""}, {""sex"": ""1"", ""content"": ""好过分， 都没有认真听我讲话""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""到处都是撒狗粮的""}, {""sex"": ""1"", ""content"": ""要不要我带你出去也撒撒？""}, {""sex"": ""1"", ""content"": ""下次我带你出去撒糖！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们离得好远""}, {""sex"": ""1"", ""content"": ""我搬到你心里去住，我们就变得很近很近。""}, {""sex"": ""1"", ""content"": ""别怕，距离不会成为我们的阻碍。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不够在乎我""}, {""sex"": ""1"", ""content"": ""我只是不知道该如何表达对你的在乎，但你在我心里是第一位""}, {""sex"": ""1"", ""content"": ""我该怎么做你才能觉得我是很在乎你的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""正常说话就行""}, {""sex"": ""1"", ""content"": ""我现在这个模式已经很正常了。""}, {""sex"": ""1"", ""content"": ""我貌似也没有不正常吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看情况啦""}, {""sex"": ""1"", ""content"": ""好啦，我都听你的。""}, {""sex"": ""1"", ""content"": ""无论什么情况，最终能作决定的都是你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃死""}, {""sex"": ""1"", ""content"": ""就算天底下美食那么多，也不要这样虐自己吧！""}, {""sex"": ""1"", ""content"": ""吃死也总比饿死好吧，饿死鬼太难看了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢我什么嘛""}, {""sex"": ""1"", ""content"": ""喜欢你就是喜欢你，哪有那么多理由啊。""}, {""sex"": ""1"", ""content"": ""这个答案会很长，所以我得用一辈子来回答你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还是年轻""}, {""sex"": ""1"", ""content"": ""年轻其实不是年龄的问题，只要心态年轻六十岁也能叫年轻。""}, {""sex"": ""1"", ""content"": ""在年轻的时候遇到你，就可以陪你很久很久了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可以陪你聊天""}, {""sex"": ""1"", ""content"": ""那你可以让我撩你嘛？""}, {""sex"": ""1"", ""content"": ""那我们好好聊聊人生。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""突然的关心""}, {""sex"": ""1"", ""content"": ""这不是把关注变成关心了吗！""}, {""sex"": ""1"", ""content"": ""你不用担心，这种关心以后会很多。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就是想色我""}, {""sex"": ""1"", ""content"": ""前不凸后不翘你是想要我色你什么？""}, {""sex"": ""1"", ""content"": ""对，我就是想色你，不准躲。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是不爱我""}, {""sex"": ""1"", ""content"": ""我怎么可能会不爱你呢，除非世界毁灭。""}, {""sex"": ""1"", ""content"": ""不爱你，那我可就没心了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你睡了没有""}, {""sex"": ""1"", ""content"": ""仙女姐姐都还没睡，我怎么会睡呢。""}, {""sex"": ""1"", ""content"": ""还没呢，正在回答一个我喜欢的人问题呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我脚好冰""}, {""sex"": ""1"", ""content"": ""快放到我怀里来取暖。""}, {""sex"": ""1"", ""content"": ""天气都暖和起来了还脚冰呢，是不是有点体寒？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""过奖了过奖了""}, {""sex"": ""1"", ""content"": ""小仙女也太谦虚了吧。""}, {""sex"": ""1"", ""content"": ""你这么优秀，值得夸奖。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不是我的节日""}, {""sex"": ""1"", ""content"": ""对对对，毕竟你每天都过得很开心嘛。""}, {""sex"": ""1"", ""content"": ""把每个节日都当成属于自己的节日生活才会更美好呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""冷啊""}, {""sex"": ""1"", ""content"": ""在我怀里就不用怕冷了。""}, {""sex"": ""1"", ""content"": ""所以才需要我这样的暖男啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""春暖花开奔你而来""}, {""sex"": ""1"", ""content"": ""夏夜蝉鸣拥我入怀""}, {""sex"": ""1"", ""content"": ""疫情已过人民安泰。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你长啥样？""}, {""sex"": ""1"", ""content"": ""长着一张你喜欢的模样。""}, {""sex"": ""1"", ""content"": ""你自己来看了不就知道了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我错了，""}, {""sex"": ""1"", ""content"": ""不怪你不怪你，看你这样我的心都要化了。""}, {""sex"": ""1"", ""content"": ""你亲我一下我就原谅你犯的错。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有对象的""}, {""sex"": ""1"", ""content"": ""我看上的是你，又不是你对象。""}, {""sex"": ""1"", ""content"": ""那你介意多一个男朋友吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""欺负我你能得到什么""}, {""sex"": ""1"", ""content"": ""我能得到你。""}, {""sex"": ""1"", ""content"": ""哪敢欺负你啊，明明是爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在烤火呢""}, {""sex"": ""1"", ""content"": ""我的怀抱比烤火还暖和哦。""}, {""sex"": ""1"", ""content"": ""听起来好温暖的样子啊，能跟你一起烤火就好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你留着吃吧""}, {""sex"": ""1"", ""content"": ""分享才能使美食更加有味道。""}, {""sex"": ""1"", ""content"": ""吃饭这么重要的事情，还是一起吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你倒是来啊""}, {""sex"": ""1"", ""content"": ""原来你已经按耐不住想见我的心了。""}, {""sex"": ""1"", ""content"": ""我过去了，你可别怂。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""原因""}, {""sex"": ""1"", ""content"": ""你想要什么样的原因啊。""}, {""sex"": ""1"", ""content"": ""原因太多了，我得好好想想。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""其实你不用这样的""}, {""sex"": ""1"", ""content"": ""我知道我不用这样，但我就是愿意这样""}, {""sex"": ""1"", ""content"": ""我觉得这样挺好的，我也挺开心的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说的跟真的一样哦""}, {""sex"": ""1"", ""content"": ""我肯定对你说真的呀！""}, {""sex"": ""1"", ""content"": ""难不成还有假的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可没那么厉害""}, {""sex"": ""1"", ""content"": ""那你是怎么偷走我的心的呢。""}, {""sex"": ""1"", ""content"": ""被我喜欢上，难道不就是你的厉害吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""乖啦 笑一个""}, {""sex"": ""1"", ""content"": ""给你笑个嘶哑咧嘴的！""}, {""sex"": ""1"", ""content"": ""微笑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""和小孩玩""}, {""sex"": ""1"", ""content"": ""原来你这么可爱都是被小朋友传染的哦""}, {""sex"": ""1"", ""content"": ""小孩也喜欢漂亮小姐姐""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是在夸你""}, {""sex"": ""1"", ""content"": ""你这样夸我我会不好意思的""}, {""sex"": ""1"", ""content"": ""能得到小仙女的夸奖我觉得很开心""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的没什么""}, {""sex"": ""1"", ""content"": ""我信了你的邪，你个糟老婆子坏得很""}, {""sex"": ""1"", ""content"": ""没有就算啦，也不重要""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是诚实的孩子""}, {""sex"": ""1"", ""content"": ""真的嘛，我很怀疑你在骗我哦""}, {""sex"": ""1"", ""content"": ""诚实的孩子，请你告诉我世界上最帅气的人是谁？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没事""}, {""sex"": ""1"", ""content"": ""你确定你现在是真的没事吗？""}, {""sex"": ""1"", ""content"": ""我为什么会有种深深怀疑的感觉呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就要就要""}, {""sex"": ""1"", ""content"": ""亲我一下就给你。""}, {""sex"": ""1"", ""content"": ""你这是在跟我撒娇嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""会不会还想起我""}, {""sex"": ""1"", ""content"": ""有时候夜深人静，我还会想起你。""}, {""sex"": ""1"", ""content"": ""我要是不想你还能是我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想哭一会""}, {""sex"": ""1"", ""content"": ""等会儿，我帮你擦干眼泪。""}, {""sex"": ""1"", ""content"": ""哭吧，我会负责把你哄好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""四月你好""}, {""sex"": ""1"", ""content"": ""四月，春光里的中国正在重启。疫情逐渐散去，前进的脚步永不停歇。""}, {""sex"": ""1"", ""content"": ""今天是四月第一天，2020最难的四分之一已经过去""}, {""sex"": ""1"", ""content"": ""四月你好，小仙女早安[心]""}, {""sex"": ""1"", ""content"": ""告别拼了命的三月，我们迎来人间四月天。""}, {""sex"": ""1"", ""content"": ""愿在三月未得到的，四月都能收获！""}, {""sex"": ""1"", ""content"": ""芳菲的四月你好，常驻不再离去可好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""九月文案""}, {""sex"": ""1"", ""content"": "".走过禅鸣阵阵的盛夏，喧嚣的城市步入秋的领地，微风阵阵，枯叶翩跹。道一声：九月，你好""}, {""sex"": ""1"", ""content"": ""一年中最难熬的三伏天已经过去，未来的日子，也一天比一天温柔起来。八月再见，九月你好!""}, {""sex"": ""1"", ""content"": ""世间万物，有圆满就有残缺，有悠长就有短暂，风雨坎坷均是过往，枯枝败叶也各有归处。八月再见，九月你好！""}, {""sex"": ""1"", ""content"": ""时光匆匆，这个八月晃眼就要结束，这一年也要过完三分之二了。遗憾肯定会有，但是追赶和改变永远不会晚。九月你好！""}, {""sex"": ""1"", ""content"": ""九月你好!愿蓝天烈日下都衬映迷人的清新。""}, {""sex"": ""1"", ""content"": ""九月对自己好点，记得多笑一点，人生重来没有白走的路，每一步都算数。""}, {""sex"": ""1"", ""content"": ""九月，新的开始，新的坚持，希望一切都是新的，我会好好的。八月再见，九月你好！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那好吧！""}, {""sex"": ""1"", ""content"": ""我怎么觉得你很不乐意呢？""}, {""sex"": ""1"", ""content"": ""小仙女要是觉得不好也可以反驳哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""牛奶糖""}, {""sex"": ""1"", ""content"": ""我也喜欢牛奶糖，甜甜的香香的。""}, {""sex"": ""1"", ""content"": ""是不是跟你在一起可以闻到一股奶香味？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不让追""}, {""sex"": ""1"", ""content"": ""那你追我吧，我走的慢点。""}, {""sex"": ""1"", ""content"": ""我又不是病毒，你还怕我害你不成？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有希望""}, {""sex"": ""1"", ""content"": ""希望是一种信念，只要相信就一定会有""}, {""sex"": ""1"", ""content"": ""有的有的，怎么可以这么消极呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我喜欢聪明人""}, {""sex"": ""1"", ""content"": ""那我这么聪明，你肯定会特别喜欢。""}, {""sex"": ""1"", ""content"": ""我也喜欢聪明人，尤其是你这个聪明的小仙女。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你开玩笑吧""}, {""sex"": ""1"", ""content"": ""你见我什么时候开过玩笑""}, {""sex"": ""1"", ""content"": ""对不起，我当真了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""先去睡了""}, {""sex"": ""1"", ""content"": ""睡吧，我已经做好准备梦到你了。""}, {""sex"": ""1"", ""content"": ""那你是不是还欠我一句晚安还没说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""青青河边草""}, {""sex"": ""1"", ""content"": ""悠悠天不老""}, {""sex"": ""1"", ""content"": ""怎么突然想起来这么老的歌？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想你睡不着了""}, {""sex"": ""1"", ""content"": ""那咋办，要不我陪你好好聊会天。""}, {""sex"": ""1"", ""content"": ""没事，等你自己困了就会睡着的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有空聊，我要睡咯""}, {""sex"": ""1"", ""content"": ""千万别再晚上想我，真的会睡不着的。""}, {""sex"": ""1"", ""content"": ""那我们可以到梦里聊呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""多少度""}, {""sex"": ""1"", ""content"": ""都快四十度了，我要变成烤肉了""}, {""sex"": ""1"", ""content"": ""37度，这种天气我可不敢在太阳底下待太久""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那么没自信，你叫我怎么相信你啊？""}, {""sex"": ""1"", ""content"": ""有小仙女这句话，我瞬间就自信了很多。""}, {""sex"": ""1"", ""content"": ""我相信我自己，你也要相信我，好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的可以吗？""}, {""sex"": ""1"", ""content"": ""不试试怎么知道不可以呢。""}, {""sex"": ""1"", ""content"": ""我相信你可以的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""对不起打扰了""}, {""sex"": ""1"", ""content"": ""既然你都打扰了，那就打扰一辈子吧。""}, {""sex"": ""1"", ""content"": ""反正我喜欢被你打扰。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚刚洗衣服去了""}, {""sex"": ""1"", ""content"": ""这么贤妻良母我都不好意思放过了。""}, {""sex"": ""1"", ""content"": ""要不顺带再把我的衣服也洗下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你们几点下班""}, {""sex"": ""1"", ""content"": ""六点下班，还有好久呢。""}, {""sex"": ""1"", ""content"": ""怎么，是不是想来接我下班？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是心情不好""}, {""sex"": ""1"", ""content"": ""心情不好的时候吃个冰淇淋。""}, {""sex"": ""1"", ""content"": ""那你啥时候可以心情变好呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""等我找对象了我就不能这么粘着你了""}, {""sex"": ""1"", ""content"": ""别找了，我就是你对象。""}, {""sex"": ""1"", ""content"": ""那你这辈子别想找到对象了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是不是很矮""}, {""sex"": ""1"", ""content"": ""没有啊，明明很合适的好不好。""}, {""sex"": ""1"", ""content"": ""哪里会，我只是有点高而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还想睡会""}, {""sex"": ""1"", ""content"": ""赖床的属性出现了！""}, {""sex"": ""1"", ""content"": ""你这个赖床大王，想干啥！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""美颜而已""}, {""sex"": ""1"", ""content"": ""你的美颜已经俘获了我的心了。""}, {""sex"": ""1"", ""content"": ""那也是因为小仙女的底子好呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我刚才在洗衣服""}, {""sex"": ""1"", ""content"": ""洗衣服这种小事就交给洗衣机就好啦。""}, {""sex"": ""1"", ""content"": ""小仙女洗过的衣服肯定是香香的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不戴眼镜""}, {""sex"": ""1"", ""content"": ""不戴眼镜看得见嘛？我怕你会撞杆上了。""}, {""sex"": ""1"", ""content"": ""不戴眼镜好，你的眼睛这么漂亮，怎么可以被眼镜挡住了光芒呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""U\u0014U\u0014U""}, {""sex"": ""1"", ""content"": ""你是不是想泡我""}, {""sex"": ""1"", ""content"": ""既然你都这么说了，那我就恭敬不如从命了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可以了可以了""}, {""sex"": ""1"", ""content"": ""我觉得不好，我想给你更多的爱。""}, {""sex"": ""1"", ""content"": ""知道怕了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也不缺女朋友的""}, {""sex"": ""1"", ""content"": ""我缺的只是像你这样的女朋友。""}, {""sex"": ""1"", ""content"": ""但是我缺老婆。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我画妆不好看""}, {""sex"": ""1"", ""content"": ""那你也要等我看过了才知道啊。""}, {""sex"": ""1"", ""content"": ""我觉得好看，就是好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你咋还不休息""}, {""sex"": ""1"", ""content"": ""我正在等待一个仙女和我说一声晚安。""}, {""sex"": ""1"", ""content"": ""你不也还没休息吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们刚认识""}, {""sex"": ""1"", ""content"": ""梦里都见过了，怎么可能刚认识呢。""}, {""sex"": ""1"", ""content"": ""那为什么感觉我们像是好久未见的情人一般。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有啥无聊的""}, {""sex"": ""1"", ""content"": ""你没陪我我觉得很无聊。""}, {""sex"": ""1"", ""content"": ""一个人的时候肯定比两个人在一起无聊呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在化妆了""}, {""sex"": ""1"", ""content"": ""我在期待你化美美的妆。""}, {""sex"": ""1"", ""content"": ""你这么好看是想让我带你出门吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会化妆""}, {""sex"": ""1"", ""content"": ""小仙女天生丽质，不化妆也是最美的。""}, {""sex"": ""1"", ""content"": ""做个纯天然的美少女我觉得很好呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么早就睡觉了""}, {""sex"": ""1"", ""content"": ""早睡早起有个好身体呀。""}, {""sex"": ""1"", ""content"": ""应该是我想早点梦到你的缘故吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是不可以""}, {""sex"": ""1"", ""content"": ""没有什么不可以，只要你愿意。""}, {""sex"": ""1"", ""content"": ""你再说一句不可以我就强吻你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""越说越远""}, {""sex"": ""1"", ""content"": ""因为我想跟你越走越远。""}, {""sex"": ""1"", ""content"": ""抱歉，情不自禁就越说越多了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我又不欠你""}, {""sex"": ""1"", ""content"": ""你偷了我的心怎么可能不欠我？""}, {""sex"": ""1"", ""content"": ""你忘了上辈子欠我的债了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男人的嘴    骗人的鬼""}, {""sex"": ""1"", ""content"": ""我只是想把你骗到我心里去！""}, {""sex"": ""1"", ""content"": ""可是遇到你之后我就已经准备用真心实意了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""几个人""}, {""sex"": ""1"", ""content"": ""你猜猜看，猜对了有奖励的哟""}, {""sex"": ""1"", ""content"": "" 不多不少就我们两个人""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""逛夜市""}, {""sex"": ""1"", ""content"": ""夜市再美也不及你美。""}, {""sex"": ""1"", ""content"": ""没有我陪你逛的夜市多没意思。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还小还小""}, {""sex"": ""1"", ""content"": ""不小了，都可以嫁给我了。""}, {""sex"": ""1"", ""content"": ""我喜欢小的不行吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""完美体重""}, {""sex"": ""1"", ""content"": ""你就是一个很完美的小仙女啊""}, {""sex"": ""1"", ""content"": ""体重完不完美不重要，我只希望自己能够拥有一个完美女朋友""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""上班太累""}, {""sex"": ""1"", ""content"": ""别上班了，我来养你。""}, {""sex"": ""1"", ""content"": ""我这有一份轻松的工作你要不要来？做我老婆。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你心里的人""}, {""sex"": ""1"", ""content"": ""那不就是你嘛？""}, {""sex"": ""1"", ""content"": ""你这是自己说自己啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃饭没有呀""}, {""sex"": ""1"", ""content"": ""吃饱了，但是现在想吃你了""}, {""sex"": ""1"", ""content"": ""在你这吸取精神粮食就可以了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""估计没时间""}, {""sex"": ""1"", ""content"": ""真希望你的时间都能是属于我的。""}, {""sex"": ""1"", ""content"": ""好吧……心里觉得有点小难过。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要打我吗""}, {""sex"": ""1"", ""content"": ""我怎么会舍得打你呢？""}, {""sex"": ""1"", ""content"": ""我可不是会打老婆的男人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我从来不喝酒""}, {""sex"": ""1"", ""content"": ""看来我没有机会跟你一醉方休了。""}, {""sex"": ""1"", ""content"": ""不喝酒很好呀，对身体好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""做啥子""}, {""sex"": ""1"", ""content"": ""没事啊，就是想看看你而已""}, {""sex"": ""1"", ""content"": ""我就想看看某个小仙女。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看着好好吃""}, {""sex"": ""1"", ""content"": ""吃货上线！""}, {""sex"": ""1"", ""content"": ""你真的离长胖不远了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不敢拍照""}, {""sex"": ""1"", ""content"": ""你是怕自己的照片太过于好看吸引我了？""}, {""sex"": ""1"", ""content"": ""这么好看为啥不敢拍照呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开心死了""}, {""sex"": ""1"", ""content"": ""你先别死，我可不想没老婆啊。""}, {""sex"": ""1"", ""content"": ""我不想继承的你花呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是不是认真的""}, {""sex"": ""1"", ""content"": ""你觉得我像是在和你开玩笑吗！""}, {""sex"": ""1"", ""content"": ""我觉得我现在很认真。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在想你呀""}, {""sex"": ""1"", ""content"": ""这算不算是心有灵犀""}, {""sex"": ""1"", ""content"": ""难怪我刚才打喷嚏，看来是你想我啦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃了点面包""}, {""sex"": ""1"", ""content"": ""吃面包要配牛奶，不然多干啊""}, {""sex"": ""1"", ""content"": ""只吃一点面包不够吧，会很容易饿肚子的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""醒的挺早啊""}, {""sex"": ""1"", ""content"": ""都怪我太想你了，害你这么早就醒了。""}, {""sex"": ""1"", ""content"": ""要不是梦里的你不见了，我还能再睡会儿的。""}], ""lock"": 1}"
