"{""chat"": [{""sex"": ""1"", ""content"": ""你觉得怎样更好看些？?""}, {""sex"": ""1"", ""content"": ""我需要点意见。你说我是戴眼镜好看还是不戴好看？""}, {""sex"": ""2"", ""content"": ""我觉得这样好看一点。""}, {""sex"": ""1"", ""content"": ""我朋友说我戴眼镜的时候像的特工！""}, {""sex"": ""2"", ""content"": ""没错，就是像。""}, {""sex"": ""1"", ""content"": ""为什么你认为这样好？""}, {""sex"": ""2"", ""content"": ""（说出她的意见）""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""谢谢你。""}, {""sex"": ""2"", ""content"": ""什么？""}, {""sex"": ""1"", ""content"": ""谢谢你。""}, {""sex"": ""2"", ""content"": ""为什么谢谢我?""}, {""sex"": ""1"", ""content"": ""我觉得这里很热，但你的眼神很冷，站在你隔壁我觉得特别凉快，所以谢谢你。""}, {""sex"": ""2"", ""content"": ""哈哈哈~""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好逗哦""}, {""sex"": ""1"", ""content"": ""我只是幽默风趣，不想我们的聊天枯燥乏味。""}, {""sex"": ""1"", ""content"": ""能逗你开心不就好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你撩我呀""}, {""sex"": ""1"", ""content"": ""那你小心被我撩动心哦。""}, {""sex"": ""1"", ""content"": ""我怕你会扛不住我的撩。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗨""}, {""sex"": ""1"", ""content"": ""看你照片挺可爱的""}, {""sex"": ""2"", ""content"": ""那是必须的！ ""}, {""sex"": ""1"", ""content"": ""但是却又一颗女汉子的心对不对   ""}, {""sex"": ""2"", ""content"": ""那是当然了啊哈哈""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃饭香香""}, {""sex"": ""1"", ""content"": ""吃饭在你嘴里哪能不香啊。""}, {""sex"": ""1"", ""content"": ""看着你吃，我都觉得香了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去找女朋友""}, {""sex"": ""1"", ""content"": ""你好，女朋友。""}, {""sex"": ""1"", ""content"": ""你已经被我找到了呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""教你如何脱单""}, {""sex"": ""1"", ""content"": ""不用教了，娶了你就脱单了。""}, {""sex"": ""1"", ""content"": ""脱单有了你不就完事了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""爱情的苦""}, {""sex"": ""1"", ""content"": ""你只看到了苦，还有的甜呢。""}, {""sex"": ""1"", ""content"": ""不苦不苦，等会儿就甜了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""听不懂你说啥""}, {""sex"": ""1"", ""content"": ""你又不是外星人，怎么会听不懂我说啥？""}, {""sex"": ""1"", ""content"": ""以你的智商，听不懂也很正常。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃蛋炒饭""}, {""sex"": ""1"", ""content"": ""小仙女炒的蛋炒饭肯定无敌美味。""}, {""sex"": ""1"", ""content"": ""突然觉得蛋炒饭是天底下最好吃的食物了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""生日寄语""}, {""sex"": ""1"", ""content"": ""祝小仙女生日快乐，年年都是十八岁。""}, {""sex"": ""1"", ""content"": ""生日快乐~又长一岁啦，又变得更美啦，希望小仙女永远开心快乐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你错没有""}, {""sex"": ""1"", ""content"": ""搓衣板拿出来！""}, {""sex"": ""1"", ""content"": ""错了，真的错了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看错了""}, {""sex"": ""1"", ""content"": ""看错没事，只要心没错就行。""}, {""sex"": ""1"", ""content"": ""看来你眼睛近视得不轻啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在干嘛呢哥""}, {""sex"": ""1"", ""content"": ""哥在等小仙女呢""}, {""sex"": ""1"", ""content"": ""小仙女忙啥呢，这才想起你哥我呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没事！""}, {""sex"": ""1"", ""content"": ""不要故作坚强了，有事就说给我听。""}, {""sex"": ""1"", ""content"": ""你骗不了我的，你这一点都不像没事的样子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还不够了解你""}, {""sex"": ""1"", ""content"": ""那你不准备用一生了解我吗？""}, {""sex"": ""1"", ""content"": ""那我们晚上来了解一下？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""宿舍没网络""}, {""sex"": ""1"", ""content"": ""那不就不能愉快地网上冲浪了。""}, {""sex"": ""1"", ""content"": ""没网啥也做不了，太痛苦了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没出去吗""}, {""sex"": ""1"", ""content"": ""我一直在等你约我呀。""}, {""sex"": ""1"", ""content"": ""出去了就不能跟你聊天了，所以我选择不出去。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""来一个华丽的自拍""}, {""sex"": ""1"", ""content"": ""长的这么有气质，除了能当我的女人还有什么卵用""}, {""sex"": ""1"", ""content"": ""看了照片你要对我负责的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""挺帅的呀""}, {""sex"": ""1"", ""content"": ""帅又不能拿来当饭吃。""}, {""sex"": ""1"", ""content"": ""我现在穷的只剩下帅了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃饭了没有啊""}, {""sex"": ""1"", ""content"": ""本来呢吃饱了，不过一看到你就饿啦。""}, {""sex"": ""1"", ""content"": ""你这意思是想请我吃饭咯？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没近视""}, {""sex"": ""1"", ""content"": ""没近视为什么你都看不出来我喜欢你？""}, {""sex"": ""1"", ""content"": ""这么漂亮的眼睛还好没近视，要是近视我就心疼了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想有钱""}, {""sex"": ""1"", ""content"": ""你有我的话就有钱了呀。""}, {""sex"": ""1"", ""content"": ""天天想着钱有什么出息，你得想我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天空吗？""}, {""sex"": ""1"", ""content"": ""现在空着呐，你呢？""}, {""sex"": ""1"", ""content"": ""这是要约会的节奏吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""爱耍小脾气""}, {""sex"": ""1"", ""content"": ""爱你宠你的人会容忍你的小脾气。""}, {""sex"": ""1"", ""content"": ""女孩子有点小脾气是可爱的表现呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那种喜欢？""}, {""sex"": ""1"", ""content"": ""关于爱情的喜欢。""}, {""sex"": ""1"", ""content"": ""你希望是哪种喜欢呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这不等你嘛""}, {""sex"": ""1"", ""content"": ""哇，专门等我，太让我感动了。""}, {""sex"": ""1"", ""content"": ""竟然让小仙女等我，实在是太不好意思了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""美女太多了""}, {""sex"": ""1"", ""content"": ""可撞在我心口的美女只有你一个。""}, {""sex"": ""1"", ""content"": ""看过你的美，从此再没有别人能入我的眼。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""终究还是一个人扛下了所有""}, {""sex"": ""1"", ""content"": ""以后不就有我帮你扛！""}, {""sex"": ""1"", ""content"": ""你的所有，我也能帮你扛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这说的什么猪话""}, {""sex"": ""1"", ""content"": ""还不是为了能和你共同语言啊。""}, {""sex"": ""1"", ""content"": ""怎么说给猪猪听的不应该说猪话嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我昨天睡得晚""}, {""sex"": ""1"", ""content"": ""睡太晚了今天会不会觉得很累？""}, {""sex"": ""1"", ""content"": ""我以后要好好监督你早睡才行啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""单身狗吗""}, {""sex"": ""1"", ""content"": ""你要不要来领养一下?""}, {""sex"": ""1"", ""content"": ""有了你之后就不是单身狗了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你聊啊""}, {""sex"": ""1"", ""content"": ""聊人生，谈理想""}, {""sex"": ""1"", ""content"": ""那我们聊聊人生大事如何？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你咋这么可爱呢""}, {""sex"": ""1"", ""content"": ""一个大男人被夸可爱感觉还是蛮奇怪的""}, {""sex"": ""1"", ""content"": ""这个问题我可以带你去问问我爸妈""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你上一个女朋友是为什么分手啊""}, {""sex"": ""1"", ""content"": ""是因为遇到你就分手了。""}, {""sex"": ""1"", ""content"": ""因为所有，就分手了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""被发好人卡""}, {""sex"": ""1"", ""content"": ""你要给我发好人卡的话我就只能变坏了""}, {""sex"": ""1"", ""content"": ""看来我要把好人的气质隐藏起来才行啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在跟你聊天呀""}, {""sex"": ""1"", ""content"": ""除了聊天就没有其他的事情吗？""}, {""sex"": ""1"", ""content"": ""好好聊天，最好撩动你的心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一直很听话""}, {""sex"": ""1"", ""content"": ""我就是要这么一直很听话下去。""}, {""sex"": ""1"", ""content"": ""这是个优点建议保留。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一直都很可爱""}, {""sex"": ""1"", ""content"": ""全世界最可爱，没有之一。""}, {""sex"": ""1"", ""content"": ""就怕这么可爱的你，被别人拐走了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我真胖了""}, {""sex"": ""1"", ""content"": ""胖胖的不是很可爱嘛。""}, {""sex"": ""1"", ""content"": ""你这不是胖，是丰满。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""从什么时候开始喜欢我的""}, {""sex"": ""1"", ""content"": ""第一次见到你，我就喜欢你了。""}, {""sex"": ""1"", ""content"": ""看到你笑的时候，我就知道我喜欢上你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要哭死""}, {""sex"": ""1"", ""content"": ""不会的，我可不是那么脆弱的人""}, {""sex"": ""1"", ""content"": ""我要是哭死了，你可得来给我收尸""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""六块钱""}, {""sex"": ""1"", ""content"": ""我再凑3块钱，我们去民政局吧。""}, {""sex"": ""1"", ""content"": ""超过五块钱的活动不要叫我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""狗崽崽""}, {""sex"": ""1"", ""content"": ""狗狗这么可爱，你要不要领养一只我这样的单身狗？""}, {""sex"": ""1"", ""content"": ""你一个人照顾狗崽崽肯定很辛苦，我来跟你一起分担吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怕吃胖""}, {""sex"": ""1"", ""content"": ""以后你吃的就是我吃的，这样就不怕胖了。""}, {""sex"": ""1"", ""content"": ""胖点好，我麻麻最喜欢胖媳妇儿了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃了会胖""}, {""sex"": ""1"", ""content"": ""胖了我也一样喜欢你。""}, {""sex"": ""1"", ""content"": ""胖了我就陪你一起减肥呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们都想你了""}, {""sex"": ""1"", ""content"": ""那你有多想我？""}, {""sex"": ""1"", ""content"": ""真的吗，你们这么惦记我我觉得很开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""干嘛要想你""}, {""sex"": ""1"", ""content"": ""你干嘛不想我呢？""}, {""sex"": ""1"", ""content"": ""我不想我老婆我还能想谁啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我做梦""}, {""sex"": ""1"", ""content"": ""那你的梦里肯定有我！""}, {""sex"": ""1"", ""content"": ""那你这个梦，我可以参与吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好看的很多""}, {""sex"": ""1"", ""content"": ""像你这么好看的不多了。""}, {""sex"": ""1"", ""content"": ""但是我就喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看啥""}, {""sex"": ""1"", ""content"": ""看我未来老婆长啥样呀""}, {""sex"": ""1"", ""content"": ""看看你这下凡的仙子到底长什么模样。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没遇到""}, {""sex"": ""1"", ""content"": ""是我出现太晚，才让你现在才遇到""}, {""sex"": ""1"", ""content"": ""不是没遇到，只是你不知道你遇到了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大早上心情好""}, {""sex"": ""1"", ""content"": ""什么让你心情好了分享一下！""}, {""sex"": ""1"", ""content"": ""大早上看到你这样的仙女我心情更好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早[爱心]""}, {""sex"": ""1"", ""content"": ""多发几颗爱心，我不嫌多""}, {""sex"": ""1"", ""content"": ""不早了，我都打算去找你了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早上好呀""}, {""sex"": ""1"", ""content"": ""其实我昨天晚上睡得挺不舒服的""}, {""sex"": ""2"", ""content"": ""你怎么了吗？""}, {""sex"": ""1"", ""content"": ""本来想找你聊聊的，又怕你已经睡着了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不理解我""}, {""sex"": ""1"", ""content"": ""我理解啊，我怎么可能不理解你呢""}, {""sex"": ""1"", ""content"": ""没有不理解，只是给你提一些更好的建议而已""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我不睡了""}, {""sex"": ""1"", ""content"": ""那需要我来陪你看星星吗？""}, {""sex"": ""1"", ""content"": ""准备好和我彻夜长谈了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你会被打的""}, {""sex"": ""1"", ""content"": ""打是亲骂是爱，无所畏惧！""}, {""sex"": ""1"", ""content"": ""打在我身痛在你心啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有房有车有存款""}, {""sex"": ""1"", ""content"": ""男人很大部分都倒在这上面了。""}, {""sex"": ""1"", ""content"": ""这辈子就要做个房奴和车贷奴了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""长得不好""}, {""sex"": ""1"", ""content"": ""谁说的！明明长得非常的好""}, {""sex"": ""1"", ""content"": ""你长得这么好看，真的不是随便说说的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""唱征服""}, {""sex"": ""1"", ""content"": ""就这样被你征服~""}, {""sex"": ""1"", ""content"": ""我早就被你征服了，整颗心都是你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早安  媳妇[玫瑰][亲亲]""}, {""sex"": ""2"", ""content"": ""老公么么哒""}, {""sex"": ""2"", ""content"": ""哇，早安呀，亲爱的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你能不能正常聊天""}, {""sex"": ""1"", ""content"": ""我怕我正常了，你就听不懂了。""}, {""sex"": ""1"", ""content"": ""我要是正常聊天，你怎么会记住我呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要给我点外卖吗""}, {""sex"": ""1"", ""content"": ""难道我不给你点外卖吗？""}, {""sex"": ""1"", ""content"": ""你要是饿了，我当然得给你点外卖啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""黄花菜""}, {""sex"": ""1"", ""content"": ""黄花菜的味道还挺不错的呢""}, {""sex"": ""1"", ""content"": ""你放心，黄花菜绝对凉不了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真让人害怕""}, {""sex"": ""1"", ""content"": ""别怕别怕，我又不是会吃掉你的怪兽。""}, {""sex"": ""1"", ""content"": ""害怕就快到我的怀里来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要乖乖的""}, {""sex"": ""1"", ""content"": ""我乖乖的，你喜欢吗。""}, {""sex"": ""1"", ""content"": ""我要是不乖，你会不会揍我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不结婚了""}, {""sex"": ""1"", ""content"": ""不以结婚为目的的恋爱都是耍流氓。""}, {""sex"": ""1"", ""content"": ""那你是想和我恋爱谈到底咯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""该死的""}, {""sex"": ""1"", ""content"": ""怎么了，看起来你的心情很糟糕啊""}, {""sex"": ""1"", ""content"": ""生活还是有很多美好的事呀，不要被糟糕的事影响了心情""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我吃不惯""}, {""sex"": ""1"", ""content"": ""吃不惯就不吃了，不然吃得也不开心。""}, {""sex"": ""1"", ""content"": ""那你一般是吃什么口味的呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好感动哦""}, {""sex"": ""1"", ""content"": ""不应该是心动吗！""}, {""sex"": ""1"", ""content"": ""我不要感动的爱情，我要心动的爱情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""突然好感动""}, {""sex"": ""1"", ""content"": ""别感动，我更希望你微笑。""}, {""sex"": ""1"", ""content"": ""希望你以后的感动都有我陪着你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就要睡了""}, {""sex"": ""1"", ""content"": ""那晚安啦，希望你今晚能梦到我。""}, {""sex"": ""1"", ""content"": ""早点睡对小仙女的皮肤比较好哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我真难受""}, {""sex"": ""1"", ""content"": ""你一难受我就跟着你一起难受了""}, {""sex"": ""1"", ""content"": ""好想抱抱你，或许你会好受一点""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可喜欢你了""}, {""sex"": ""1"", ""content"": ""像风吹了八千里，不问归期？""}, {""sex"": ""1"", ""content"": ""恭喜你心中有了喜欢的人！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我很丑，可是我很温柔""}, {""sex"": ""1"", ""content"": ""你哪里丑了？你明明是又美又温柔。""}, {""sex"": ""1"", ""content"": ""这是我今天听到的最大的笑话，小仙女竟然说自己丑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""距离这么近""}, {""sex"": ""1"", ""content"": ""这是在逼着我们谈恋爱啊。""}, {""sex"": ""1"", ""content"": ""这一定就是天定的缘分。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""帅哥,你好噢""}, {""sex"": ""1"", ""content"": ""真希望小仙女是属于我的人""}, {""sex"": ""1"", ""content"": ""抓住小仙女啦，你别想走啦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我很高冷吗？""}, {""sex"": ""1"", ""content"": ""我知道你这不是高冷，你只是有点慢热。""}, {""sex"": ""1"", ""content"": ""一开始是觉得你高冷，但我用我的热情融化了你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我肚子难受""}, {""sex"": ""1"", ""content"": ""是不是吃坏肚子了？我去买点药。""}, {""sex"": ""1"", ""content"": ""我看着你也很难受啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""躺着睡着了""}, {""sex"": ""1"", ""content"": ""那躺着该有多舒服呀。""}, {""sex"": ""1"", ""content"": ""那你怎么不分我点位置让我也躺躺呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""犯错""}, {""sex"": ""1"", ""content"": ""总要允许一些错误的发生才会找到正确的路呀""}, {""sex"": ""1"", ""content"": ""犯错不可怕，知错能改才是最重要的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你亏了""}, {""sex"": ""1"", ""content"": ""能认识一个小仙女我倒是觉得赚了呢。""}, {""sex"": ""1"", ""content"": ""吃亏是福，这也是一种福气嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""阳光明媚的一天""}, {""sex"": ""1"", ""content"": ""有你在的每一天我都觉得阳光明媚。""}, {""sex"": ""1"", ""content"": ""阳光好像洒进了心里，心情也明媚。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快夸我一下吧""}, {""sex"": ""1"", ""content"": ""不用我夸，你的好显而易见""}, {""sex"": ""1"", ""content"": ""我这个凡人都不配跟你说话，更别说夸你了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就厉害了""}, {""sex"": ""1"", ""content"": ""想要俘获你的心，不厉害可不行。""}, {""sex"": ""1"", ""content"": ""我还有更厉害的呢，以后给你露一手。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就笑一下""}, {""sex"": ""1"", ""content"": ""别笑了！笑起来我受不了""}, {""sex"": ""1"", ""content"": ""笑的这么好看，我想亲你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小屁孩儿""}, {""sex"": ""1"", ""content"": ""小屁孩儿也能拥有甜甜的爱情。""}, {""sex"": ""1"", ""content"": ""你就是仗着我喜欢你然后欺负我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""回复真慢""}, {""sex"": ""1"", ""content"": ""这不是在思考怎么回复你吗。""}, {""sex"": ""1"", ""content"": ""对不起，想你想的出神了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""愿新年，胜旧年，多喜乐，长安宁""}, {""sex"": ""1"", ""content"": ""所求皆如愿，所行化坦途""}, {""sex"": ""1"", ""content"": ""新的一年，希望我们都能好好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是没有安全感""}, {""sex"": ""1"", ""content"": ""你要让自己变得强大，才不会没有安全感。""}, {""sex"": ""1"", ""content"": ""我会给你很多安全感，所以，乖乖待在我身边吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有福分""}, {""sex"": ""1"", ""content"": ""有的有的，我帮你攒着福气呢。""}, {""sex"": ""1"", ""content"": ""你就这么不相信自己吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有底气""}, {""sex"": ""1"", ""content"": ""有底气的人一定是有故事的人。""}, {""sex"": ""1"", ""content"": ""仙女不愧是仙女，讲话都这么有底气。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""肚子疼！""}, {""sex"": ""1"", ""content"": ""是不是夜里没有好好盖被子着凉了！""}, {""sex"": ""1"", ""content"": ""你能不能好好照顾自己，怎么总是让我担心呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""明年是新的一年为什么心情不好""}, {""sex"": ""1"", ""content"": ""因为今晚跨年，没能和你一起。""}, {""sex"": ""1"", ""content"": ""又老了一岁，你觉得我能心情好吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""上帝派下来的神兵小将有很多""}, {""sex"": ""1"", ""content"": ""可他把我派下来就是来喜欢你的。""}, {""sex"": ""1"", ""content"": ""你好，我是为你量身定制专属天使。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""特殊待遇""}, {""sex"": ""1"", ""content"": ""你在我这里可以享受所有的特殊待遇""}, {""sex"": ""1"", ""content"": ""什么特殊待遇？有特殊服务吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""浪漫的婚礼""}, {""sex"": ""1"", ""content"": ""这都是为你准备的。""}, {""sex"": ""1"", ""content"": ""有你这新娘才是浪漫的婚礼。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早上想你""}, {""sex"": ""1"", ""content"": ""难道不是会想我一整天吗？""}, {""sex"": ""1"", ""content"": ""我不止早上想你，我下午也想你，晚上也想你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢看剧""}, {""sex"": ""1"", ""content"": ""那我陪你一起看剧好不好？""}, {""sex"": ""1"", ""content"": ""看剧也是一种开心的故事呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你能不能正常说话""}, {""sex"": ""1"", ""content"": ""我怕我正常说话你会被迷住。""}, {""sex"": ""1"", ""content"": ""我说的人话你听不懂？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不说了，睡觉""}, {""sex"": ""1"", ""content"": ""睡什么觉，起来嗨啊""}, {""sex"": ""1"", ""content"": ""那我们要梦里相会吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""自恋吧你""}, {""sex"": ""1"", ""content"": ""先学会爱自己，才能好好爱你啊。""}, {""sex"": ""1"", ""content"": ""自恋是每个人与生俱来的能力，别跟我说你没有哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咱俩都不熟悉""}, {""sex"": ""1"", ""content"": ""那现在开始我们就好好熟悉一下吧。""}, {""sex"": ""1"", ""content"": ""貌似现在熟悉也不算太晚吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情非常不好""}, {""sex"": ""1"", ""content"": ""是谁惹小仙女不开心啦？""}, {""sex"": ""1"", ""content"": ""好心情与我常伴，所以要多跟我在一起。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你居然勾引我""}, {""sex"": ""1"", ""content"": ""我就勾引你不行吗！""}, {""sex"": ""1"", ""content"": ""我就勾引我喜欢的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为什么这样说呢？""}, {""sex"": ""1"", ""content"": ""因为我想所以才这么说的。""}, {""sex"": ""1"", ""content"": ""因为我说的都是实话啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""起床刷牙""}, {""sex"": ""1"", ""content"": ""睡到现在才起呀，还真是小懒猪""}, {""sex"": ""1"", ""content"": ""赶紧洗刷好去吃饭啦，肯定饿坏了吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想你了，睡不着""}, {""sex"": ""1"", ""content"": ""这时候你就需要和我聊天就好。""}, {""sex"": ""1"", ""content"": ""你睡着了，我就有可能出现在梦里了呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看电视啊""}, {""sex"": ""1"", ""content"": ""看来是追剧少女上线了。""}, {""sex"": ""1"", ""content"": ""好久没看电视了，有没有好看的剧推荐啊？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想知道未来谁娶了我这个好姑娘""}, {""sex"": ""1"", ""content"": ""看我掐指一算，没错就是我。""}, {""sex"": ""1"", ""content"": ""我把你娶了就好了。""}], ""lock"": 1}"
