"{""chat"": [{""sex"": ""2"", ""content"": ""早鸭""}, {""sex"": ""1"", ""content"": ""早安，么么哒。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好""}, {""sex"": ""1"", ""content"": ""我不好""}, {""sex"": ""2"", ""content"": ""咋啦？""}, {""sex"": ""1"", ""content"": ""没能早点认识你""}, {""sex"": ""2"", ""content"": ""现在也不晚""}, {""sex"": ""1"", ""content"": ""晚的很，早点孩子都打酱油了，都要操心孩子作业了?""}, {""sex"": ""2"", ""content"": ""想那么远?""}, {""sex"": ""1"", ""content"": ""我们还是走个过程，先来个自我介绍""}, {""sex"": ""2"", ""content"": ""我没出息""}, {""sex"": ""1"", ""content"": ""很好，绝配，恰好我很有出息?""}, {""sex"": ""2"", ""content"": ""你果然会聊天""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""想不想养狗啊""}, {""sex"": ""2"", ""content"": ""什么狗啊?""}, {""sex"": ""1"", ""content"": ""单身的那种狗，比如说我""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""聊天费劲""}, {""sex"": ""1"", ""content"": ""那正好我们可以视频，这样就不会费劲了。""}, {""sex"": ""1"", ""content"": ""撩你从来都不会费劲。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你倒是说啊""}, {""sex"": ""1"", ""content"": ""我这不是因为害羞，不好意思说出口嘛。""}, {""sex"": ""1"", ""content"": ""我怕说了会把你吓到啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我一个人吃饭""}, {""sex"": ""1"", ""content"": ""一个人吃饭很孤单吧，以后我陪你吃。""}, {""sex"": ""1"", ""content"": ""我也一个人吃饭，我们可以一起呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你图什么""}, {""sex"": ""1"", ""content"": ""图你这辈子！""}, {""sex"": ""1"", ""content"": ""喜欢你，还能图什么呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不闲聊""}, {""sex"": ""1"", ""content"": ""那聊什么是不闲的？""}, {""sex"": ""1"", ""content"": ""不闲聊一下怎么知道什么是重点呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好人""}, {""sex"": ""1"", ""content"": ""好人一身平安呀。""}, {""sex"": ""1"", ""content"": ""难不成我还是坏人吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你早点休息哦！""}, {""sex"": ""1"", ""content"": ""小仙女也要早点睡哦。""}, {""sex"": ""1"", ""content"": ""嗯嗯，保证乖乖听小仙女的话。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不跟你聊天了""}, {""sex"": ""1"", ""content"": ""难道你要和我意念交流？""}, {""sex"": ""1"", ""content"": ""我知道跟帅哥聊天让你很有压力""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你做给我吃吗""}, {""sex"": ""1"", ""content"": ""好啊，以后就让我来做""}, {""sex"": ""1"", ""content"": ""看来你这都是有得吃啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚睡得太晚了""}, {""sex"": ""1"", ""content"": ""睡前太想我了吧，以后注意点。""}, {""sex"": ""1"", ""content"": ""梦里的我让你费心了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有怀疑""}, {""sex"": ""1"", ""content"": ""就算全世界都怀疑我，有你相信我就够了。""}, {""sex"": ""1"", ""content"": ""嗯嗯，我就知道你是相信我的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""平安夜祝福""}, {""sex"": ""1"", ""content"": ""小仙女平安夜快乐，吃了苹果会一直平平安安哦。""}, {""sex"": ""1"", ""content"": ""我想陪你过余下的每一个平安夜，给你每一年的平安喜乐，平安夜快乐~""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太平公主""}, {""sex"": ""1"", ""content"": ""什么公主都好，反正你是我的小公主。""}, {""sex"": ""1"", ""content"": ""太平公主多好啊，祈愿天下太平。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""超过一百块钱的，不要叫上我""}, {""sex"": ""1"", ""content"": ""那就九十九块。""}, {""sex"": ""1"", ""content"": ""结婚证九块九！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可怜无助""}, {""sex"": ""1"", ""content"": ""你这一副可怜兮兮的样子真让人心疼。""}, {""sex"": ""1"", ""content"": ""有我在啊，需要帮助的时候随时找我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你才狗""}, {""sex"": ""1"", ""content"": ""单身狗，有没有想法领养一下。""}, {""sex"": ""1"", ""content"": ""我比狗可爱行不。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有一个""}, {""sex"": ""1"", ""content"": ""我吃醋了，你闻到了吗？""}, {""sex"": ""1"", ""content"": ""能得到你第一次的心动，这个男生可真幸福。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你撒开我""}, {""sex"": ""1"", ""content"": ""我不，抓到你我就绝不再放手。""}, {""sex"": ""1"", ""content"": ""撒开干嘛，看着你跑掉吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""笑撒""}, {""sex"": ""1"", ""content"": ""笑你怎么会这么可爱呢？""}, {""sex"": ""1"", ""content"": ""开心就想笑嘛，哪有那么多原因。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你那里帅了""}, {""sex"": ""1"", ""content"": ""我有哪里是不帅呢？""}, {""sex"": ""1"", ""content"": ""哪里可能不帅呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""因为心情不好""}, {""sex"": ""1"", ""content"": ""我不是给你整好心情吗。""}, {""sex"": ""1"", ""content"": ""心情不好找我，保证让你心情好起来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没说""}, {""sex"": ""1"", ""content"": ""说没说你自己心里不清楚吗？""}, {""sex"": ""1"", ""content"": ""我不听我不听，反正你就是说了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也没当真""}, {""sex"": ""1"", ""content"": ""看来我们在这方面想法是一样的。""}, {""sex"": ""1"", ""content"": ""那接下来我要开始当真了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""找别的小哥哥去""}, {""sex"": ""1"", ""content"": ""那我就去找别的小姐姐。""}, {""sex"": ""1"", ""content"": ""你这么放下我，真的合适吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我开不起玩笑""}, {""sex"": ""1"", ""content"": ""既然你不喜欢开玩笑，那我以后就不说这种话了""}, {""sex"": ""1"", ""content"": ""没有玩笑的生活岂不是很无趣吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是不是还没起床哦？""}, {""sex"": ""1"", ""content"": ""我一个不小心就被床给封印了，起不来。""}, {""sex"": ""1"", ""content"": ""我需要一个抱抱才能起来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不值得你对我那么好""}, {""sex"": ""1"", ""content"": ""值不值得这种事情还是我自己说了算""}, {""sex"": ""1"", ""content"": ""为什么不值得呢，我觉得还是挺值得的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""宝宝晚安哈""}, {""sex"": ""1"", ""content"": ""晚安，梦里可不许欺负我呦。""}, {""sex"": ""1"", ""content"": ""听到了你的晚安，晚上必定会有好梦了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有多远走多远""}, {""sex"": ""1"", ""content"": ""我只会走去有你的地方。""}, {""sex"": ""1"", ""content"": ""没你在的地方都是远方，你别赶我走。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有你陪我真好""}, {""sex"": ""1"", ""content"": ""放心，我会好好陪你的。""}, {""sex"": ""1"", ""content"": ""那我陪你一辈子好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早安[爱心][爱心]""}, {""sex"": ""1"", ""content"": ""一大早就给我发射爱心吗？""}, {""sex"": ""1"", ""content"": ""小仙女起这么早精力还这么旺盛的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没觉得饿""}, {""sex"": ""1"", ""content"": ""到饭点了还不饿，是不是偷吃了很多小零食？""}, {""sex"": ""1"", ""content"": ""没觉得饿也要按时吃饭呀，不然对胃不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""饿死我算了""}, {""sex"": ""1"", ""content"": ""那怎么能行，我没了老婆找谁要去？""}, {""sex"": ""1"", ""content"": ""不准你这样对待我的小仙女。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你为什么想谈恋爱""}, {""sex"": ""1"", ""content"": ""并不是我想谈恋爱，而是我看到你之后才想谈恋爱的。""}, {""sex"": ""1"", ""content"": ""因为我终于遇到了一个我想厮守终身的人了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""十一国庆""}, {""sex"": ""1"", ""content"": ""国庆七天乐越玩越快乐。""}, {""sex"": ""1"", ""content"": ""七天假期，不准备带我出去玩吗？""}, {""sex"": ""1"", ""content"": ""国庆我想去你心里度假。""}, {""sex"": ""1"", ""content"": ""召唤师峡谷七日游""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你很会嘛""}, {""sex"": ""1"", ""content"": ""还行吧，也就是那样吧。""}, {""sex"": ""1"", ""content"": ""我要是不会怎么舍得教你呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你会爱我嘛""}, {""sex"": ""1"", ""content"": ""我用我的余生来好好爱你。""}, {""sex"": ""1"", ""content"": ""要是不爱你，我干嘛出现在你面前。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不方便啊""}, {""sex"": ""1"", ""content"": ""我们之间还有什么不方便的呀""}, {""sex"": ""1"", ""content"": ""有我在，不方便都会变成方便的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡好了没""}, {""sex"": ""1"", ""content"": ""没你在我床边，怎么能睡好。""}, {""sex"": ""1"", ""content"": ""这么关心的话，不妨自己来看看就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""都没睡呢""}, {""sex"": ""1"", ""content"": ""之前睡着了，但是感应到你要给我发消息又醒了。""}, {""sex"": ""1"", ""content"": ""知道你睡不着怕你无聊就没睡了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我今天回去""}, {""sex"": ""1"", ""content"": ""那你路上小心，一定要注意安全哦。""}, {""sex"": ""1"", ""content"": ""好想跟你一起回去啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不是我想要的""}, {""sex"": ""1"", ""content"": ""这句话重重地打击了我的心""}, {""sex"": ""1"", ""content"": ""我会努力变成你想要的样子""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不懂爱""}, {""sex"": ""1"", ""content"": ""我来带你一起寻找爱探索爱""}, {""sex"": ""1"", ""content"": ""爱其实很好懂，跟着你的内心就可以了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有点烧""}, {""sex"": ""1"", ""content"": ""快去看医生，让医生给你开点退烧药吃""}, {""sex"": ""1"", ""content"": ""你看看你，又没有好好照顾自己，生病了可是很难受的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""破了""}, {""sex"": ""1"", ""content"": ""正好可以趁这个机会换新的""}, {""sex"": ""1"", ""content"": ""哪里破了，要不要我帮你补一下""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哈哈哈，谢谢夸奖""}, {""sex"": ""1"", ""content"": ""没有夸你啦，你本来就这么好。""}, {""sex"": ""1"", ""content"": ""像你这样的小仙女，夸你不是很正常的吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""过节没什么好过的""}, {""sex"": ""1"", ""content"": ""有了我，你就得好好过了。""}, {""sex"": ""1"", ""content"": ""过节这么大事情，怎么可以不过呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没腹肌""}, {""sex"": ""1"", ""content"": ""有啊，一整块腹肌！""}, {""sex"": ""1"", ""content"": ""没腹肌，可是有人鱼线。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你钱多我帮你花""}, {""sex"": ""1"", ""content"": ""你要是当我女朋友，我的钱就都归你花。""}, {""sex"": ""1"", ""content"": ""你连我钱多的事都知道，你是不是偷偷调查我？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又是花钱的一天""}, {""sex"": ""1"", ""content"": ""花钱是一件痛并快乐着的事情。""}, {""sex"": ""1"", ""content"": ""此时此刻是不是感到心在滴血？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要吃""}, {""sex"": ""1"", ""content"": ""不吃不吃，你不想吃的就不要勉强啦""}, {""sex"": ""1"", ""content"": ""那你告诉我，你想吃什么呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哄好了就睡觉""}, {""sex"": ""1"", ""content"": ""要是哄不好你就不准备睡了？""}, {""sex"": ""1"", ""content"": ""那我得开足马力来哄你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早早就睡了""}, {""sex"": ""1"", ""content"": ""难怪我昨天睡了你已经在梦里等我了呢。""}, {""sex"": ""1"", ""content"": ""那你有没有梦到我呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心酸，心疼自己""}, {""sex"": ""1"", ""content"": ""来，让我抱抱。""}, {""sex"": ""1"", ""content"": ""我也心疼你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""妹子不爱说话怎么办？""}, {""sex"": ""1"", ""content"": ""你不说话的时候，真的好看。""}, {""sex"": ""1"", ""content"": ""你爸妈知道你不说话的时候这么好看吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是一个宝宝""}, {""sex"": ""1"", ""content"": ""是个我喜欢的小宝宝。""}, {""sex"": ""1"", ""content"": ""而且还是我一个人的宝宝。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我很害羞的""}, {""sex"": ""1"", ""content"": ""你脸红的样子最好看了。""}, {""sex"": ""1"", ""content"": ""害羞的姑娘，总得有次大胆。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我现在躺着了""}, {""sex"": ""1"", ""content"": ""你是准备开始躺尸了吗？！""}, {""sex"": ""1"", ""content"": ""还想陪你一起躺着啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不打你""}, {""sex"": ""1"", ""content"": ""还不是因为舍不得对我动手。""}, {""sex"": ""1"", ""content"": ""你可是温柔的小仙女，怎么会打人呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还行""}, {""sex"": ""1"", ""content"": ""那当然，哥哥我可是很厉害的。""}, {""sex"": ""1"", ""content"": ""行不行你难道会不知道嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""发光发亮""}, {""sex"": ""1"", ""content"": ""你就是我的光，你在的地方都很闪耀""}, {""sex"": ""1"", ""content"": ""喜欢一个人的时候这个人就会发光发亮呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""升级了""}, {""sex"": ""1"", ""content"": ""这升级可真不是一件容易的事啊。""}, {""sex"": ""1"", ""content"": ""你在我心里永远都是最高级。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你爱过我吗？""}, {""sex"": ""1"", ""content"": ""我为什么没有爱过你！""}, {""sex"": ""1"", ""content"": ""我爱过。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说的像真的一样""}, {""sex"": ""1"", ""content"": ""本来就是真的呀，骗你有钱赚吗？""}, {""sex"": ""1"", ""content"": ""不信的话你去问问别人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要多笑""}, {""sex"": ""1"", ""content"": ""笑一笑就可以笑出一个你吗？""}, {""sex"": ""1"", ""content"": ""你是觉得我笑起来不好看？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我喜欢小朋友""}, {""sex"": ""1"", ""content"": ""那我们以后就多生几个宝宝，好不好？""}, {""sex"": ""1"", ""content"": ""小朋友肯定也很喜欢你这个漂亮姐姐的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就当你是在夸我""}, {""sex"": ""1"", ""content"": ""夸下这么可爱的你，有啥不好吗""}, {""sex"": ""1"", ""content"": ""我没有在夸你，我就是说一个事实。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这样我才有安全感""}, {""sex"": ""1"", ""content"": ""你要的安全感我都会给你！""}, {""sex"": ""1"", ""content"": ""安全感这东西向来都是自己给自己的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有勇气了""}, {""sex"": ""1"", ""content"": ""那我叫梁静茹给你派一点勇气。""}, {""sex"": ""1"", ""content"": ""我有，我把我的勇气都给你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跨年啊""}, {""sex"": ""1"", ""content"": ""一个人吧？一起跨吧。""}, {""sex"": ""1"", ""content"": ""有个人一起跨年会觉得新的一年会有很多好事发生。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好像喝多了""}, {""sex"": ""1"", ""content"": ""那我要趁你喝醉了偷亲你一下。""}, {""sex"": ""1"", ""content"": ""喝了多少呀？我现在去找你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不去啊""}, {""sex"": ""1"", ""content"": ""你不去的话我也不想去了。""}, {""sex"": ""1"", ""content"": ""为什么不去呀？我感觉有挺多好玩的呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咱能好好说话不""}, {""sex"": ""1"", ""content"": ""能啊，你想听我说些什么呢？""}, {""sex"": ""1"", ""content"": ""那得看你想听我说些什么了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要喝奶""}, {""sex"": ""1"", ""content"": ""伊利优酸奶！很好喝""}, {""sex"": ""1"", ""content"": ""这么大人了，居然还没断奶。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要骗我啊""}, {""sex"": ""1"", ""content"": ""放心啦，我这么老实的人是不会骗你的。""}, {""sex"": ""1"", ""content"": ""我怎么会骗你呢，骗你又没钱赚。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大白天的又说梦话了""}, {""sex"": ""1"", ""content"": ""你就让我做个白日梦不好吗！""}, {""sex"": ""1"", ""content"": ""梦里有你呢，我在和你说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""养成好习惯""}, {""sex"": ""1"", ""content"": ""我要养成天天跟你聊天的好习惯。""}, {""sex"": ""1"", ""content"": ""我觉得天天想我是个很好的习惯，你培养一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好怕哟""}, {""sex"": ""1"", ""content"": ""没想到你居然还有怕的时候。""}, {""sex"": ""1"", ""content"": ""不要怕，我又不会把你怎么样""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你一点都不帅""}, {""sex"": ""1"", ""content"": ""我只是帅的不够明显而已。""}, {""sex"": ""1"", ""content"": ""太帅的话，我怕你以后会情敌会很多。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可以做好朋友，男闺蜜都行""}, {""sex"": ""1"", ""content"": ""那就做好朋友，好到可以做任何事的那种""}, {""sex"": ""1"", ""content"": ""看样子你的男闺蜜很多呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开玩笑的吧""}, {""sex"": ""1"", ""content"": ""不是玩笑话，是真心话。""}, {""sex"": ""1"", ""content"": ""我是认真的，我不会拿这种事情开玩笑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃瓜的表情""}, {""sex"": ""1"", ""content"": ""吃瓜群众！""}, {""sex"": ""1"", ""content"": ""吃瓜，好吃吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要请我吃什么""}, {""sex"": ""1"", ""content"": ""请你，当然是请你吃好的啦。""}, {""sex"": ""1"", ""content"": ""吃货，总是想着吃的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是不想聊""}, {""sex"": ""1"", ""content"": ""哎呦喂，咋滴还傲娇起来了。""}, {""sex"": ""1"", ""content"": ""没事，不想聊天我们可以视频。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好优秀哦""}, {""sex"": ""1"", ""content"": ""我要是不优秀就不可能出现你面前了。""}, {""sex"": ""1"", ""content"": ""这么优秀才能配的上你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我拿什么相信你呀""}, {""sex"": ""1"", ""content"": ""我拿我的心来换取你的信任！""}, {""sex"": ""1"", ""content"": ""我像是那种要骗你的人吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你最近都在干嘛""}, {""sex"": ""1"", ""content"": ""想了你三千遍，现在开始想3001遍""}, {""sex"": ""1"", ""content"": ""你来找我就知道我最近都在干嘛了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""互不打扰行吗""}, {""sex"": ""1"", ""content"": ""我的脑子不允许我不打扰你。""}, {""sex"": ""1"", ""content"": ""不打扰你怎么继续我们的缘分？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就是想哭""}, {""sex"": ""1"", ""content"": ""那我只好帮你檫干眼泪了。""}, {""sex"": ""1"", ""content"": ""哭吧，哭完我带你吃好吃的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太直接了""}, {""sex"": ""1"", ""content"": ""直接一点不好吗，我不喜欢拐弯抹角的。""}, {""sex"": ""1"", ""content"": ""那我换一种委婉的方式表达好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是我男朋友""}, {""sex"": ""1"", ""content"": ""你都还没跟我表白呢，怎么我就成了你男朋友了。""}, {""sex"": ""1"", ""content"": ""女朋友你好，余生请多多指教。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别那么幼稚""}, {""sex"": ""1"", ""content"": ""男人只会在喜欢的人面前展现他幼稚的一面。""}, {""sex"": ""1"", ""content"": ""我要是不喜欢你，比你爸爸还成熟。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跟我有关系么""}, {""sex"": ""1"", ""content"": ""怎么会没关系，你可是我喜欢的人""}, {""sex"": ""1"", ""content"": ""跟你没关系，这都是我的一厢情愿""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我八点半上班""}, {""sex"": ""1"", ""content"": ""八点半上班那要好早起床哦。""}, {""sex"": ""1"", ""content"": ""那我猜你是六点下班。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天心情不是很好""}, {""sex"": ""1"", ""content"": ""怎么了，为什么心情不好，要跟我说说吗？""}, {""sex"": ""1"", ""content"": ""跟我聊聊心情可能就会变好哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要出去啦""}, {""sex"": ""1"", ""content"": ""出门都不准备带上我吗？""}, {""sex"": ""1"", ""content"": ""巧了，刚好我也要出去。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你哄我睡觉""}, {""sex"": ""1"", ""content"": ""要是可以，我还想把你抱在怀里哄你睡觉呢。""}, {""sex"": ""1"", ""content"": ""那等你睡着了我就要偷亲你一口。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我先睡会""}, {""sex"": ""1"", ""content"": ""那我能到你梦里吗？""}, {""sex"": ""1"", ""content"": ""到我怀里吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想法就是你赶紧找个对象""}, {""sex"": ""1"", ""content"": ""你好，对象。""}, {""sex"": ""1"", ""content"": ""你不就是我找的对象嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好天气""}, {""sex"": ""1"", ""content"": ""正好是适合我们约会。""}, {""sex"": ""1"", ""content"": ""那也不如你好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要洗衣服""}, {""sex"": ""1"", ""content"": ""去吧，贤妻良母！""}, {""sex"": ""1"", ""content"": ""要不，把我的衣服也给你洗了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""扶眼镜""}, {""sex"": ""1"", ""content"": ""原来你漂亮的眼睛被眼镜遮住了，难怪没看见我对你的喜欢。""}, {""sex"": ""1"", ""content"": ""妈妈说戴眼镜的女孩儿读书都很厉害，那你肯定很优秀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那么开心啊""}, {""sex"": ""1"", ""content"": ""嘿嘿对啊，我感觉我整个人都飘乎乎的了。""}, {""sex"": ""1"", ""content"": ""我的开心是因为你呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看不着""}, {""sex"": ""1"", ""content"": ""你是怕看到了受不了吧。""}, {""sex"": ""1"", ""content"": ""你看下我的眼睛，里面有你吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不缺女朋友吧""}, {""sex"": ""1"", ""content"": ""我缺老婆啊。""}, {""sex"": ""1"", ""content"": ""我缺个小仙女。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可能是个男的""}, {""sex"": ""1"", ""content"": ""女汉纸！""}, {""sex"": ""1"", ""content"": ""抱歉，我不搞基的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要准备睡了""}, {""sex"": ""1"", ""content"": ""不准备好好和我说一句晚安嘛。""}, {""sex"": ""1"", ""content"": ""睡吧，不许想我很容易失眠的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""能不能在一起，得看你表现咯""}, {""sex"": ""1"", ""content"": ""相信我，我志在必得。""}, {""sex"": ""1"", ""content"": ""我的表现保证不会让你失望。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚到家。""}, {""sex"": ""1"", ""content"": ""以后我送你回家吧，你一个人我不放心""}, {""sex"": ""1"", ""content"": ""我都下楼看了好久了，怎么没看到你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你才认识我多久""}, {""sex"": ""1"", ""content"": ""有些人就像认识了好多年。""}, {""sex"": ""1"", ""content"": ""你的眼睛不会撒谎的。""}], ""lock"": 1}"
