"{""chat"": [{""sex"": ""1"", ""content"": ""头像是本人吗?""}, {""sex"": ""2"", ""content"": ""不是 ????""}, {""sex"": ""1"", ""content"": ""那就好 ，起码我是在确定撩妹""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在干啥""}, {""sex"": ""1"", ""content"": ""我猜你在想我。""}, {""sex"": ""1"", ""content"": ""我不知道你在干啥，但我此时此刻正在想你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""化妆呢""}, {""sex"": ""1"", ""content"": ""今天也是貌美如花，元气满满的一天""}, {""sex"": ""1"", ""content"": ""化妆干什么，你的素颜是地上最美的一颗星星""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""化妆呀""}, {""sex"": ""1"", ""content"": ""都这么美了，给别人留点尊严吧。""}, {""sex"": ""1"", ""content"": ""不化妆其实更好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你很矮嘛""}, {""sex"": ""1"", ""content"": ""你自己过来比比不就知道了吗。""}, {""sex"": ""1"", ""content"": ""大家都是一米的，不要说谁矮谁矮""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""比较矮""}, {""sex"": ""1"", ""content"": ""怎么能说矮呢，明明是娇小可人呀。""}, {""sex"": ""1"", ""content"": ""小个子的女孩都很可爱呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好矮的""}, {""sex"": ""1"", ""content"": ""这样我们就能凑一个最萌身高差了。""}, {""sex"": ""1"", ""content"": ""那我就可以轻易抱起你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""支持一下""}, {""sex"": ""1"", ""content"": ""我会做那个一直在你身后支持你的男人""}, {""sex"": ""1"", ""content"": ""支持一下可不够，我会一直支持你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""本来就不好""}, {""sex"": ""1"", ""content"": ""没事没事，以后会变好的""}, {""sex"": ""1"", ""content"": ""看来你相当不满意啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚刚手机在充电""}, {""sex"": ""1"", ""content"": ""我也需要你为我充充电。""}, {""sex"": ""1"", ""content"": ""这么久没回我，我还以为我说了什么让你不高兴的话了呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不和你聊天了""}, {""sex"": ""1"", ""content"": ""我和你聊天就好啦。""}, {""sex"": ""1"", ""content"": ""我可没办法控制自己想找你的心哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你为什么和我聊天""}, {""sex"": ""1"", ""content"": ""因为是你所以我想和你聊天！""}, {""sex"": ""1"", ""content"": ""难道和你聊天都需要理由了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不敢和你聊天了""}, {""sex"": ""1"", ""content"": ""是怕被我的魅力给吸引吗？""}, {""sex"": ""1"", ""content"": ""什么时候我说话都开始有这么大的杀伤力了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我和你认识吗？""}, {""sex"": ""1"", ""content"": ""我有个朋友说想认识一下你""}, {""sex"": ""1"", ""content"": ""那就从现在开始认识吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还睡不着呢，你先睡吧""}, {""sex"": ""1"", ""content"": ""你都没睡，我哪敢睡啊。""}, {""sex"": ""1"", ""content"": ""梦里没你，睡了也没有任何意义。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我哪点好""}, {""sex"": ""1"", ""content"": ""不知道，反正就是你比较好。""}, {""sex"": ""1"", ""content"": ""你有哪点是不好的呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别饿坏了""}, {""sex"": ""1"", ""content"": ""想着你就饱了，保证不会饿。""}, {""sex"": ""1"", ""content"": ""这不是瞒着你偷偷减肥吗，嘻嘻。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""华莱士""}, {""sex"": ""1"", ""content"": ""华莱士有什么好吃的，我带你吃麦当劳""}, {""sex"": ""1"", ""content"": ""好久没吃汉堡了，有点馋""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我安静一会""}, {""sex"": ""1"", ""content"": ""那我就安静的看着你。""}, {""sex"": ""1"", ""content"": ""你做个安静的美女吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们去玩""}, {""sex"": ""1"", ""content"": ""好呀，你想去哪里玩我们就去哪里玩""}, {""sex"": ""1"", ""content"": ""一直很期待能跟你一起去玩，终于有这个机会了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打电话不接""}, {""sex"": ""1"", ""content"": ""不好意思，手机没放在身边。""}, {""sex"": ""1"", ""content"": ""你现在再打一遍。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""给1分钟""}, {""sex"": ""1"", ""content"": ""好的，给你一首歌的时间。""}, {""sex"": ""1"", ""content"": ""一分钟六十秒我相信这些时间肯定是够的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有丫""}, {""sex"": ""1"", ""content"": ""那有没有想我丫？""}, {""sex"": ""1"", ""content"": ""你这么可爱我会扛不住的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不是很高""}, {""sex"": ""1"", ""content"": ""女孩子不用多高，小鸟依人就很好。""}, {""sex"": ""1"", ""content"": ""你要是太高了我反而有压力呢，你这样就很好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你撩过多少小姐姐""}, {""sex"": ""1"", ""content"": ""再多的小姐姐也比不上你啊。""}, {""sex"": ""1"", ""content"": ""最后撩你一个就好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你知道我和你可不在同一个地方""}, {""sex"": ""1"", ""content"": ""不在一个地方也能相爱的好不好。""}, {""sex"": ""1"", ""content"": ""所爱隔山海 山海皆可平""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚吃过晚饭""}, {""sex"": ""1"", ""content"": ""晚饭都这么好吃的吗？！""}, {""sex"": ""1"", ""content"": ""吃啥好吃的，能不能带我吃点。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你眼睛""}, {""sex"": ""1"", ""content"": ""是不是感觉眼睛特别的好看啊。""}, {""sex"": ""1"", ""content"": ""眼睛一看到你就开始发光了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我都不相信我自己""}, {""sex"": ""1"", ""content"": ""连自己都不相信自己，那你还指望什么人相信你？""}, {""sex"": ""1"", ""content"": ""就算全世界都不相信你，也还有我相信你，所以你要自信点，好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也高兴""}, {""sex"": ""1"", ""content"": ""看到你高兴，比我自己高兴还高兴。""}, {""sex"": ""1"", ""content"": ""能让你觉得高兴我就满足了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""难道我是妖怪么""}, {""sex"": ""1"", ""content"": ""那我就做个抓妖人，专门抓你。""}, {""sex"": ""1"", ""content"": ""如果你是，那我们就成人妖恋了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""希望哦""}, {""sex"": ""1"", ""content"": ""我也希望我们能够一直在一起。""}, {""sex"": ""1"", ""content"": ""希望你能早点做我的女朋友。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是个正直的人""}, {""sex"": ""1"", ""content"": ""我知道呀，你一看就是特别好的女孩。""}, {""sex"": ""1"", ""content"": ""我也是正直的人，我们在一起很般配啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""七夕到了""}, {""sex"": ""1"", ""content"": ""准备一下，我要陪你过七夕。""}, {""sex"": ""1"", ""content"": ""有你在我身边，天天都是七夕。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么消息""}, {""sex"": ""1"", ""content"": ""当然是关于你和我的消息""}, {""sex"": ""1"", ""content"": ""你想听到的消息该不会实现了吧？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""人生""}, {""sex"": ""1"", ""content"": ""感觉人生已经到达了高潮""}, {""sex"": ""1"", ""content"": ""我们一起思考我们 以后的人生吧""}, {""sex"": ""1"", ""content"": ""你连人都没有生过，还思考什么人生。""}, {""sex"": ""1"", ""content"": ""这么容易就怀疑人生了？那你的人生也太简单了""}, {""sex"": ""1"", ""content"": ""用心另眼看世界吧，这世上不是每个人都很顺利，只是看自己怎么解决。""}, {""sex"": ""1"", ""content"": ""你这是看破红尘了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我心胸宽广""}, {""sex"": ""1"", ""content"": ""对呀，你是心胸宽广的小仙女""}, {""sex"": ""1"", ""content"": ""那你肯定能够把我放进你的心里吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不知道回啥""}, {""sex"": ""1"", ""content"": ""那就说句你爱我吧！""}, {""sex"": ""1"", ""content"": ""那就等你知道说什么的时候再说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我啥也不知道""}, {""sex"": ""1"", ""content"": ""那你知道我喜欢你不""}, {""sex"": ""1"", ""content"": ""知之为知之不知为不知""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可怜不""}, {""sex"": ""1"", ""content"": ""小可怜，别怕，有我疼你。""}, {""sex"": ""1"", ""content"": ""我现在只有心疼的感觉。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""翻牌""}, {""sex"": ""1"", ""content"": ""小祖宗你终于翻我的牌子啦。""}, {""sex"": ""1"", ""content"": ""能让你翻牌那可真的是不容易啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你想要什么？""}, {""sex"": ""1"", ""content"": ""想要你这样的女朋友就好。""}, {""sex"": ""1"", ""content"": ""想要和你一辈子走到底。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你会死的""}, {""sex"": ""1"", ""content"": ""死在你手里还是可以的。""}, {""sex"": ""1"", ""content"": ""人固有一死，早死晚死都是死。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""?因为你真没心""}, {""sex"": ""1"", ""content"": ""我的心都给你了，哪来的心。""}, {""sex"": ""1"", ""content"": ""心被狗叼走了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在开玩笑嘛？""}, {""sex"": ""1"", ""content"": ""你看我的样子像是开玩笑的嘛！""}, {""sex"": ""1"", ""content"": ""我从不开玩笑，我是认真的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没我帅""}, {""sex"": ""1"", ""content"": ""女孩子那么帅，要男孩子来干嘛？""}, {""sex"": ""1"", ""content"": ""我希望能看见你温柔的一面。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有人在乎我""}, {""sex"": ""1"", ""content"": ""瞎说，明明我就很在乎你。""}, {""sex"": ""1"", ""content"": ""你为什么要忽略我的存在。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我又胖了！！！""}, {""sex"": ""1"", ""content"": ""没事你还是最好看的那个！""}, {""sex"": ""1"", ""content"": ""你是仙女，胖了也是个胖仙女。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""遭不住了""}, {""sex"": ""1"", ""content"": ""没事，有我在，我可以帮你扛着。""}, {""sex"": ""1"", ""content"": ""你这瘦小的肩膀终究是扛不住了啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么责任""}, {""sex"": ""1"", ""content"": ""对我的真心负责任呀。""}, {""sex"": ""1"", ""content"": ""爱我一辈子的责任。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想认识你呀""}, {""sex"": ""1"", ""content"": ""我就在这里，你现在可以认识了。""}, {""sex"": ""1"", ""content"": ""看你的样子不只是认识我这么简单吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看看你啥样""}, {""sex"": ""1"", ""content"": ""别看了，就长着一张你未来男朋友的脸而已。""}, {""sex"": ""1"", ""content"": ""你等会儿别爱上我呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的咩""}, {""sex"": ""1"", ""content"": ""当然啦，那还有假的嘛？""}, {""sex"": ""1"", ""content"": ""小绵羊，亲我一口我就告诉你是真的还是假的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跑完步""}, {""sex"": ""1"", ""content"": ""跑完步的感觉是不是特别舒服？""}, {""sex"": ""1"", ""content"": ""爱运动的小仙女身体肯定很好""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""挺会说呀""}, {""sex"": ""1"", ""content"": ""只有面对你的时候我才敢这么说。""}, {""sex"": ""1"", ""content"": ""说再多我也只是想得到你的认可。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚安[爱心]""}, {""sex"": ""1"", ""content"": ""你这爱心我怕是这个晚上都睡不着了。""}, {""sex"": ""1"", ""content"": ""希望你做梦能梦到我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有车""}, {""sex"": ""1"", ""content"": ""现在出门多方便，地铁动车飞机，没有车也没关系呀""}, {""sex"": ""1"", ""content"": ""我有车呀，想去哪里我都可以带你去兜风""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不知道是真是假""}, {""sex"": ""1"", ""content"": ""那你用你的第六感感受一下是真是假。""}, {""sex"": ""1"", ""content"": ""是真是假都没关系，反正我们都只是看客，不会影响到我们的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""反正我被嫌弃了""}, {""sex"": ""1"", ""content"": ""我不嫌弃，你来我身边吧。""}, {""sex"": ""1"", ""content"": ""我反正不会嫌弃你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""多谢你的关心""}, {""sex"": ""1"", ""content"": ""不用谢，我只是对我喜欢的人关心而已。""}, {""sex"": ""1"", ""content"": ""关心一下这么好的你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""他是我男朋友""}, {""sex"": ""1"", ""content"": ""你什么时候多了一个我不知道的男朋友？""}, {""sex"": ""1"", ""content"": ""还好他只是你男朋友，我可是你老公。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不能正常聊天""}, {""sex"": ""1"", ""content"": ""那用你不正常的方式跟我聊天就好。""}, {""sex"": ""1"", ""content"": ""为什么，难道我不是正常人吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我该休息了""}, {""sex"": ""1"", ""content"": ""好好休息，记得要梦到我。""}, {""sex"": ""1"", ""content"": ""好，我也该去梦里找你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也长的不好看""}, {""sex"": ""1"", ""content"": ""谁说你长得不好看了！我揍人的""}, {""sex"": ""1"", ""content"": ""不好看吗？我觉得你蛮好看的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你有腹肌吗？""}, {""sex"": ""1"", ""content"": ""当然有了，你要不要看？""}, {""sex"": ""1"", ""content"": ""你是喜欢六块的还是八块的？我努力努力。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你有腹肌嘛""}, {""sex"": ""1"", ""content"": ""你来看看不就知道有没有嘛。""}, {""sex"": ""1"", ""content"": ""咋滴，喜欢上我的腹肌了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不跟你结婚""}, {""sex"": ""1"", ""content"": ""不跟我结婚你还能跟谁结婚？""}, {""sex"": ""1"", ""content"": ""不结婚也行，咱们谈一辈子的恋爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我的儿童节礼物呢？""}, {""sex"": ""1"", ""content"": ""奶茶是大人喝的，今天你得喝旺仔牛奶""}, {""sex"": ""1"", ""content"": ""礼物现在给你就不是礼物了，得让你先猜猜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""公子说笑了""}, {""sex"": ""1"", ""content"": ""哪里哪里，姑娘的一颦一笑，小生甚是喜欢。""}, {""sex"": ""1"", ""content"": ""在下从不拿男女情意说笑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你知道？""}, {""sex"": ""1"", ""content"": ""自从认识你，我就开始无所不能了。""}, {""sex"": ""1"", ""content"": ""你难道不知道我有特异功能吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""9月""}, {""sex"": ""1"", ""content"": ""九月是很好的月份，中秋月圆、云淡风清、温和爽飒。""}, {""sex"": ""1"", ""content"": ""九月来啦，要开启新的生活啦，要快乐每一天呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还好意思说我""}, {""sex"": ""1"", ""content"": ""我在就不好意思说你了呢。""}, {""sex"": ""1"", ""content"": ""我这个人啊，脸皮就是非常厚。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有本事你就别睡了啊""}, {""sex"": ""1"", ""content"": ""那你有本事来睡我啊！""}, {""sex"": ""1"", ""content"": ""你说别睡就别睡啊，我就睡了咋滴了！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""肚子疼[难过]""}, {""sex"": ""1"", ""content"": ""摸摸，是不是来大姨妈了，泡点红糖水喝好不好？""}, {""sex"": ""1"", ""content"": ""是不是吃坏东西了，你这么难受我好担心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好像有点感冒""}, {""sex"": ""1"", ""content"": ""好像？那赶紧去看医生拿点药吃。""}, {""sex"": ""1"", ""content"": ""是不是衣服穿少了？要多穿点知道吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我不是吃亏了""}, {""sex"": ""1"", ""content"": ""吃亏是福的啦，多吃点。""}, {""sex"": ""1"", ""content"": ""那你也可以让我吃亏的呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""叫人家起床""}, {""sex"": ""1"", ""content"": ""放心吧，我一定会叫你起床的。""}, {""sex"": ""1"", ""content"": ""你确定我能叫醒你？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有些事 在一次失望就想通了""}, {""sex"": ""1"", ""content"": ""可是有些感情再伤过一次后还没想通。""}, {""sex"": ""1"", ""content"": ""可惜这在我身上行不通。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""酗酒""}, {""sex"": ""1"", ""content"": ""看来我要帮你戒戒酒了。""}, {""sex"": ""1"", ""content"": ""酒喝多了伤身体，而且对皮肤不好，以后还是少喝点吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""意念回复了""}, {""sex"": ""1"", ""content"": ""你这回复太炸了。""}, {""sex"": ""1"", ""content"": ""难怪我没有看到你的回复呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""夏天太短了""}, {""sex"": ""1"", ""content"": ""冬天太长了。""}, {""sex"": ""1"", ""content"": ""但是你在我身边可以很长。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""捂着脸笑""}, {""sex"": ""1"", ""content"": ""笑的这么好看为什么要捂着呢。""}, {""sex"": ""1"", ""content"": ""别以为捂着脸，我就亲不到你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""额额额！""}, {""sex"": ""1"", ""content"": ""重要的事情都要说三遍。""}, {""sex"": ""1"", ""content"": ""鹅鹅鹅曲项向天歌！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是经常玩这个的吗？""}, {""sex"": ""1"", ""content"": ""我是经常喜欢你而已。""}, {""sex"": ""1"", ""content"": ""那是因为我想找到你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不是一个经常开心的人""}, {""sex"": ""1"", ""content"": ""有我在你以后都会经常开心的。""}, {""sex"": ""1"", ""content"": ""开心的时候都有我在身边。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""九月""}, {""sex"": ""1"", ""content"": ""叮咚 ?九月?来啦～""}, {""sex"": ""1"", ""content"": ""你的9月正在派件请查收！！！""}, {""sex"": ""1"", ""content"": ""积攒了整个夏天的情愫想在九月让你知道""}, {""sex"": ""1"", ""content"": ""清理八月不开心的事 九月才有储存快乐的空间，九月快乐！""}, {""sex"": ""1"", ""content"": ""早安～ 前面风景很好，我的意思是别回头。""}, {""sex"": ""1"", ""content"": ""祝我们都能在鸡零狗碎的生活里找到属于自己的快乐。九月快乐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""走丢了怎么办""}, {""sex"": ""1"", ""content"": ""你就在我心里，怎么走丢啊。""}, {""sex"": ""1"", ""content"": ""在你身上装了GPS走不丢的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我都要飘了""}, {""sex"": ""1"", ""content"": ""要不要我把你绑住！""}, {""sex"": ""1"", ""content"": ""你这是要起飞的节奏啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""调皮啊""}, {""sex"": ""1"", ""content"": ""调皮的女孩子更讨人喜欢呀。""}, {""sex"": ""1"", ""content"": ""原来你喜欢调皮的男生啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""肾虚男""}, {""sex"": ""1"", ""content"": ""那我是时候喝一瓶肾宝了。""}, {""sex"": ""1"", ""content"": ""你试试就知道我肾不肾虚了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""关我什么事""}, {""sex"": ""1"", ""content"": ""蝴蝶是不是成双飞？鸳鸯是不是出双入对？老婆是不是管老公？""}, {""sex"": ""2"", ""content"": ""是""}, {""sex"": ""1"", ""content"": ""那你怎么可以说不关你的事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想看雪""}, {""sex"": ""1"", ""content"": ""你来找我，我带你去看。""}, {""sex"": ""1"", ""content"": ""那以后我们一起去北方看雪，好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你说我傻？""}, {""sex"": ""1"", ""content"": ""谁敢说你傻啊！""}, {""sex"": ""1"", ""content"": ""我可没见过哪个小仙女是傻的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在跟我开玩笑吧""}, {""sex"": ""1"", ""content"": ""你觉得我像是在开玩笑吗！""}, {""sex"": ""1"", ""content"": ""对不起，我对你从不开玩笑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你没开玩笑吧""}, {""sex"": ""1"", ""content"": ""没有，我在很认真地跟你说。""}, {""sex"": ""1"", ""content"": ""我不会拿这种事情开玩笑的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""先睡觉了晚安""}, {""sex"": ""1"", ""content"": ""那我得赶紧去你梦里保护你了。""}, {""sex"": ""1"", ""content"": ""收到你的晚安，这下可以睡的安稳了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去刷牙洗脸了""}, {""sex"": ""1"", ""content"": ""好，快去吧，刷完就可以吃东西了。""}, {""sex"": ""1"", ""content"": ""嗯嗯，我等你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""生病的啦""}, {""sex"": ""1"", ""content"": ""心疼一下，需要去医院看看吗？""}, {""sex"": ""1"", ""content"": ""这么不会照顾自己，以后我照顾你好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你哄哄我""}, {""sex"": ""1"", ""content"": ""我才不要呢，等会儿哄着哄着就不好哄了。""}, {""sex"": ""1"", ""content"": ""要是我给你哄睡着了咋办啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我回去睡觉了""}, {""sex"": ""1"", ""content"": ""去吧，好好睡觉争取做个美梦。""}, {""sex"": ""1"", ""content"": ""你睡觉了，我一个人可咋办啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""特想哭""}, {""sex"": ""1"", ""content"": ""需不需要我的肩膀借你哭一会儿？""}, {""sex"": ""1"", ""content"": ""哭吧，哭完心里会舒服点。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""幼不幼稚""}, {""sex"": ""1"", ""content"": ""男人的幼稚只给自己喜欢的人。""}, {""sex"": ""1"", ""content"": ""幼稚啊，至少说明是单纯点。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你几点下班呢""}, {""sex"": ""1"", ""content"": ""正常下班时间啊，怎么想我了？""}, {""sex"": ""1"", ""content"": ""我几点下班你自己还不清楚吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我六点下班""}, {""sex"": ""1"", ""content"": ""那我可以预约你六点过后的时间吗？""}, {""sex"": ""1"", ""content"": ""你下班的时间被我承包了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""等哪天有空一定去""}, {""sex"": ""1"", ""content"": ""好哦，那我可那小本本记下了。""}, {""sex"": ""1"", ""content"": ""我对你随时有空。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大脑一片空白""}, {""sex"": ""1"", ""content"": ""难道不应该是满脑子都是我吗？""}, {""sex"": ""1"", ""content"": ""我就是想让你明白我喜欢你的心意，你别吓着啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""工作心情不好""}, {""sex"": ""1"", ""content"": ""怎么了，工作不顺心吗？可以跟我说说哦。""}, {""sex"": ""1"", ""content"": ""是什么工作影响了咱们小仙女的心情呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""无言的结局""}, {""sex"": ""1"", ""content"": ""有些结局就是不尽如人意，就让这些结局留在遗憾里吧。""}, {""sex"": ""1"", ""content"": ""希望我们的结局是美好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不怕你女朋友吗""}, {""sex"": ""1"", ""content"": ""怕她干嘛，我爱她就好啦。""}, {""sex"": ""1"", ""content"": ""反正我怕你就是了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我羡慕她有机车男朋友，而且还对她好，""}, {""sex"": ""1"", ""content"": ""而你有个只暖你一个人的暖男，这比她更好。""}, {""sex"": ""1"", ""content"": ""大冬天的骑机车多冷啊，我们开车不是更舒服嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小姐姐有男朋友吗""}, {""sex"": ""2"", ""content"": ""我男朋友还在上幼儿园呢""}, {""sex"": ""2"", ""content"": ""不要以为叫我小姐姐就可以撩我""}], ""lock"": 1}"
