"{""chat"": [{""sex"": ""1"", ""content"": ""麻烦你把头像删掉""}, {""sex"": ""2"", ""content"": ""为什么?""}, {""sex"": ""1"", ""content"": ""太美，我容易投入感情""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚安话""}, {""sex"": ""1"", ""content"": ""晚安，晚是世界的晚，安是你给的心安。""}, {""sex"": ""1"", ""content"": ""如果有你在身边，夜晚应该会显得更美好吧，晚安。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男人没意思""}, {""sex"": ""1"", ""content"": ""变成你男朋友的男人就有意思了。""}, {""sex"": ""1"", ""content"": ""那是因为你从前没遇到我，我会让你改观的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谁知道呀""}, {""sex"": ""1"", ""content"": ""月亮知道，我让它偷偷告诉我。""}, {""sex"": ""1"", ""content"": ""我只知道我在偷偷地喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胃疼啊""}, {""sex"": ""1"", ""content"": ""是不是又没有好好吃饭了？""}, {""sex"": ""1"", ""content"": ""以后我一定会监督你三餐准时吃饭的，免得胃疼你难受我也难受。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""捉你""}, {""sex"": ""1"", ""content"": ""你捉到我了，可别轻易放手哦。""}, {""sex"": ""1"", ""content"": ""我很灵活的，想捉到我可不是那么简单的哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又不是见不到了""}, {""sex"": ""1"", ""content"": ""我这不是害怕见不到你了吗！""}, {""sex"": ""1"", ""content"": ""有种想念让我不得不见呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我吃饭回来啦""}, {""sex"": ""1"", ""content"": ""吃得这么晚嘛，我等了你好久。""}, {""sex"": ""1"", ""content"": ""这么开心，看来吃得很满意哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在干啥子呢""}, {""sex"": ""1"", ""content"": ""我在等待一个小仙女的消息呢！""}, {""sex"": ""1"", ""content"": ""和你这个大美女聊天啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嫌我矮""}, {""sex"": ""1"", ""content"": ""怎么会呢，只要我喜欢什么都好。""}, {""sex"": ""1"", ""content"": ""谁敢嫌弃！这不是逼我反驳嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""本来就不可爱啊""}, {""sex"": ""1"", ""content"": ""你有漂亮，就不需要可爱了。""}, {""sex"": ""1"", ""content"": ""你要是可爱起来我怕没人比的过你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢祝福""}, {""sex"": ""1"", ""content"": ""别客气，我这是在为我们祝福呢。""}, {""sex"": ""1"", ""content"": ""谢谢就要谢得有诚意点嘛，比如亲我一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""明天看吧""}, {""sex"": ""1"", ""content"": ""难道你明天就回喜欢上我吗？""}, {""sex"": ""1"", ""content"": ""我突然觉得从现在到明天仿佛有一个世纪那么长。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""来个华丽的自我介绍跳过我们的陌生感[偷笑]""}, {""sex"": ""1"", ""content"": ""我以为我们之间已经不需要自我介绍了？""}, {""sex"": ""1"", ""content"": ""像我这么华丽的人确实需要一个华丽的自我介绍""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""让我冷静冷静""}, {""sex"": ""1"", ""content"": ""那你要是需要我就给我消息，我一直在。""}, {""sex"": ""1"", ""content"": ""别急，慢慢想就好，不要让自己有太大压力。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你哄我睡觉吧""}, {""sex"": ""1"", ""content"": ""你要先亲我一口我才能哄你睡觉。""}, {""sex"": ""1"", ""content"": ""我只会哄女朋友睡觉，所以你现在要成为我的女朋友吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃饭了吧""}, {""sex"": ""1"", ""content"": ""怎么了，想约我一起吃饭吗？""}, {""sex"": ""1"", ""content"": ""对啊，你要不要过来一起？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""记得吃饭啊""}, {""sex"": ""1"", ""content"": ""没你在我身边，没有胃口吃。""}, {""sex"": ""1"", ""content"": ""饭没有你就不好吃了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不好哦""}, {""sex"": ""1"", ""content"": ""你好不好没关系，我觉得好就够了""}, {""sex"": ""1"", ""content"": ""太谦虚了，优秀的人都像你这么谦虚的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在附近""}, {""sex"": ""1"", ""content"": ""那我们可以一起喝杯奶茶呀""}, {""sex"": ""1"", ""content"": ""你在哪里，我过去找你吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""鞋子磨脚""}, {""sex"": ""1"", ""content"": ""这时候你就应该换一双鞋子才对。""}, {""sex"": ""1"", ""content"": ""需要我帮你拿一双吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""感觉良好""}, {""sex"": ""1"", ""content"": ""做自信的女孩子很好呀""}, {""sex"": ""1"", ""content"": ""我也感觉有你在特别好""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你听过金草鱼的爱情故事吗""}, {""sex"": ""1"", ""content"": ""没有，我只听过你和我的爱情故事。""}, {""sex"": ""1"", ""content"": ""你要讲给我听吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""脾气那么大""}, {""sex"": ""1"", ""content"": ""脾气大一点才能让你喜欢的多一点。""}, {""sex"": ""1"", ""content"": ""脾气大难道还不好了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可爱的图片""}, {""sex"": ""1"", ""content"": ""再加上可爱的你。""}, {""sex"": ""1"", ""content"": ""像你这么可爱的已经不多了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好妹妹""}, {""sex"": ""1"", ""content"": ""我也很喜欢好妹妹乐队的歌""}, {""sex"": ""1"", ""content"": ""不想要好妹妹，只想要好老婆""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃早餐了没？""}, {""sex"": ""1"", ""content"": ""还没呢，你要带我吃吗？""}, {""sex"": ""1"", ""content"": ""你不在身边，吃啥都没胃口。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""腻了""}, {""sex"": ""1"", ""content"": ""不要被一时的新鲜感打败了。""}, {""sex"": ""1"", ""content"": ""那我们一起做些有意思的事解解腻。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你真是太油腻了""}, {""sex"": ""1"", ""content"": ""这叫做甜腻，不是油腻。""}, {""sex"": ""1"", ""content"": ""反正不是油腻中年人就好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早儿子""}, {""sex"": ""1"", ""content"": ""宝贝，一早就这么调皮可不好。""}, {""sex"": ""1"", ""content"": ""叫儿子可是要给我零花钱的哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""坐飞机""}, {""sex"": ""1"", ""content"": ""你自己都是仙女会飞，还需要坐飞机嘛？""}, {""sex"": ""1"", ""content"": ""那你的落点是我的心上嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""春节祝福""}, {""sex"": ""1"", ""content"": ""猪年春节拜年赶个早：一拜身体好，二拜困难少，三拜烦恼消，四拜不变老，五拜心情好，六拜忧愁抛，七拜幸福绕，八拜收入高，九拜平安罩，""}, {""sex"": ""1"", ""content"": ""春联喜庆，写满生活的向往。窗花漂亮，披上幸福的霓裳。钟声倒数，收藏所有的希望。爆竹噼啪，奏响新年的乐章。烟花升腾，点缀除夕的吉祥""}, {""sex"": ""1"", ""content"": ""除夕的祝福会发生严重的交通堵塞，但绝不会影响我，我会在拥挤的道路上另辟蹊径，想知道我怎么搞定的吗?哈哈，让快乐早点出发呗，提前祝""}, {""sex"": ""1"", ""content"": ""烟花的一瞬间是快乐;流星的一瞬是祈愿;思念的一瞬是感动。而我只想让你看到短信的一瞬能够明白：无论你天涯海角，都会深深祝福你春节快""}, {""sex"": ""1"", ""content"": ""凯歌辞旧岁，骏狗迎新春。丰年飞瑞雪，盛世展宏图。万象换新颜，神州共欢腾。合家欢喜忙，齐心酬壮志。只愿诸事顺，一年都欢畅。""}, {""sex"": ""1"", ""content"": ""微信来拜年，祝福要提前。送走金狗迎祥猪，新年接旧年。新年新气象，喜事成双全。金猪叩门携好运，日子蜜蜜甜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""时间不早了，早点休息吧""}, {""sex"": ""1"", ""content"": ""小仙女也早点睡哦，晚安。""}, {""sex"": ""1"", ""content"": ""跟你聊天很开心，一不小心就这么晚了啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说得很好""}, {""sex"": ""1"", ""content"": ""谢谢小仙女认可我说的话""}, {""sex"": ""1"", ""content"": ""只要能让小仙女觉得开心就好啦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我选择睡觉""}, {""sex"": ""1"", ""content"": ""睡觉和你，我选择睡你。""}, {""sex"": ""1"", ""content"": ""你一定是猪转世，不然怎么这么爱睡觉？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""和其他美女聊天吧""}, {""sex"": ""1"", ""content"": ""可是我的列表里有且仅有你一个美女。""}, {""sex"": ""1"", ""content"": ""只想跟你聊天，你别赶我走。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""给你买吃的""}, {""sex"": ""1"", ""content"": ""哇这么好，你要给我买什么好吃的呀。""}, {""sex"": ""1"", ""content"": ""我的宝贝老婆对我这么好，我太感动了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我长这么丑""}, {""sex"": ""1"", ""content"": ""你这要是算丑，那就没有漂亮的人了。""}, {""sex"": ""1"", ""content"": ""我又不是只在乎外貌的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡得很好""}, {""sex"": ""1"", ""content"": ""那一定是我的功劳，毕竟我守护了你一个晚上。""}, {""sex"": ""1"", ""content"": ""睡得好的话，今天一整天都会精力十足哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""希望你过的好""}, {""sex"": ""1"", ""content"": ""有你在我身边我才能过得好啊。""}, {""sex"": ""1"", ""content"": ""我不要你希望我过得好，我要你跟我一起过得好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我25岁啊。""}, {""sex"": ""1"", ""content"": ""不大不小，正好适合结婚。""}, {""sex"": ""1"", ""content"": ""正好我心里缺了一个人，蛮适合你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""格局""}, {""sex"": ""1"", ""content"": ""一个人的格局有多大，他的未来就会有多美好""}, {""sex"": ""1"", ""content"": ""一看就知道你是个有格局的小仙女""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要形象干嘛""}, {""sex"": ""1"", ""content"": ""你这小仙女我都不敢带你出门了。""}, {""sex"": ""1"", ""content"": ""形象能干嘛还不如多喜欢你点呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我怀疑你不是本人""}, {""sex"": ""1"", ""content"": ""像我这么帅的，必须是本人。""}, {""sex"": ""1"", ""content"": ""我说是就是，你怀疑也没用。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一百块钱""}, {""sex"": ""1"", ""content"": ""现在的一百块钱都买不到几样东西了。""}, {""sex"": ""1"", ""content"": ""借一百还两百嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我大一""}, {""sex"": ""1"", ""content"": ""才大一，还有几年的学校生活要好好珍惜哦""}, {""sex"": ""1"", ""content"": ""虽然现在才大一，但是一眨眼你可能就毕业了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好恶心啊你""}, {""sex"": ""1"", ""content"": ""能够恶心到你也算是我的一种本事。""}, {""sex"": ""1"", ""content"": ""这样你才能记住特别的我啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你单身么""}, {""sex"": ""1"", ""content"": ""我的单身遇到你就已经结束了""}, {""sex"": ""1"", ""content"": ""既然你都这么问了，那我允许你让我脱离单身""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""花开了""}, {""sex"": ""1"", ""content"": ""想跟你去赏花，可以给我这个机会吗？""}, {""sex"": ""1"", ""content"": ""见过你这朵花后，再也感觉不到其他花儿的美了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要挨揍了""}, {""sex"": ""1"", ""content"": ""你这是要被我打屁屁咯""}, {""sex"": ""1"", ""content"": ""被挨揍也是一件很幸福的事情啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""加好友吗""}, {""sex"": ""1"", ""content"": ""那种加了就不会想删除的那种吗？""}, {""sex"": ""1"", ""content"": ""加啊，这是我们的缘分开始呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""七夕节快乐呀""}, {""sex"": ""1"", ""content"": ""如果你来陪我的话我会更加的快乐。""}, {""sex"": ""1"", ""content"": ""不快乐，你都不在我身边！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是哪里人""}, {""sex"": ""1"", ""content"": ""你是我的心上人。""}, {""sex"": ""1"", ""content"": ""不管你是哪里人，你都是我的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不甜了""}, {""sex"": ""1"", ""content"": ""咱们在一起你就会变得很甜啦。""}, {""sex"": ""1"", ""content"": ""怎么会不甜呢，我尝尝看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这个我不怎么玩""}, {""sex"": ""1"", ""content"": ""那我们这周末就去玩吧""}, {""sex"": ""1"", ""content"": ""那看来需要我带你玩啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""肚子疼，睡不着""}, {""sex"": ""1"", ""content"": ""怎么了？是不是不小心吃坏东西了？""}, {""sex"": ""1"", ""content"": ""要是我在你身边就可以帮你揉揉肚子了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不理解我""}, {""sex"": ""1"", ""content"": ""就像我不理解你为什么会不喜欢我一样。""}, {""sex"": ""1"", ""content"": ""我怎么会不理解喜欢的人呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么会忘""}, {""sex"": ""1"", ""content"": ""我就知道仙女的记性不会这么差的嘛。""}, {""sex"": ""1"", ""content"": ""那你可要牢牢记在心里了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚醒呢""}, {""sex"": ""1"", ""content"": ""我也刚醒，梦中有你的温柔。""}, {""sex"": ""1"", ""content"": ""刚睡醒就想找我吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""几年前""}, {""sex"": ""1"", ""content"": ""要是早几年认识你就好了""}, {""sex"": ""1"", ""content"": ""没能参与你的过去我觉得好遗憾啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天也太冷了吧""}, {""sex"": ""1"", ""content"": ""那你有没有多穿一点衣服啊？""}, {""sex"": ""1"", ""content"": ""这天气变化无常，你可得注意穿衣哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我先睡了，可以吗？""}, {""sex"": ""1"", ""content"": ""请便，我随后就到！""}, {""sex"": ""1"", ""content"": ""睡吧，我是不会打扰你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""都不错""}, {""sex"": ""1"", ""content"": ""那是我不错还是别人不错？""}, {""sex"": ""1"", ""content"": ""那不错你怎么还没有动心啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""分手吧，我们不合适""}, {""sex"": ""1"", ""content"": ""对啊，现在女朋友已经满足不了你了。""}, {""sex"": ""1"", ""content"": ""对不起，都是我才让你选择分手。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃早点了吗""}, {""sex"": ""1"", ""content"": ""如果我说没吃，你要请我吃饭吗？""}, {""sex"": ""1"", ""content"": ""吃了，不过看着你我又有点饿了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢夸奖！""}, {""sex"": ""1"", ""content"": ""这哪里是夸奖啊，我这是说实话。""}, {""sex"": ""1"", ""content"": ""我只是喜欢说实话而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢帅哥夸奖""}, {""sex"": ""1"", ""content"": ""我只是在阐述一个事实而已。""}, {""sex"": ""1"", ""content"": ""你值得被我夸奖。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这算是对我的夸奖嘛""}, {""sex"": ""1"", ""content"": ""你还需要夸奖吗！""}, {""sex"": ""1"", ""content"": ""我夸仙女难道不好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""结婚嘛""}, {""sex"": ""1"", ""content"": ""好啊，马上去民政局领证的那种""}, {""sex"": ""1"", ""content"": ""跟小仙女结婚还需要考虑吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是哪儿的呀""}, {""sex"": ""1"", ""content"": ""我妈说男孩子在外面不能随便自报家门""}, {""sex"": ""1"", ""content"": ""我怀疑你要查我的户口""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为啥不吃""}, {""sex"": ""1"", ""content"": ""傻瓜，因为要留给你吃啊。""}, {""sex"": ""1"", ""content"": ""舍不得吃，想把最好吃的留给你吃。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""下大暴雨了""}, {""sex"": ""1"", ""content"": ""那你等会儿，等雨小点我过来接你。""}, {""sex"": ""1"", ""content"": ""马上来！稍等""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""比你厉害""}, {""sex"": ""1"", ""content"": ""你当然厉害，悄无声息把我的心偷走。""}, {""sex"": ""1"", ""content"": ""成为我的女主人，我就承认你厉害。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""摇一摇打招呼""}, {""sex"": ""1"", ""content"": ""让我看看你摇动的小手~""}, {""sex"": ""1"", ""content"": ""恭喜你，摇到一个男朋友。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""夏天的风""}, {""sex"": ""1"", ""content"": ""夏天的风我永远记得，清清楚楚的说你爱我。""}, {""sex"": ""1"", ""content"": ""夏天的风里裹着燥热，也感受不到一丝凉快呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太亏了""}, {""sex"": ""1"", ""content"": ""你要是做我女朋友，保准你只赚不亏。""}, {""sex"": ""1"", ""content"": ""吃亏是福，我帮你吃这个亏。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的谢谢你""}, {""sex"": ""1"", ""content"": ""真的谢的话，就用你的喜欢回报吧。""}, {""sex"": ""1"", ""content"": ""不用谢啦，以后不许跟我这么客气了，知道吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不喜欢小弟弟""}, {""sex"": ""1"", ""content"": ""我不是小弟弟，我已经是个成熟的男人了。""}, {""sex"": ""1"", ""content"": ""可是这也无法阻止我喜欢你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那也挺好的""}, {""sex"": ""1"", ""content"": ""有你真的不要太好。""}, {""sex"": ""1"", ""content"": ""我可以把我最宝贝的自己送给你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也失眠了""}, {""sex"": ""1"", ""content"": ""看来失眠真的是会传染的。""}, {""sex"": ""1"", ""content"": ""这时候就会发现我们多么的有缘了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么知道哦""}, {""sex"": ""1"", ""content"": ""我为什么不能知道呢？""}, {""sex"": ""1"", ""content"": ""貌似我知道的东西哈挺多的呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""当你在夸我""}, {""sex"": ""1"", ""content"": ""夸你只是我的日常操作而已啦。""}, {""sex"": ""1"", ""content"": ""那你喜欢我这么夸你吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一笑就脸大""}, {""sex"": ""1"", ""content"": ""但是你一笑感觉世界都亮了。""}, {""sex"": ""1"", ""content"": ""我就是喜欢看你笑不行吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""并不认识""}, {""sex"": ""1"", ""content"": ""那现在认识一下不就好了。""}, {""sex"": ""1"", ""content"": ""所以才需要好好认识一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是喜欢女孩子的""}, {""sex"": ""1"", ""content"": ""我也喜欢女孩子呀，这样我们就能交朋友了""}, {""sex"": ""1"", ""content"": ""女孩子香香软软的，有谁不喜欢呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就当你是在夸我了""}, {""sex"": ""1"", ""content"": ""你怎么知道我不是在夸你呢。""}, {""sex"": ""1"", ""content"": ""我也就是夸下这么好看的的你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""发张你的照片呗""}, {""sex"": ""1"", ""content"": ""我的照片可不是一般人能看的，一般人都会爱上我的。""}, {""sex"": ""1"", ""content"": ""看了我的照片，可是要做我的人的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们见面吧""}, {""sex"": ""1"", ""content"": ""我们应该先定个暗号来对下的。""}, {""sex"": ""1"", ""content"": ""我能开始想象仙女长啥模样了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跟他分手""}, {""sex"": ""1"", ""content"": ""分手快乐，谢谢你给我带来了希望。""}, {""sex"": ""1"", ""content"": ""这一次我不会让你溜走了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想跟你说话""}, {""sex"": ""1"", ""content"": ""难道你是想跟我接吻？""}, {""sex"": ""1"", ""content"": ""我知道了，你肯定是怕一开口就跟我表白，对不对？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可能太累了""}, {""sex"": ""1"", ""content"": ""赶紧好好休息一下，累的是你，心疼的却是我。""}, {""sex"": ""1"", ""content"": ""别总是把自己搞得这么累，好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨天太累了就睡着了""}, {""sex"": ""1"", ""content"": ""难怪一晚上都没梦到你呢。""}, {""sex"": ""1"", ""content"": ""不要太累着自己了，多多照顾自己。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好事情""}, {""sex"": ""1"", ""content"": ""这个世界上最好的事情呢，就是我们结婚的事情。""}, {""sex"": ""1"", ""content"": ""那你肯定也有好心情，我这时候表白你是不是会答应呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不相信的""}, {""sex"": ""1"", ""content"": ""那我要怎么样才能让你相信呢。""}, {""sex"": ""1"", ""content"": ""我这么诚实可信，你居然不相信。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一点都不乖""}, {""sex"": ""1"", ""content"": ""我要是乖乖的，你会亲我一下吗？""}, {""sex"": ""1"", ""content"": ""我想要你这颗草莓味奶糖，你要是给我，我就听话。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""闺蜜""}, {""sex"": ""1"", ""content"": ""虽然我很羡慕你闺蜜能跟你关系这么好，但我更开心我作为一个男生可以喜欢着你。""}, {""sex"": ""1"", ""content"": ""替我谢谢你闺蜜，在我不在的时候好好照顾你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是在开玩笑嘛""}, {""sex"": ""1"", ""content"": ""我都这么认真了，怎么就开玩笑了呀。""}, {""sex"": ""1"", ""content"": ""你觉得我像是开玩笑的人吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""肉不是白长的""}, {""sex"": ""1"", ""content"": ""现在猪肉这么贵，确实值得骄傲一下。""}, {""sex"": ""1"", ""content"": ""那也要看你的肉有没有长在对的地方上了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要怎么哄我""}, {""sex"": ""1"", ""content"": ""亲亲抱抱举高高好不好？""}, {""sex"": ""1"", ""content"": ""那我带你去吃好吃的，我很笨的，也不知道要怎么哄女孩子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不哄哄我""}, {""sex"": ""1"", ""content"": ""哄你干嘛，我家宝贝怎么可能需要我哄呢。""}, {""sex"": ""1"", ""content"": ""哄你，以后我会慢慢的哄一辈子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""温度""}, {""sex"": ""1"", ""content"": ""你感受到我浓烈的爱意了吗？""}, {""sex"": ""1"", ""content"": ""我们都是有温度有态度的人呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""已经不开心了""}, {""sex"": ""1"", ""content"": ""你这不开心的样子也能这么饿好看吗。""}, {""sex"": ""1"", ""content"": ""那你准备啥时候开心起来呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是不是打扰你了""}, {""sex"": ""1"", ""content"": ""是啊，你准备好打扰我一辈子了嘛？""}, {""sex"": ""1"", ""content"": ""没有啊，是我想来打扰你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要不要睡会""}, {""sex"": ""1"", ""content"": ""好，我这就去打个盹。""}, {""sex"": ""1"", ""content"": ""没事的，我还撑得住，现在睡了晚上就睡不着了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哪里怪""}, {""sex"": ""1"", ""content"": ""怪让我喜欢的。""}, {""sex"": ""1"", ""content"": ""怪可爱的，我有点承受不住。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是江西的""}, {""sex"": ""1"", ""content"": ""吃辣小能手！""}, {""sex"": ""1"", ""content"": ""那我以后的橙子苹果看来有着落了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在放屁""}, {""sex"": ""1"", ""content"": ""我们都是斯文人，能不能不说的这么......""}, {""sex"": ""1"", ""content"": ""我放个屁你都知道，我想你还有什么不知道的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""　幼稚""}, {""sex"": ""1"", ""content"": ""一个男生的幼稚总是展现给自己最爱的人。""}, {""sex"": ""1"", ""content"": ""我就喜欢女孩子装成熟，挺可爱的。""}], ""lock"": 1}"
