"{""chat"": [{""sex"": ""1"", ""content"": ""你好，请问 XX 路是不是在这坐""}, {""sex"": ""2"", ""content"": ""是的""}, {""sex"": ""1"", ""content"": ""哇，一出门就碰上好人了，上次问路一个丑丑的女人都不理我，看来外表和内在果然是成正比的""}, {""sex"": ""2"", ""content"": ""哈哈~""}, {""sex"": ""1"", ""content"": ""我对这边不怎么熟，等下万一迷路遇不到你这样的好人就麻烦了，善良 妹子,要不留个电话给我就可以随时问你路了，你号码多少呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""?你这种人在电视里只能活两集?""}, {""sex"": ""1"", ""content"": ""算命的告诉我，这辈子只能和漂亮活好的女人在一起""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""劝你少发自拍，害我啥也没干光盯着你照片看了两小时。""}, {""sex"": ""1"", ""content"": ""hi,你朋友圈的那碗鸡汤我喝了。""}, {""sex"": ""1"", ""content"": ""翻到你分享的那首歌，最近都是我的单曲循环。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""Hi,我有个问题想问一下女生意见，女孩子一般是先贴睫毛还是先涂眼影的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你觉得我好看吗""}, {""sex"": ""1"", ""content"": ""好看啊，难道有人比你好看的吗？""}, {""sex"": ""1"", ""content"": ""你不是好看，你是非常的漂亮。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我的心好痛""}, {""sex"": ""1"", ""content"": ""你把心放在我这里就不会心痛了。""}, {""sex"": ""1"", ""content"": ""为什么心会痛，我又没有离开你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我自然醒""}, {""sex"": ""1"", ""content"": ""世界上最幸福的事就是睡到自然醒啦""}, {""sex"": ""1"", ""content"": ""睡得饱饱，精神棒棒""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""做我自己""}, {""sex"": ""1"", ""content"": ""做个我喜欢的自己。""}, {""sex"": ""1"", ""content"": ""这样的你才是最美的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我让你失望了""}, {""sex"": ""1"", ""content"": ""人生不就是期待、失望、再期待的过程吗？""}, {""sex"": ""1"", ""content"": ""不会，你一直都是我心里最好的存在啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心疼我啥""}, {""sex"": ""1"", ""content"": ""心疼你还是个孤家寡人。""}, {""sex"": ""1"", ""content"": ""我没有心疼你，我只是喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""所以爱会消失的对吗""}, {""sex"": ""1"", ""content"": ""如果你在我身边爱就不会消失！""}, {""sex"": ""1"", ""content"": ""不会消失,会转移""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我以为你消失了""}, {""sex"": ""1"", ""content"": ""你在的世界这么美好，我怎么会轻易消失？""}, {""sex"": ""1"", ""content"": ""只要你想找我，我就一定会在。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想去你怀里""}, {""sex"": ""1"", ""content"": ""赶紧进来，我怀里刚好很空。""}, {""sex"": ""1"", ""content"": ""我怀里正好可以容下你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚刚洗完澡呢""}, {""sex"": ""1"", ""content"": ""我是不是错过了什么呢？""}, {""sex"": ""1"", ""content"": ""洗完澡以后是不是觉得自己都变美了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我害羞的""}, {""sex"": ""1"", ""content"": ""害羞的样子还真是可爱啊。""}, {""sex"": ""1"", ""content"": ""你害羞的时候腮红的钱都省了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""她害羞""}, {""sex"": ""1"", ""content"": ""你害羞的样子真的好看。""}, {""sex"": ""1"", ""content"": ""放心，接下来的会让你更害羞的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小哥哥会撩哦""}, {""sex"": ""1"", ""content"": ""我这还不是为了把你撩到手啊！""}, {""sex"": ""1"", ""content"": ""撩你肯定得很会撩才行啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在湖南""}, {""sex"": ""1"", ""content"": ""湖南可是好地方，盛产美女。""}, {""sex"": ""1"", ""content"": ""一直很想去湖南旅游，有没有什么好玩的地方推荐呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不开心的表情""}, {""sex"": ""1"", ""content"": ""不开心的时候想想我，就会开心咯""}, {""sex"": ""1"", ""content"": ""这一刻你皱眉了，我心痛了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的不开心""}, {""sex"": ""1"", ""content"": ""小仙女不要不开心好吗？""}, {""sex"": ""1"", ""content"": ""那你跟我玩，我肯定能让你变开心的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""让你不开心""}, {""sex"": ""1"", ""content"": ""你是故意要让我不开心的吗？""}, {""sex"": ""1"", ""content"": ""没有不开心，有你在我就很开心了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃的开心""}, {""sex"": ""1"", ""content"": ""开心的结果就是肚肚上的肉。""}, {""sex"": ""1"", ""content"": ""开心的吃，你开心就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这么会撩的吗""}, {""sex"": ""1"", ""content"": ""麻麻说看见可爱的女孩子不能当木头人""}, {""sex"": ""1"", ""content"": ""那你被撩到了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哈哈，真会说""}, {""sex"": ""1"", ""content"": ""只要把你说开心了就行！""}, {""sex"": ""1"", ""content"": ""没人说你笑起来特别好看吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯嗯[愉快]""}, {""sex"": ""1"", ""content"": ""下周有部很不错的电影上映，要不要一起去看看？""}, {""sex"": ""1"", ""content"": ""跟我聊天能让你这么愉快我觉得很开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你眼睛很好看""}, {""sex"": ""1"", ""content"": ""那是因为我的眼睛里有个这么好看的你。""}, {""sex"": ""1"", ""content"": ""毕竟这个眼睛得盯着你看呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""见小哥哥肯定爽快咯""}, {""sex"": ""1"", ""content"": ""这么爽快的小姐姐，我喜欢。""}, {""sex"": ""1"", ""content"": ""你要是去见别的小哥哥我可是会吃醋的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我读书少你可别骗我""}, {""sex"": ""1"", ""content"": ""我哪敢骗你这种小可爱啊。""}, {""sex"": ""1"", ""content"": ""放心，我不会骗读书少的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还读书呢""}, {""sex"": ""1"", ""content"": ""谁规定读书就不能谈恋爱的？！""}, {""sex"": ""1"", ""content"": ""难怪你身上有种书香。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚才""}, {""sex"": ""1"", ""content"": ""怎么了，是有什么重要的话要跟我说吗？""}, {""sex"": ""1"", ""content"": ""那你刚才也不告诉我，现在才说哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好想你哦""}, {""sex"": ""1"", ""content"": ""其实以后你每想我一次都可以直接告诉我。""}, {""sex"": ""1"", ""content"": ""你在想我的时候有没有看到我也在想你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我都不知道聊什么""}, {""sex"": ""1"", ""content"": ""不知道聊什么也没关系，知道你有一颗想跟我聊天的心就好了。""}, {""sex"": ""1"", ""content"": ""那我们聊聊吃的吧，女孩子好像都对美食没有抵抗力。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""信不信打你""}, {""sex"": ""1"", ""content"": ""打是亲骂是爱，打呗。""}, {""sex"": ""1"", ""content"": ""我反正不可能不信你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么不好""}, {""sex"": ""1"", ""content"": ""可能我还不够优秀吧。""}, {""sex"": ""1"", ""content"": ""你看出我哪里好了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还在睡懒觉""}, {""sex"": ""1"", ""content"": ""想跟你一起睡懒觉，肯定很惬意。""}, {""sex"": ""1"", ""content"": ""你比猪还能睡啊，这个点猪都睡醒了呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开始上班啦""}, {""sex"": ""1"", ""content"": ""努力上班，认真赚钱。""}, {""sex"": ""1"", ""content"": ""只能上班才能让自己过得更好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可开心了""}, {""sex"": ""1"", ""content"": ""说出来也让我开心一下呗。""}, {""sex"": ""1"", ""content"": ""你开心了，我也就开心了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你说我是谁""}, {""sex"": ""1"", ""content"": ""这还用说吗，你就是我老婆啊""}, {""sex"": ""1"", ""content"": ""我不敢说，我怕说出来会被你打""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""行吗""}, {""sex"": ""1"", ""content"": ""当然可以啦，什么时候拒绝过你吗？""}, {""sex"": ""1"", ""content"": ""行是行，但你得答应我一个条件哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有感觉""}, {""sex"": ""1"", ""content"": ""那就跟着你的感觉走吧""}, {""sex"": ""1"", ""content"": ""那你对我是什么感觉呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""年龄不够""}, {""sex"": ""1"", ""content"": ""情商来凑！""}, {""sex"": ""1"", ""content"": ""那就等你年龄够！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我怎么试""}, {""sex"": ""1"", ""content"": ""你要不是笨蛋的话，一定知道怎么做的，对吧？""}, {""sex"": ""1"", ""content"": ""我要是说了怎么试你可就一定要试了哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么不找我了""}, {""sex"": ""1"", ""content"": ""这不是怕你没时间吗？""}, {""sex"": ""1"", ""content"": ""怎么?想让我来找你吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要不要就不要""}, {""sex"": ""1"", ""content"": ""我真是拿你一点办法都没有啊。""}, {""sex"": ""1"", ""content"": ""好好好，不要就不要，行不行？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不需要做""}, {""sex"": ""1"", ""content"": ""要是有什么需要我做的小仙女尽管吩咐。""}, {""sex"": ""1"", ""content"": ""既然小仙女说不需要那就不需要吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不要你照顾""}, {""sex"": ""1"", ""content"": ""不要就不要，到时候你可别哭鼻子。""}, {""sex"": ""1"", ""content"": ""那我只能偷偷照顾你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想不想睡觉""}, {""sex"": ""1"", ""content"": ""想啊，我可没办法做到夜猫子的程度。""}, {""sex"": ""1"", ""content"": ""晚上不睡觉难道还有别的事情做吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡好觉""}, {""sex"": ""1"", ""content"": ""你要是睡在我身边肯定能睡得更好。""}, {""sex"": ""1"", ""content"": ""现在想要睡个好觉太难了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你谈过恋爱没""}, {""sex"": ""1"", ""content"": ""我说没有，你会不会很高兴啊。""}, {""sex"": ""1"", ""content"": ""我希望和你谈一次恋爱啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就欺负我吧""}, {""sex"": ""1"", ""content"": ""你太可爱了，害我总想欺负你。""}, {""sex"": ""1"", ""content"": ""只准让我一个人欺负，知不知道？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""欺负我是吧""}, {""sex"": ""1"", ""content"": ""有本事欺负回来！""}, {""sex"": ""1"", ""content"": ""就欺负你了，不行啊？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我又要睡觉了""}, {""sex"": ""1"", ""content"": ""睡觉可是一件很愉快的事情啊。""}, {""sex"": ""1"", ""content"": ""睡觉难道有什么不好的吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么都想听""}, {""sex"": ""1"", ""content"": ""那我说给你听就好了。""}, {""sex"": ""1"", ""content"": ""我的真心话，你想听吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我都知道你想说什么了""}, {""sex"": ""1"", ""content"": ""看来还是你懂我的心啊。""}, {""sex"": ""1"", ""content"": ""你想听我说什么呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可以不要吗""}, {""sex"": ""1"", ""content"": ""不可以，我要喜欢你一辈子。""}, {""sex"": ""1"", ""content"": ""你不要我的喜欢的话，我可就给别人了哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有本事你过来呀""}, {""sex"": ""1"", ""content"": ""有本事你过来呀！！""}, {""sex"": ""1"", ""content"": ""你说过来我就过来啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你黑""}, {""sex"": ""1"", ""content"": ""我黑一点才能衬托出你的白呀""}, {""sex"": ""1"", ""content"": ""这不是黑，这叫小麦色，是健康的颜色""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""中国女人""}, {""sex"": ""1"", ""content"": ""那你这个中国女人跟我这个中国男人很般配啊。""}, {""sex"": ""1"", ""content"": ""啥也不说了，咱们中国女人就是讨人喜欢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你今天忙不忙""}, {""sex"": ""1"", ""content"": ""怎么啦，你想独占我的时间吗？""}, {""sex"": ""1"", ""content"": ""今天不忙，再说了忙我也有时间陪你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""忙吗今天""}, {""sex"": ""1"", ""content"": ""还好呢，今天不是很忙。""}, {""sex"": ""1"", ""content"": ""有一点点忙，不过还是可以抽出空来回复你消息的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天忙吗？""}, {""sex"": ""1"", ""content"": ""还没开始忙呢，先来跟你打个招呼""}, {""sex"": ""1"", ""content"": ""挺忙的，但是还是想先跟你聊会""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咋这么扣呢""}, {""sex"": ""1"", ""content"": ""因为钱要花在刀刃上啊，你要不要成为我的刀刃？""}, {""sex"": ""1"", ""content"": ""我对女朋友可大方了，想不想体验一下？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心如刀割""}, {""sex"": ""1"", ""content"": ""果然你是心软重感情的女孩子""}, {""sex"": ""1"", ""content"": ""抱抱，不难受不难受，看到你这么心疼我都要疼到无法呼吸了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我觉得挺好看的""}, {""sex"": ""1"", ""content"": ""我眼里只有你，你觉得你好看吗？""}, {""sex"": ""1"", ""content"": ""再好看也没有你好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""切[傲慢]""}, {""sex"": ""1"", ""content"": ""你这是想往哪里切啊！""}, {""sex"": ""1"", ""content"": ""切了你就没得玩了，知道不。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""仙女姐姐""}, {""sex"": ""1"", ""content"": ""哇，能跟仙女姐姐聊天我实在太荣幸了""}, {""sex"": ""1"", ""content"": ""原来仙女姐姐是真的存在啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你叫什么名字啊！""}, {""sex"": ""1"", ""content"": ""姑娘对小生这么有兴趣吗""}, {""sex"": ""1"", ""content"": ""姑娘要记住小生的名字哦，这是我们故事的开始""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还在公司加班""}, {""sex"": ""1"", ""content"": ""真的是辛苦小仙女了。""}, {""sex"": ""1"", ""content"": ""辛苦的工作都是为了以后的生活。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这几天挺忙的""}, {""sex"": ""1"", ""content"": ""那你多注意一点自己的身体。""}, {""sex"": ""1"", ""content"": ""不要太忙了，记得按时吃饭。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚上吃啥呀""}, {""sex"": ""1"", ""content"": ""有啥吃啥，我从不挑食贼好养。""}, {""sex"": ""1"", ""content"": ""你准备给我煮什么，我就吃什么。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢女的""}, {""sex"": ""1"", ""content"": ""巧了，我也刚好喜欢女的。""}, {""sex"": ""1"", ""content"": ""貌似没人会不喜欢女生的啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大人""}, {""sex"": ""1"", ""content"": ""做大人好累，好想回到小时候""}, {""sex"": ""1"", ""content"": ""在我这里，你永远是天真烂漫的小女孩""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在哪里看到的""}, {""sex"": ""1"", ""content"": ""我在我心里看到的不行啊。""}, {""sex"": ""1"", ""content"": ""我眼里都是你，还问我哪看到的！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好开心呀""}, {""sex"": ""1"", ""content"": ""有什么开心的事嘛，可以分享给我呀。""}, {""sex"": ""1"", ""content"": ""真希望你以后的开心都能与我有关。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不晓得说什么""}, {""sex"": ""1"", ""content"": ""我们之间除了爱情还有什么好说的。""}, {""sex"": ""1"", ""content"": ""我可不是你的小蛔虫不知道你想什么。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你咋晓得""}, {""sex"": ""1"", ""content"": ""因为我跟你心有灵犀呀。""}, {""sex"": ""1"", ""content"": ""风悄悄把你的心事吹到了我的耳边。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想看你了""}, {""sex"": ""1"", ""content"": ""我不止想看你，我还想见你。""}, {""sex"": ""1"", ""content"": ""只是想看我而已吗，难道就没有其他想法？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""愿意吗""}, {""sex"": ""1"", ""content"": ""这有啥不愿意的啊，当然是愿意啦。""}, {""sex"": ""1"", ""content"": ""我要是不愿意都没用啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么夸我，我会骄傲的""}, {""sex"": ""1"", ""content"": ""没事，在我面前，你尽管骄傲好了。""}, {""sex"": ""1"", ""content"": ""但我说的是实话呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别夸我我会骄傲的""}, {""sex"": ""1"", ""content"": ""我不是在夸你，我只是在说一个事实而已。""}, {""sex"": ""1"", ""content"": ""真小气，都不让我夸你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我的加油这么厉害吗""}, {""sex"": ""1"", ""content"": ""对啊，你一加油我感觉我整个人都起飞了。""}, {""sex"": ""1"", ""content"": ""要是不厉害怎么配得上你的加油嗯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我比你大好几岁呢""}, {""sex"": ""1"", ""content"": ""可我的心理年龄比你大好多岁呢。""}, {""sex"": ""1"", ""content"": ""你难道不知道吗？弟弟更懂姐姐的心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你18岁""}, {""sex"": ""1"", ""content"": ""难道我长得不像是十八岁吗？""}, {""sex"": ""1"", ""content"": ""十八岁的天空。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早饭还没吃""}, {""sex"": ""1"", ""content"": ""你是不是在等我一起吃鸭。""}, {""sex"": ""1"", ""content"": ""是需要我陪你一起吃饭吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我被电话吵醒了""}, {""sex"": ""1"", ""content"": ""不好，仙女的起床气要爆发了。""}, {""sex"": ""1"", ""content"": ""哪个电话敢来吵我小可爱的睡眠时间！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""圣诞节有什么好过的""}, {""sex"": ""1"", ""content"": ""和你一起就有好过的啦。""}, {""sex"": ""1"", ""content"": ""圣诞节能和你这仙女一起过呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你圣诞节想要什么礼物[礼物]""}, {""sex"": ""1"", ""content"": ""你猜猜看，猜中了有奖励！""}, {""sex"": ""1"", ""content"": ""我圣诞节想要个你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""变好""}, {""sex"": ""1"", ""content"": ""我正在努力的把自己变好。""}, {""sex"": ""1"", ""content"": ""希望以后的我们都是最好的我们""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不缺我""}, {""sex"": ""1"", ""content"": ""别人不缺你，但是我的生活却不能缺少你。""}, {""sex"": ""1"", ""content"": ""你觉得一个家缺少妻子像话吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好,你是哪位？[微笑]""}, {""sex"": ""1"", ""content"": ""这个问题真的好难回答呀""}, {""sex"": ""1"", ""content"": ""我关注你很久啦，你真的不认识我吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""接着说""}, {""sex"": ""1"", ""content"": ""做我女朋友好吗？""}, {""sex"": ""1"", ""content"": ""我接下来说的话你听了可就要负责哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你要过来吗""}, {""sex"": ""1"", ""content"": ""我恨不得能立马从屏幕里钻过去找你呢。""}, {""sex"": ""1"", ""content"": ""要，你等我，我这就来找你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""认不认识我""}, {""sex"": ""1"", ""content"": ""我要是不认识你就奇怪了！""}, {""sex"": ""1"", ""content"": ""我已经在梦里与你相识了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想看看你怎么可爱""}, {""sex"": ""1"", ""content"": ""你想看就给你看的吗？！""}, {""sex"": ""1"", ""content"": ""你想怎么看呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你呢，在干嘛呢""}, {""sex"": ""1"", ""content"": ""我呀，我正在想着你，而且想去见你""}, {""sex"": ""1"", ""content"": ""小仙女可以猜猜我在干嘛哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早上好啊！起床咯！""}, {""sex"": ""1"", ""content"": ""太阳公公都准备出来晒屁股了，现在才起床啊！""}, {""sex"": ""1"", ""content"": ""早上好，你知道吗昨天你闯进我梦里了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""先吃饭啦""}, {""sex"": ""1"", ""content"": ""这句话一出我以为邀请我吃饭呢。""}, {""sex"": ""1"", ""content"": ""我没饭吃要不要请我吃饭呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""精致的""}, {""sex"": ""1"", ""content"": ""精致的猪猪女孩，非你莫属""}, {""sex"": ""1"", ""content"": ""你这么精致我真害怕粗糙的自己配不上你啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""文科生""}, {""sex"": ""1"", ""content"": ""跟文科生谈恋爱一定很浪漫吧，你要不要满足我一下？""}, {""sex"": ""1"", ""content"": ""今晚月色真美，你一定能知道我的意思吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""拍照技术不行""}, {""sex"": ""1"", ""content"": ""看来我还需要勤学苦练啊。""}, {""sex"": ""1"", ""content"": ""但是我拍你的技术还是不错的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快去吃饭了""}, {""sex"": ""1"", ""content"": ""小可爱今天要吃什么好料呀？""}, {""sex"": ""1"", ""content"": ""好想跟你一起吃饭呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就你会讲""}, {""sex"": ""1"", ""content"": ""因为是在跟你讲话呀。""}, {""sex"": ""1"", ""content"": ""我不止会讲，我还是个踏踏实实的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好会讲""}, {""sex"": ""1"", ""content"": ""只不过是对你很会讲而已。""}, {""sex"": ""1"", ""content"": ""语言这么奇妙的东西当然要好好研究了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你爆照给我看下好看吗""}, {""sex"": ""1"", ""content"": ""我怕你看了会受不住的爱上我。""}, {""sex"": ""1"", ""content"": ""我的照片只给陪我一生的人看，请问你是吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯，早安""}, {""sex"": ""1"", ""content"": ""你比我还早啊""}, {""sex"": ""1"", ""content"": ""早安，早餐想吃什么，给你买""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早安""}, {""sex"": ""1"", ""content"": ""要是你能在我耳边说早安就完美了。""}, {""sex"": ""1"", ""content"": ""不早了，锄禾日当午太阳晒屁股了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早安""}, {""sex"": ""1"", ""content"": ""早上好，又是美好的一天啊。""}, {""sex"": ""1"", ""content"": ""早啊小可爱，昨天睡得好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""道早安""}, {""sex"": ""1"", ""content"": ""早安，我的仙女姐姐。""}, {""sex"": ""1"", ""content"": ""以后早上我都可以遇见你吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我觉得你很会聊天""}, {""sex"": ""1"", ""content"": ""你是第一个说我很会聊天的人。""}, {""sex"": ""1"", ""content"": ""可能因为你是小仙女吧，所以跟你会有很多话说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢跟你聊天""}, {""sex"": ""1"", ""content"": ""我也觉得跟小可爱聊天很舒服。""}, {""sex"": ""1"", ""content"": ""小心聊着聊着你就喜欢上我了哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""困了就早点睡""}, {""sex"": ""1"", ""content"": ""如果我早点睡觉是可以梦到你吗？""}, {""sex"": ""1"", ""content"": ""和你聊天怎么聊都不会困。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就起来了""}, {""sex"": ""1"", ""content"": ""其实早点起来也挺好的呀。""}, {""sex"": ""1"", ""content"": ""你再这么赖床，你的小屁屁就不保了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我起得早""}, {""sex"": ""1"", ""content"": ""下次早起叫我，我也要早点起床呀""}, {""sex"": ""1"", ""content"": ""果然是自律的小仙女，都这么早起床呢""}], ""lock"": 1}"
