"{""chat"": [{""sex"": ""1"", ""content"": ""我觉得你应该赔偿我""}, {""sex"": ""2"", ""content"": ""为啥？""}, {""sex"": ""1"", ""content"": ""你的眼睛会放电，把我电蒙了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""融化""}, {""sex"": ""1"", ""content"": ""被太阳浓烈的爱给融化了""}, {""sex"": ""1"", ""content"": ""来，把你放进冰箱重新塑性""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就要看你的表现咯""}, {""sex"": ""1"", ""content"": ""那你就放心吧，我的表现肯定让你满意。""}, {""sex"": ""1"", ""content"": ""我的表现一向都能让你满意。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一会出去吃饭""}, {""sex"": ""1"", ""content"": ""我也还没吃，一起去吧""}, {""sex"": ""1"", ""content"": ""今天打算吃什么好吃的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在好点了吗""}, {""sex"": ""1"", ""content"": ""好多啦，被你关心好像有治愈的能力""}, {""sex"": ""1"", ""content"": ""好一点了，要是你在身边我应该会好得更快""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是不好""}, {""sex"": ""1"", ""content"": ""为什么不好，你总得给我个理由呀""}, {""sex"": ""1"", ""content"": ""不好不好，那你觉得怎么样比较好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在还没休息""}, {""sex"": ""1"", ""content"": ""怎么还不休息，可别累坏了。""}, {""sex"": ""1"", ""content"": ""那你现在算不算是在开小差？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要冷静""}, {""sex"": ""1"", ""content"": ""可是有很多事情都不是冷静就能解决的。""}, {""sex"": ""1"", ""content"": ""可是在你面前我根本就冷静不下来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们去哪""}, {""sex"": ""1"", ""content"": ""手牵手，带你去美好的未来。""}, {""sex"": ""1"", ""content"": ""你想让我带你去哪呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早上吃饭""}, {""sex"": ""1"", ""content"": ""改天一起吃早餐呀，两个人一起吃早餐会吃得比较开心。""}, {""sex"": ""1"", ""content"": ""早饭要每天都记得吃哦，不吃早饭会得胃病的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""天空很蓝""}, {""sex"": ""1"", ""content"": ""今天的天气可真的好呢。""}, {""sex"": ""1"", ""content"": ""这天空这么蓝，不是刚好适合出来约会吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""国庆去哪玩""}, {""sex"": ""1"", ""content"": ""我能说想去你心里嘛。""}, {""sex"": ""1"", ""content"": ""和你在一起，去哪玩都行啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""只对你坏""}, {""sex"": ""1"", ""content"": ""毕竟对于你来说，我是一个特别的存在。""}, {""sex"": ""1"", ""content"": ""你对我的坏我可是会还回去的哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没吃""}, {""sex"": ""1"", ""content"": ""这个点还不吃，是想饿坏我的小仙女吗？""}, {""sex"": ""2"", ""content"": ""我没有。""}, {""sex"": ""1"", ""content"": ""看来我只好亲自带你去吃了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还没吃晚饭""}, {""sex"": ""1"", ""content"": ""要不要我帮你想想晚上吃什么？""}, {""sex"": ""2"", ""content"": ""好啊""}, {""sex"": ""1"", ""content"": ""我建议你跟我一起吃""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有什么不敢""}, {""sex"": ""1"", ""content"": ""我怕被你揍呀""}, {""sex"": ""1"", ""content"": ""不知道为什么在你面前我就变得这么胆小了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨天睡得早""}, {""sex"": ""1"", ""content"": ""早睡早起身体好呀。""}, {""sex"": ""1"", ""content"": ""那你晚上肯定做了一个美梦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心思细腻""}, {""sex"": ""1"", ""content"": ""女孩子好像大部分都心思比较细腻呢。""}, {""sex"": ""1"", ""content"": ""看来粗心大意的我要跟你互补一下才行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""报销车费""}, {""sex"": ""1"", ""content"": ""你来找我那必须给你报销车费啊。""}, {""sex"": ""1"", ""content"": ""车费都报销了，住的问题是不是也应该一起解决？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""破费了""}, {""sex"": ""1"", ""content"": ""没事，为了你花点钱还是值得""}, {""sex"": ""1"", ""content"": ""一点都不破费，我感觉挺好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""找工作啊""}, {""sex"": ""1"", ""content"": ""工作不用找了，找个夫家就好了。""}, {""sex"": ""1"", ""content"": ""你回家待着吧，反正我养得起你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""找工作了""}, {""sex"": ""1"", ""content"": ""我这里有份关于爱情的职位，你要不要试试？""}, {""sex"": ""1"", ""content"": ""好好工作，努力赚钱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么叫喜欢""}, {""sex"": ""1"", ""content"": ""我喜欢你就是喜欢。""}, {""sex"": ""1"", ""content"": ""喜欢就是浅浅的爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要去找别的小哥哥了""}, {""sex"": ""1"", ""content"": ""你敢！你要是找别的小哥哥我就……我就哭给你看。""}, {""sex"": ""1"", ""content"": ""呜呜呜，你这个狠心的女人，要抛弃我了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡觉还早呢""}, {""sex"": ""1"", ""content"": ""不早啦，月亮都准备要给你派发美梦了""}, {""sex"": ""1"", ""content"": ""女孩子还是要早点睡觉比较好哦，这样才能养出好皮肤""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好人多""}, {""sex"": ""1"", ""content"": ""是啊，这个世界还是善良的人多一点""}, {""sex"": ""1"", ""content"": ""没错，比如你比如我，我们都是好人""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚睡得如何""}, {""sex"": ""1"", ""content"": ""睡得挺好的，还做了个美梦呢""}, {""sex"": ""1"", ""content"": ""睡得不好，一边睡一边想你导致我醒来好多次""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是魔女""}, {""sex"": ""1"", ""content"": ""那你能给我变出一个女朋友吗？""}, {""sex"": ""1"", ""content"": ""那你一定是对我施了魔法，不然我怎么会一直想着你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""洗衣做饭""}, {""sex"": ""1"", ""content"": ""结婚后我来做，你负责享受就行。""}, {""sex"": ""1"", ""content"": ""你洗衣，我做饭，好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要把我气死""}, {""sex"": ""1"", ""content"": ""我哪有，把你气死了我找谁赔我一个你啊。""}, {""sex"": ""1"", ""content"": ""你看我这人这么笨，喜欢一个人只会惹她生气。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很形象""}, {""sex"": ""1"", ""content"": ""生动形象才会让人印象深刻嘛。""}, {""sex"": ""1"", ""content"": ""看来你对我说的话很认可呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""注意形象""}, {""sex"": ""1"", ""content"": ""我想让你看到最真实的我。""}, {""sex"": ""1"", ""content"": ""我不在乎形象，我在乎你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不太懂我""}, {""sex"": ""1"", ""content"": ""你要给我一个懂你的过程呀""}, {""sex"": ""1"", ""content"": ""我想懂你，但你要给我懂你的机会""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是我的宝藏男孩""}, {""sex"": ""1"", ""content"": ""以后我就是你的了！""}, {""sex"": ""1"", ""content"": ""作为你的宝藏男孩，我得好好守护你才行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""累哭了""}, {""sex"": ""1"", ""content"": ""不哭不哭，累了就到我怀里来休息，不要给自己太大压力了。""}, {""sex"": ""1"", ""content"": ""哎哟心疼我的小宝贝，赶紧帮你擦擦眼泪，可别哭成小花猫了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""女人是什么""}, {""sex"": ""1"", ""content"": ""女人是需要被男人细心呵护的""}, {""sex"": ""1"", ""content"": ""我想，这个问题你比我更清楚吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""卖花的""}, {""sex"": ""1"", ""content"": ""所以你才会像花儿一样美嘛？""}, {""sex"": ""1"", ""content"": ""原来是卖花的小姐姐，你的花肯定是最美的花。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你撒个娇""}, {""sex"": ""1"", ""content"": ""你要我一个一米八的汉子撒娇？""}, {""sex"": ""1"", ""content"": ""我怕我撒个娇就把你给吓跑了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在干嘛呢[奸笑]""}, {""sex"": ""1"", ""content"": ""你笑成这样，我要怎么说呢。""}, {""sex"": ""1"", ""content"": ""你想让我干嘛，我就干嘛咯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""笑我干嘛""}, {""sex"": ""1"", ""content"": ""这哪里是笑你啊，只是因为看到你就想给你微笑。""}, {""sex"": ""1"", ""content"": ""笑你怎么会有我这样喜欢你的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你比他帅""}, {""sex"": ""1"", ""content"": ""必须的！就是这么帅""}, {""sex"": ""1"", ""content"": ""毕竟这么帅的已经不多见了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就知道你没那么在乎我了""}, {""sex"": ""1"", ""content"": ""傻瓜，我怎么会不在乎你呢。""}, {""sex"": ""1"", ""content"": ""我为什么没那么在乎你呢，我找不出理由。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要看了""}, {""sex"": ""1"", ""content"": ""这么好看的你，怎么看也看不够。""}, {""sex"": ""1"", ""content"": ""你说不看就不看，那我岂不是很没面子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""最近天天加班""}, {""sex"": ""1"", ""content"": ""上班已经很累了，竟然还天天加班！""}, {""sex"": ""1"", ""content"": ""小仙女这么辛苦我觉得好心疼。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""六一快乐哈""}, {""sex"": ""1"", ""content"": ""唉，没人给我过节，有点不快乐。""}, {""sex"": ""1"", ""content"": ""小仙女六一快乐呀，今天有没有吃糖果？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早上散步""}, {""sex"": ""1"", ""content"": ""我也散步的话能不能跟你偶遇？""}, {""sex"": ""1"", ""content"": ""一大早起来散步，看来昨晚睡得很好嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""出去散步""}, {""sex"": ""1"", ""content"": ""散步的时候旁边怎么可以没有我呢""}, {""sex"": ""1"", ""content"": ""累不累，要不要我牵你的手一起走""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为啥不吃饭""}, {""sex"": ""1"", ""content"": ""你没陪我吃饭，我没胃口。""}, {""sex"": ""1"", ""content"": ""光是想你就想得肚子饱了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有你的陪伴""}, {""sex"": ""1"", ""content"": ""没有我的陪伴你会觉得孤单吗？""}, {""sex"": ""1"", ""content"": ""有的有的，我会一直陪伴着你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""少吃点醋""}, {""sex"": ""1"", ""content"": ""那你有本事不要制造醋！""}, {""sex"": ""1"", ""content"": ""吃醋狂魔怎么可能不吃醋呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那是多少""}, {""sex"": ""1"", ""content"": ""那这就得看你想要多少了。""}, {""sex"": ""1"", ""content"": ""你要是想知道就自己亲自过来数数嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太悲观了 要乐观""}, {""sex"": ""1"", ""content"": ""那我们一起积极乐观地面对生活，好不好？""}, {""sex"": ""1"", ""content"": ""要是我的生活里有了你，我肯定会更加乐观。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这不是事实吗""}, {""sex"": ""1"", ""content"": ""没错没错，这是铁打的事实。""}, {""sex"": ""1"", ""content"": ""你这么说让我很尴尬诶。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有房有车""}, {""sex"": ""1"", ""content"": ""有房有车也是一种快乐啊""}, {""sex"": ""1"", ""content"": ""那看来我得好好赚钱才行了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚上还有事情""}, {""sex"": ""1"", ""content"": ""看来晚上不能约你一起吃饭散步了啊""}, {""sex"": ""1"", ""content"": ""该不会是晚上约了小哥哥了吧？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢吃糖""}, {""sex"": ""1"", ""content"": ""所以你才会这么甜呀""}, {""sex"": ""1"", ""content"": ""那你是喜欢吃奶糖棒棒糖水果糖还是棉花糖？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不聊了，我睡觉了""}, {""sex"": ""1"", ""content"": ""去吧，我回来你梦里找你聊的。""}, {""sex"": ""1"", ""content"": ""晚安，祝你今晚有个美梦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚上跟妹子打招呼""}, {""sex"": ""1"", ""content"": ""我从下午等你到晚上，就为了跟你说一句晚上好""}, {""sex"": ""1"", ""content"": ""今晚的月色好像比平时更好看了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你才是白菜""}, {""sex"": ""1"", ""content"": ""那你是拱我的小猪猪嘛。""}, {""sex"": ""1"", ""content"": ""白菜难道不好吃吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好菜啊""}, {""sex"": ""1"", ""content"": ""不怕，有我在可以带你飞。""}, {""sex"": ""1"", ""content"": ""大神都是从菜鸟开始的，你要相信自己。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一会去吃饭""}, {""sex"": ""1"", ""content"": ""吃点好吃的，别亏待了我的小仙女。""}, {""sex"": ""1"", ""content"": ""我也还没吃，一起吃吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""世界上最遥远的就是距离""}, {""sex"": ""1"", ""content"": ""距离也挡不住我想你啊。""}, {""sex"": ""1"", ""content"": ""只要心离得近，距离都不是问题。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这句话没毛病""}, {""sex"": ""1"", ""content"": ""药可以乱吃，话不能乱讲嘛。""}, {""sex"": ""1"", ""content"": ""要是有毛病你帮忙治治。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯么，到家了""}, {""sex"": ""1"", ""content"": ""什么时候能跟我一起回家啊""}, {""sex"": ""1"", ""content"": ""为啥我开门没有看到你啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""冷死啊""}, {""sex"": ""1"", ""content"": ""那你还不快躲进我的怀里。""}, {""sex"": ""1"", ""content"": ""让我抱抱帮你驱走寒冷。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""叫起床""}, {""sex"": ""1"", ""content"": ""起床了，有帅气的小哥哥来找你了""}, {""sex"": ""2"", ""content"": ""哪呢哪呢？""}, {""sex"": ""1"", ""content"": ""不就正在跟你聊天吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""无聊无聊""}, {""sex"": ""1"", ""content"": ""那巧了，我正好可以陪你聊聊。""}, {""sex"": ""1"", ""content"": ""承认我的帅气与憨厚老实  你会发现生活还是挺美妙。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不亲""}, {""sex"": ""1"", ""content"": ""不亲算了！""}, {""sex"": ""2"", ""content"": ""嗯。""}, {""sex"": ""1"", ""content"": ""那我亲你好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么问美女照片""}, {""sex"": ""1"", ""content"": ""其实我是一个算命大师，你把你照片发过来我给你算算""}, {""sex"": ""1"", ""content"": ""可否先行让小生一睹姑娘的芳容""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你能给我什么""}, {""sex"": ""1"", ""content"": ""我能给你我所有最好的东西。""}, {""sex"": ""1"", ""content"": ""你想要什么我都会竭尽全力满足你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天胃不舒服""}, {""sex"": ""1"", ""content"": ""是不是吃了不该吃的东西，吃点胃药吧。""}, {""sex"": ""1"", ""content"": ""是不是没有好好吃早饭所以胃难受了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚上我梦见你了""}, {""sex"": ""1"", ""content"": ""梦到我有没有做点坏事啊。""}, {""sex"": ""1"", ""content"": ""我是不是脚踩五彩祥云来接你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谈不谈""}, {""sex"": ""1"", ""content"": ""除了恋爱，我们没有什么好谈的。""}, {""sex"": ""1"", ""content"": ""我有什么理由拒绝小仙女的邀请？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我躺床上""}, {""sex"": ""1"", ""content"": ""你分我点位置，我也想躺躺。""}, {""sex"": ""1"", ""content"": ""床上感觉很舒服的样子，忍不住想躺一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可以不回答吗""}, {""sex"": ""1"", ""content"": ""你要是觉得很为难的话不回答也没关系。""}, {""sex"": ""1"", ""content"": ""可以，你不想说我也不会强迫你说的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""原来是这样子""}, {""sex"": ""1"", ""content"": ""是呀，有没有觉得很意外？""}, {""sex"": ""1"", ""content"": ""那你有感受到我对你的一片真心吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你可真会夸人""}, {""sex"": ""1"", ""content"": ""哪里是夸了，我只是说实话而已。""}, {""sex"": ""1"", ""content"": ""那得看夸得是谁啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡吧。""}, {""sex"": ""1"", ""content"": ""你先睡吧，我再想你两分钟就马上睡。""}, {""sex"": ""1"", ""content"": ""希望十年后你能睡在我身边。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我咋听不懂""}, {""sex"": ""1"", ""content"": ""那你就听我慢慢述说而来。""}, {""sex"": ""1"", ""content"": ""你就要我直说才满意吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好，我们认识吗？""}, {""sex"": ""1"", ""content"": ""前一秒可能还没认识，现在认识了。""}, {""sex"": ""1"", ""content"": ""只要再一回头，我们就是第二面不就认识了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[敲打][敲打][敲打][敲打][敲打][敲打]""}, {""sex"": ""1"", ""content"": ""君子动口，不动手啊。""}, {""sex"": ""1"", ""content"": ""老婆打我，真得一点问题都没有。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚睡着了不好意思""}, {""sex"": ""1"", ""content"": ""没事儿，我就是担心你有没有好好盖被子。""}, {""sex"": ""1"", ""content"": ""是我不好，应该让你早点休息的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想将就""}, {""sex"": ""1"", ""content"": ""感情的事情是自己的，只有自己快乐自己愿意才是最重要的，所以坚持你的坚持吧。没有人能逼你将就，除了你自己。""}, {""sex"": ""1"", ""content"": ""幸好你不将就，才能等到我这个真命天子啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一点也不浪漫""}, {""sex"": ""1"", ""content"": ""虽然我不懂浪漫，但是我对你的爱是很纯粹的""}, {""sex"": ""1"", ""content"": ""我觉得喜欢你这件事本身就很浪漫了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""其实你是个蛮浪漫的人呢""}, {""sex"": ""1"", ""content"": ""那也得看对谁的时候才这么浪漫。""}, {""sex"": ""1"", ""content"": ""对你浪漫一回如何？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""追电视剧""}, {""sex"": ""1"", ""content"": ""电视剧和我怎么比呢。""}, {""sex"": ""1"", ""content"": ""追我比较轻松，别追剧了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""来嘛来嘛""}, {""sex"": ""1"", ""content"": ""我要是来了，恐怕你逃不出我的手掌的""}, {""sex"": ""1"", ""content"": ""你都这么说了，我非来不可了！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""未来？""}, {""sex"": ""1"", ""content"": ""我想跟你有美好的未来。""}, {""sex"": ""1"", ""content"": ""是啊，我很期待我们共同的未来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哎呀，又自恋了""}, {""sex"": ""1"", ""content"": ""人不自恋枉少年的。""}, {""sex"": ""1"", ""content"": ""现在有了我，恋我就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""话真多""}, {""sex"": ""1"", ""content"": ""没办法，我也就是对你说话说得稍微有点多。""}, {""sex"": ""1"", ""content"": ""谁让你这么可爱，我只想和你说话了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""相信自己，相信缘分""}, {""sex"": ""1"", ""content"": ""相信自己还不如相信你呢。""}, {""sex"": ""1"", ""content"": ""缘分来了挡都挡不住了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""机会是自己创造的""}, {""sex"": ""1"", ""content"": ""你这是在暗示我要好好创造机会吗？""}, {""sex"": ""1"", ""content"": ""那我创造了机会你可得好好配合我啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有难度""}, {""sex"": ""1"", ""content"": ""我就喜欢有难度的。""}, {""sex"": ""1"", ""content"": ""要是没难度，就没人愿意了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是的是的""}, {""sex"": ""1"", ""content"": ""看来小仙女的心情挺不错嘛。""}, {""sex"": ""2"", ""content"": ""还挺开心的。""}, {""sex"": ""1"", ""content"": ""能让你觉得跟我在一起很开心我就知足了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我知道你对我好""}, {""sex"": ""1"", ""content"": ""我也知道我要对你好。""}, {""sex"": ""1"", ""content"": ""除了对你好，我还有很多你不知道的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不想打扰你睡觉""}, {""sex"": ""1"", ""content"": ""没事，我愿意被你打扰啊。""}, {""sex"": ""1"", ""content"": ""打扰我睡觉不是很正常的事情吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打扰了。""}, {""sex"": ""1"", ""content"": ""我巴不得你一辈子打扰我呢。""}, {""sex"": ""1"", ""content"": ""你已经打扰到我的心了，打算怎么负责？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你觉得我咋样啊""}, {""sex"": ""1"", ""content"": ""非常好，是做我女朋友的料子。""}, {""sex"": ""1"", ""content"": ""是仙女还能是咋样啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还会做吃的""}, {""sex"": ""1"", ""content"": ""小仙女手这么巧啊，还会做吃的。""}, {""sex"": ""1"", ""content"": ""我也想吃，什么时候我能有口福吃到你亲手做的东西呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在洗碗""}, {""sex"": ""1"", ""content"": ""一看就是贤妻良母！""}, {""sex"": ""1"", ""content"": ""以后洗碗这工作就交给你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""奇怪了""}, {""sex"": ""1"", ""content"": ""怎么了？小仙女觉得什么奇怪？""}, {""sex"": ""1"", ""content"": ""我也觉得很奇怪，不知不觉就喜欢上你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好假啊""}, {""sex"": ""1"", ""content"": ""真心被当成假意，我太难了。""}, {""sex"": ""1"", ""content"": ""对啊，不喜欢你是假的，爱你才是真的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""见一面吧""}, {""sex"": ""1"", ""content"": ""好啊，终于可以跟小仙女相见了""}, {""sex"": ""1"", ""content"": ""我现在就想穿过屏幕去见你了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""幼稚死了""}, {""sex"": ""1"", ""content"": ""我的幼稚只是给你一个人的。""}, {""sex"": ""1"", ""content"": ""幼稚的一面只给我喜欢的人看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这个幼稚鬼""}, {""sex"": ""1"", ""content"": ""因为喜欢你才变得更加幼稚啊""}, {""sex"": ""1"", ""content"": ""爱一个人就是要包容对方的所有""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""当然有关系""}, {""sex"": ""1"", ""content"": ""那你告诉我有什么关系""}, {""sex"": ""1"", ""content"": ""对啊对啊，我们之间就是男女朋友的关系""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要像个小孩子一样""}, {""sex"": ""1"", ""content"": ""男人的幼稚只给他最爱的人。""}, {""sex"": ""1"", ""content"": ""如果你不想的话，我怕我成熟起来你会怕。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗨，你在干嘛""}, {""sex"": ""1"", ""content"": ""在等你这个妹纸给我发消息呢。""}, {""sex"": ""1"", ""content"": ""想你想到心花怒放呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情不错嘛""}, {""sex"": ""1"", ""content"": ""还好一般般，只是想和你在一起多点时间""}, {""sex"": ""1"", ""content"": ""心情再不错也是属于你的心情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯，我先忙点事情，一会再聊。""}, {""sex"": ""1"", ""content"": ""好，那你一会要给我发消息，可不要忘记了。""}, {""sex"": ""1"", ""content"": ""小仙女先忙吧，我可不能打扰到你干正事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跳跳糖""}, {""sex"": ""1"", ""content"": ""你一定是吃多了跳跳糖才会一直在我脑海里蹦蹦跳跳。""}, {""sex"": ""1"", ""content"": ""跳跳糖让我想起了童年。""}], ""lock"": 1}"
