"{""chat"": [{""sex"": ""1"", ""content"": ""你好……请问附近有个星巴克，你知道在哪里么？""}, {""sex"": ""2"", ""content"": ""知道/不知道""}, {""sex"": ""1"", ""content"": ""很谢谢你……你在这里逛街啊，我朋友还没有来。我觉得你人特别好，如果有机会的话，应该一起坐坐，喝杯咖啡，我们说不定能成为不错的朋友""}, {""sex"": ""2"", ""content"": ""(给出回应）""}, {""sex"": ""1"", ""content"": ""我一会儿就要去找朋友了，希望能再见到你，不如我们交换个联系方式吧！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你想都别想""}, {""sex"": ""1"", ""content"": ""人总要想的，不然就和咸鱼有啥区别。""}, {""sex"": ""1"", ""content"": ""你说不想就不想，我多没面子啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可是我有男朋友啊""}, {""sex"": ""1"", ""content"": ""你没有老公之前，我都有希望！""}, {""sex"": ""1"", ""content"": ""可是我还没有女朋友啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你有什么条件""}, {""sex"": ""1"", ""content"": ""是不是我提的条件你都会答应？""}, {""sex"": ""1"", ""content"": ""哪有什么条件，只要是你什么都可以啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""上班太忙了""}, {""sex"": ""1"", ""content"": ""工作这么忙，小仙女会不会累着？""}, {""sex"": ""1"", ""content"": ""真想叫你别上班了，可我知道不行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我先吃个饭""}, {""sex"": ""1"", ""content"": ""你不带我一起吃个饭？""}, {""sex"": ""1"", ""content"": ""吃胖点，这样就没人追你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没胃口啊""}, {""sex"": ""1"", ""content"": ""亲爱的你怎么了告诉我好不好，我担心喔！""}, {""sex"": ""1"", ""content"": ""多吃点有营养的，平平的地方才发育的好""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没胃口，不想吃""}, {""sex"": ""1"", ""content"": ""可是不吃的话会饿肚子的。""}, {""sex"": ""1"", ""content"": ""那我给你买一些开胃的东西好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就不要聊了""}, {""sex"": ""1"", ""content"": ""再聊下，我怕我自己控制不住了。""}, {""sex"": ""1"", ""content"": ""休息吧，我要去回味我们只见的每分每秒了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""无聊找你聊天""}, {""sex"": ""1"", ""content"": ""这就对了，我就是来帮你解决无聊的。""}, {""sex"": ""1"", ""content"": ""我的外号叫做“无聊杀手”""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么这么可爱。""}, {""sex"": ""1"", ""content"": ""我也不知道，可能是天生的吧。""}, {""sex"": ""1"", ""content"": ""我不仅可爱，还很帅气。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你今天咋还不睡觉？""}, {""sex"": ""1"", ""content"": ""不知道为什么今天特别想你，所以有点睡不着。""}, {""sex"": ""1"", ""content"": ""你都还没睡，我怎么会睡觉呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么撩的吗""}, {""sex"": ""1"", ""content"": ""那有没有一点心动。""}, {""sex"": ""1"", ""content"": ""被你发现的套路都不是套路。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嘻嘻知道啦""}, {""sex"": ""1"", ""content"": ""要放在心上哦，不许敷衍我。""}, {""sex"": ""1"", ""content"": ""你这么可爱真的很犯规。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有人喜欢还不好啊""}, {""sex"": ""1"", ""content"": ""好是好，但我希望喜欢我的人是你。""}, {""sex"": ""1"", ""content"": ""喜欢我的人我不喜欢，这有什么好的呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早点睡觉吧你""}, {""sex"": ""1"", ""content"": ""嗯嗯，我们就在梦里见吧。""}, {""sex"": ""1"", ""content"": ""没有你的晚安我怎么睡得着呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在跟你聊天""}, {""sex"": ""1"", ""content"": ""看来我在你心里的地位很重要啊。""}, {""sex"": ""1"", ""content"": ""跟我聊天是不是感到心情愉悦？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""得睡觉了""}, {""sex"": ""1"", ""content"": ""好吧，那我只好去你梦里了。""}, {""sex"": ""1"", ""content"": ""那你一定要好好睡觉，不然都梦不到我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡得好""}, {""sex"": ""1"", ""content"": ""那你有没有做一个关于我的美梦呢？""}, {""sex"": ""1"", ""content"": ""真希望我也可以像你一样睡得这么好啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看性格吧""}, {""sex"": ""1"", ""content"": ""那你觉得我的性格怎么样？""}, {""sex"": ""1"", ""content"": ""我感觉我们性格还蛮合得来的，你觉得呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""慢性子""}, {""sex"": ""1"", ""content"": ""我知道，慢性子的人都是重感情的人""}, {""sex"": ""1"", ""content"": ""慢慢来就好，慢热的人的感情更长久""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别生气啊""}, {""sex"": ""1"", ""content"": ""你亲我一下我就不生气了。""}, {""sex"": ""1"", ""content"": ""好气哦，可是还是要保持围笑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""最近又吃胖了""}, {""sex"": ""1"", ""content"": ""你不是吃胖了，你是变得更可爱了""}, {""sex"": ""1"", ""content"": ""是不是又偷吃很多小零食啦？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早耶""}, {""sex"": ""1"", ""content"": ""看来小仙女一大早心情就很不错哦""}, {""sex"": ""1"", ""content"": ""很开心的样子，是不是昨晚做美梦了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小花花""}, {""sex"": ""1"", ""content"": ""就是喜欢你可可爱爱的样子""}, {""sex"": ""1"", ""content"": ""你喜欢小花花，我喜欢你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们可以做好朋友""}, {""sex"": ""1"", ""content"": ""能跟你做好朋友其实我也很开心。""}, {""sex"": ""1"", ""content"": ""很多情侣都是从好朋友变成的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你魅力大""}, {""sex"": ""1"", ""content"": ""那你被我吸引了没有呢。""}, {""sex"": ""1"", ""content"": ""但是还是比不上你的魅力大啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不敢当""}, {""sex"": ""1"", ""content"": ""你可是小仙女，怎么会不敢当？""}, {""sex"": ""1"", ""content"": ""除了你，没有人有资格当了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要记得吃饭""}, {""sex"": ""1"", ""content"": ""你都说了，我肯定不会忘记吃饭啦""}, {""sex"": ""1"", ""content"": ""饭有你才能吃得下去啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""加微信说什么""}, {""sex"": ""1"", ""content"": ""加都加了，做个自我介绍吧？""}, {""sex"": ""1"", ""content"": ""我是附近的人里随便加的，毕竟生活实在太无趣了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚刚加好友""}, {""sex"": ""1"", ""content"": ""我就猜你是我想找的小仙女""}, {""sex"": ""1"", ""content"": ""你是不是好奇我为什么要加你？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""国庆节快乐呀""}, {""sex"": ""1"", ""content"": ""小仙女国庆节快乐呀，放假去哪嗨翻天呀？""}, {""sex"": ""1"", ""content"": ""有种幸福叫团圆，当中秋遇到国庆，你就拥有加长版的幸福。有种快乐叫欢庆，当国庆遇到中秋，你就拥有团圆牌的快乐。祝你中秋国庆尽情享受""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就是这么任性，你要怎么滴""}, {""sex"": ""1"", ""content"": ""我还能怎么滴，宠着你呗。""}, {""sex"": ""1"", ""content"": ""像你这样的小可爱，我还能咋办。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你到底是谁呀""}, {""sex"": ""1"", ""content"": ""我是谁不重要，重要的是我喜欢你。""}, {""sex"": ""1"", ""content"": ""我们不认识,只是想和你交个朋友。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去散步了""}, {""sex"": ""1"", ""content"": ""散步也是一种很愉快的事情呀。""}, {""sex"": ""1"", ""content"": ""散散步，走一走开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""爱吃醋""}, {""sex"": ""1"", ""content"": ""那说明你真的很在乎我啊。""}, {""sex"": ""1"", ""content"": ""娶一个爱吃醋的老婆一定是种福气。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就坏""}, {""sex"": ""1"", ""content"": ""坏坏的我，只准备被你喜欢。""}, {""sex"": ""1"", ""content"": ""做你唯一的坏人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有激动""}, {""sex"": ""1"", ""content"": ""那我怎么觉得你情绪起伏这么大呢。""}, {""sex"": ""1"", ""content"": ""看来是我比较激动。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可以这样理解""}, {""sex"": ""1"", ""content"": ""我没有理解错，看来我还是很聪明的。""}, {""sex"": ""1"", ""content"": ""难道还有其他的理解吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我不听了""}, {""sex"": ""1"", ""content"": ""不听就给我滚，老子没你这么漂亮的女朋友。""}, {""sex"": ""1"", ""content"": ""那我写算了，你自己看吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要点脸好吗""}, {""sex"": ""1"", ""content"": ""遇见你开始，我就没想过要脸了。""}, {""sex"": ""1"", ""content"": ""脸能干嘛，能吃吗！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我点错了""}, {""sex"": ""1"", ""content"": ""小笨蛋，这也能点错吗？""}, {""sex"": ""1"", ""content"": ""没关系，重新点就行了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说话不一样""}, {""sex"": ""1"", ""content"": ""因为特别的爱要给特别的你。""}, {""sex"": ""1"", ""content"": ""这么特别的我是不是能让你记得更深刻？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我头像好看不""}, {""sex"": ""1"", ""content"": ""不好看，还是你的人比较好看。""}, {""sex"": ""1"", ""content"": ""能比你照片好看，我看没有吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我夸奖你了吗？""}, {""sex"": ""1"", ""content"": ""不管，我就当你是夸奖我了。""}, {""sex"": ""1"", ""content"": ""是呀，被小仙女夸奖我很高兴。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢哥哥夸奖""}, {""sex"": ""1"", ""content"": ""这不是夸奖，这是你本来就这么好。""}, {""sex"": ""1"", ""content"": ""像你这么好的人，就值得我这么夸。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你仿佛有点毛病""}, {""sex"": ""1"", ""content"": ""是啊，喜欢你的都是有点毛病。""}, {""sex"": ""1"", ""content"": ""你这样乱误诊，我可以告你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""等你结婚""}, {""sex"": ""1"", ""content"": ""我结婚还需要你配合我呀。""}, {""sex"": ""1"", ""content"": ""不用等了，我们这就去领证。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我很会花钱的""}, {""sex"": ""1"", ""content"": ""那我会努力赚钱的！""}, {""sex"": ""1"", ""content"": ""赚钱不就是为了花钱吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我真的好笨""}, {""sex"": ""1"", ""content"": ""不笨啊，像你这么可爱的一点都不笨。""}, {""sex"": ""1"", ""content"": ""所以我得聪明点，这样你就可以安心托付给我了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那恭喜你""}, {""sex"": ""1"", ""content"": ""那是不是可以来个奖励呢。""}, {""sex"": ""1"", ""content"": ""那有奖励吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可是还是有很多人不喜欢我呀""}, {""sex"": ""1"", ""content"": ""世上没有任何可以做到满足任何人的喜欢。""}, {""sex"": ""1"", ""content"": ""没事啊，这不是还有我喜欢你吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我请假""}, {""sex"": ""1"", ""content"": ""你请假准备做点什么？""}, {""sex"": ""1"", ""content"": ""需要我陪你一起去吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也刚洗完澡""}, {""sex"": ""1"", ""content"": ""难不成你和我一起洗的澡？""}, {""sex"": ""1"", ""content"": ""看来我们连生活习惯都这么接近，都是缘分啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是有原则的""}, {""sex"": ""1"", ""content"": ""哦？那你说说你的原则是什么？""}, {""sex"": ""1"", ""content"": ""原则也是可以改变的嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""草原""}, {""sex"": ""1"", ""content"": ""在草原上奔跑一定是一件很快乐的事情吧""}, {""sex"": ""1"", ""content"": ""你想去草原玩吗，那我们可以找个时间去内蒙古旅游""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一见你就笑""}, {""sex"": ""1"", ""content"": ""看来我长得还是挺有幽默性的啊。""}, {""sex"": ""1"", ""content"": ""笑一笑十年少知道不。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""终于忙完了""}, {""sex"": ""1"", ""content"": ""终于有空理你的小可爱了吗？""}, {""sex"": ""1"", ""content"": ""我今天也好忙，一直忙着想你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""认你做大哥""}, {""sex"": ""1"", ""content"": ""我已经不做大哥好多年了。""}, {""sex"": ""1"", ""content"": ""以后大哥会好好罩着你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大表哥""}, {""sex"": ""1"", ""content"": ""你的表哥就是我的表哥，都是一家人。""}, {""sex"": ""1"", ""content"": ""我可不是你的大表哥，我是你的男朋友。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我下班了呢""}, {""sex"": ""1"", ""content"": ""每天最快乐的时候就是下班的时候啦""}, {""sex"": ""1"", ""content"": ""你上班的时间属于工作，下班的时间可以属于我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""给我张你的照片""}, {""sex"": ""1"", ""content"": ""这么快就要给家长看了吗。""}, {""sex"": ""1"", ""content"": ""都是照骗有啥好看的呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没那福气""}, {""sex"": ""1"", ""content"": ""做我女朋友就有了。""}, {""sex"": ""1"", ""content"": ""我觉得能与你相遇已经是我很大的福气了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没事呀""}, {""sex"": ""1"", ""content"": ""有事没事都想找你""}, {""sex"": ""1"", ""content"": ""没事就好，你知道吗我很担心你的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我穿这件衣服好看吗""}, {""sex"": ""1"", ""content"": ""请问你这个仙女穿什么不都是好看的吗？""}, {""sex"": ""1"", ""content"": ""情人眼里出西施，西施你穿什么都好看""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我内向""}, {""sex"": ""1"", ""content"": ""我外向正好配你。""}, {""sex"": ""1"", ""content"": ""反正都是向着我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就早点睡觉""}, {""sex"": ""1"", ""content"": ""好的，我一定会好好睡觉的啦。""}, {""sex"": ""1"", ""content"": ""那你没和我说晚安。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我刚吃好了啊""}, {""sex"": ""1"", ""content"": ""吃得饱饱的，要不要散散步？""}, {""sex"": ""1"", ""content"": ""吃的什么好吃的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你叫啥名字？""}, {""sex"": ""1"", ""content"": ""男朋友，老公，亲爱的，你随便叫。""}, {""sex"": ""1"", ""content"": ""名字只是我遇见你的一个代号罢了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""只爱自己""}, {""sex"": ""1"", ""content"": ""没事，你可以喜欢我的。""}, {""sex"": ""1"", ""content"": ""我只好做你自己的情敌了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想我奶奶了""}, {""sex"": ""1"", ""content"": ""奶奶一定也在想你的。""}, {""sex"": ""1"", ""content"": ""奶奶要是知道你在想她，她会很开心的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那都是照骗""}, {""sex"": ""1"", ""content"": ""我愿意看照骗。""}, {""sex"": ""1"", ""content"": ""我就喜欢看照骗不行吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""单身多好啊""}, {""sex"": ""1"", ""content"": ""那是因为你还没有遇见我。""}, {""sex"": ""1"", ""content"": ""好的东西都是成双成对的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你那么闲啊""}, {""sex"": ""1"", ""content"": ""对啊，闲的正在想你呢。""}, {""sex"": ""1"", ""content"": ""没有啊，只有你找我的时候才这么闲。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就别开玩笑了""}, {""sex"": ""1"", ""content"": ""你觉得我像是和你开玩笑的人吗？""}, {""sex"": ""1"", ""content"": ""我貌似没有这个必要和你开玩笑吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开玩笑的""}, {""sex"": ""1"", ""content"": ""你看着我好了。""}, {""sex"": ""2"", ""content"": ""看你干嘛。""}, {""sex"": ""1"", ""content"": ""你觉得我现在像是在和你开玩笑吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""已经开心了""}, {""sex"": ""1"", ""content"": ""那我可以分享你的开心吗？！""}, {""sex"": ""1"", ""content"": ""开心都是与你相关的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你看上谁了""}, {""sex"": ""1"", ""content"": ""我看上了你这个小仙女。""}, {""sex"": ""1"", ""content"": ""你这么好看，不看上你看上谁。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""人家比我好看""}, {""sex"": ""1"", ""content"": ""谁说的！明明是你最好看好不好""}, {""sex"": ""1"", ""content"": ""你难道不好看吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么哄我呢！""}, {""sex"": ""1"", ""content"": ""哄你干嘛，哄你就是骗你啊。""}, {""sex"": ""1"", ""content"": ""带你去吃饭，一顿不够两顿，吃到好为止。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""搞事情？""}, {""sex"": ""1"", ""content"": ""和你谈恋爱怎么算是搞事情呢。""}, {""sex"": ""1"", ""content"": ""我是中国好青年，怎么会搞事情呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""最近还好""}, {""sex"": ""1"", ""content"": ""那就好，我希望你能每天都开开心心的""}, {""sex"": ""1"", ""content"": ""可是我不太好，你都不关心我""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你睡觉去吧""}, {""sex"": ""1"", ""content"": ""睡觉和你，我选择你""}, {""sex"": ""1"", ""content"": ""可是你的晚安都没有给呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你快睡觉去吧""}, {""sex"": ""1"", ""content"": ""你都还没和我说晚安，我要怎么睡。""}, {""sex"": ""1"", ""content"": ""那我是不是可以去梦里遇见你？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚在洗碗""}, {""sex"": ""1"", ""content"": ""这么贤惠啊，谁娶了你肯定都是福气。""}, {""sex"": ""1"", ""content"": ""有没有戴着手套，我可不想让你的纤纤玉手伤着了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是感觉怪怪的""}, {""sex"": ""1"", ""content"": ""其实一点都不奇怪的啦。""}, {""sex"": ""1"", ""content"": ""奇怪吗？我觉得一点都不奇怪。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我被坑了""}, {""sex"": ""1"", ""content"": ""是谁，竟敢坑我的小仙女！""}, {""sex"": ""1"", ""content"": ""怎么被坑了，损失了什么，我去帮你讨回来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""放屁吧""}, {""sex"": ""1"", ""content"": ""你可是女孩子，能不能温柔一点啊？""}, {""sex"": ""1"", ""content"": ""你放屁了，我闻一下""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们什么关系""}, {""sex"": ""1"", ""content"": ""情侣关系。""}, {""sex"": ""1"", ""content"": ""才不是。""}, {""sex"": ""1"", ""content"": ""那就是即将成为情侣的关系。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""等下就回去了""}, {""sex"": ""1"", ""content"": ""你一个小姑娘，真让人担心。""}, {""sex"": ""1"", ""content"": ""这么晚了一个人不安全，我去接你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""叫姑姑""}, {""sex"": ""1"", ""content"": ""姑姑，我是你的过儿啊。""}, {""sex"": ""1"", ""content"": ""不叫，叫你姑姑岂不是把你叫老了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨天没吃饭""}, {""sex"": ""1"", ""content"": ""说好一起胖，你竟然偷偷减肥。""}, {""sex"": ""1"", ""content"": ""这是想念我做的饭了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想谈恋爱了""}, {""sex"": ""1"", ""content"": ""小孩子谈什么恋爱，不如结婚吧""}, {""sex"": ""1"", ""content"": ""我不是做男朋友的，我是来做老公的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吓宝宝一跳""}, {""sex"": ""1"", ""content"": ""抱抱我的宝宝，不可怕的。""}, {""sex"": ""1"", ""content"": ""竟然敢吓我的小宝贝，真是坏东西。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真奇怪""}, {""sex"": ""1"", ""content"": ""我也觉得很奇怪，怎么会突然就爱上你？""}, {""sex"": ""1"", ""content"": ""怎么啦？小仙女觉得什么很奇怪？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你心疼我干嘛""}, {""sex"": ""1"", ""content"": ""我不想看到我喜欢的人受伤难过委屈啊。""}, {""sex"": ""1"", ""content"": ""你是猪吗，我为什么心疼你你会不知道吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""朋友圈有""}, {""sex"": ""1"", ""content"": ""那我有点小期待你的朋友圈了""}, {""sex"": ""1"", ""content"": ""那我可以来你的朋友圈参观吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""害怕的不行""}, {""sex"": ""1"", ""content"": ""有我在呢，怕就到我怀里来。""}, {""sex"": ""1"", ""content"": ""没事的，冷静冷静，有我在不用怕。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""见到你""}, {""sex"": ""1"", ""content"": ""我很期待很期待很期待与你的见面""}, {""sex"": ""1"", ""content"": ""我想现在立刻马上就见到你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在你心里什么颜色""}, {""sex"": ""1"", ""content"": ""黑色，因为所有颜色混合起来就是黑色，而你在我心中代表了所有颜色。""}, {""sex"": ""1"", ""content"": ""是粉色的，因为有你在我心里我觉得很甜蜜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备睡了呢""}, {""sex"": ""1"", ""content"": ""那你准不准备带我一起呢？""}, {""sex"": ""1"", ""content"": ""睡觉的时候别想我，会失眠的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们认识么？""}, {""sex"": ""1"", ""content"": ""上一秒还不认识，现在认识了。""}, {""sex"": ""1"", ""content"": ""三世的擦肩而过，这世的缘分。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""只是我们现在还不认识""}, {""sex"": ""1"", ""content"": ""那我们就认识认识吧。""}, {""sex"": ""1"", ""content"": ""那你想怎么认识呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不看书""}, {""sex"": ""1"", ""content"": ""那听我说书怎么样。""}, {""sex"": ""1"", ""content"": ""难怪我觉得你有点笨笨的呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就是傻逼""}, {""sex"": ""1"", ""content"": ""还是个死心塌地喜欢你的傻逼。""}, {""sex"": ""1"", ""content"": ""我本来也是个聪明人，遇到你以后才变傻的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我准备午休了""}, {""sex"": ""1"", ""content"": ""好好休息，下午才能精力充沛。""}, {""sex"": ""1"", ""content"": ""午安，我们一起休息。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""失恋嘞""}, {""sex"": ""1"", ""content"": ""我们都还没恋上，怎么就失恋了呢。""}, {""sex"": ""1"", ""content"": ""旧的不去新的不来啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""失恋了啊""}, {""sex"": ""1"", ""content"": ""忘记失恋最好的办法就是重新开始一段感情。""}, {""sex"": ""1"", ""content"": ""你这是要给我机会吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""越看自己照片越丑""}, {""sex"": ""1"", ""content"": ""那你给我，我越看越喜欢。""}, {""sex"": ""1"", ""content"": ""哪里丑了，明明是美得不像话。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你有多想我，我就有多想你""}, {""sex"": ""1"", ""content"": ""可是我比你想我还要想你。""}, {""sex"": ""1"", ""content"": ""知道我在想你的时候你也在想我，我就觉得很幸福了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""因为男人的嘴骗人的鬼""}, {""sex"": ""1"", ""content"": ""但是有些男人不一样的。""}, {""sex"": ""1"", ""content"": ""反正不是用来骗你就好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢什么样的女朋友""}, {""sex"": ""1"", ""content"": ""只要我喜欢就好的那种。""}, {""sex"": ""1"", ""content"": ""你这样子的就很不错。""}], ""lock"": 1}"
