"{""chat"": [{""sex"": ""1"", ""content"": ""好久不见了，没想到你比以前更漂亮了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""来个华丽的自我介绍跳过我们的陌生感""}, {""sex"": ""2"", ""content"": ""介绍什么?""}, {""sex"": ""1"", ""content"": ""当然是名字，你还想给我介绍身体？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""习惯了就好了""}, {""sex"": ""1"", ""content"": ""习惯可以改变，我会让我成为你的习惯""}, {""sex"": ""1"", ""content"": ""那如果我永远都不会习惯那怎么办？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯 谢谢""}, {""sex"": ""1"", ""content"": ""我们什么关系啊，为什么要谢谢呢。""}, {""sex"": ""1"", ""content"": ""你这谢谢说的我都有点不好意思了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""充电了""}, {""sex"": ""1"", ""content"": ""充电五分钟对不对，那我等你五分钟好了""}, {""sex"": ""1"", ""content"": ""嗯嗯，充满电我们就可以聊更久了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你什么时候过生日""}, {""sex"": ""1"", ""content"": ""这么着急想给我包红包吗？""}, {""sex"": ""1"", ""content"": ""你猜，猜对了我就告诉你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么时候能吃到你做的饭""}, {""sex"": ""1"", ""content"": ""择日不如撞日，就今天。""}, {""sex"": ""1"", ""content"": ""等你什么时候嫁给我，我就让你吃。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""洗香香""}, {""sex"": ""1"", ""content"": ""你这样我会忍不住想你的。""}, {""sex"": ""1"", ""content"": ""希望有一天我能闻到你身上的香味。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是想叫你""}, {""sex"": ""1"", ""content"": ""好~你想叫就叫，我一直都在呀。""}, {""sex"": ""1"", ""content"": ""那是因为你一直在想我呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""傻逼傻逼的""}, {""sex"": ""1"", ""content"": ""你这是在说你自己嘛。""}, {""sex"": ""1"", ""content"": ""对呀，你怎么傻逼傻逼的呢，不过我倒觉得很可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喝娃哈哈""}, {""sex"": ""1"", ""content"": ""然后再笑哈哈？""}, {""sex"": ""1"", ""content"": ""酸酸甜甜的你，我想好好尝尝。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在说的好听""}, {""sex"": ""1"", ""content"": ""放心，以后都会这么好听的。""}, {""sex"": ""1"", ""content"": ""只要你喜欢就好啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的假的呀""}, {""sex"": ""1"", ""content"": ""我是真的还是假的，要不用时间证明一下？""}, {""sex"": ""1"", ""content"": ""你那么聪明，先猜猜看""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不喜欢这种感觉""}, {""sex"": ""1"", ""content"": ""那我们就换一种感觉如何？""}, {""sex"": ""1"", ""content"": ""感觉这东西真的是琢磨不透啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也很不错""}, {""sex"": ""1"", ""content"": ""不错还不够，我想要变得更好。""}, {""sex"": ""1"", ""content"": ""能得到小仙女的认可我觉得很开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没事没事.""}, {""sex"": ""1"", ""content"": ""虽然你说了没事，但我心里还是很过意不去。""}, {""sex"": ""1"", ""content"": ""为了表达我的歉意，我请你喝奶茶吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不化妆丑""}, {""sex"": ""1"", ""content"": ""瞎说，别人化妆都比不上你化妆好看。""}, {""sex"": ""1"", ""content"": ""化妆是一种美，不化妆是另一种美，怎么能说丑呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在化妆""}, {""sex"": ""1"", ""content"": ""你能不能给别人留条活路啊。""}, {""sex"": ""2"", ""content"": ""怎么了？""}, {""sex"": ""1"", ""content"": ""你不化妆都那么好看了，化完妆就无敌了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你太矮了没安全感""}, {""sex"": ""1"", ""content"": ""浓缩是精华知道不。""}, {""sex"": ""1"", ""content"": ""身体矮但是我心里是个巨人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""穿衣服""}, {""sex"": ""1"", ""content"": ""我知道你很美的。""}, {""sex"": ""2"", ""content"": ""？""}, {""sex"": ""1"", ""content"": ""衣服只能是你的装饰品。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""国产""}, {""sex"": ""1"", ""content"": ""支持国产，国货之光！""}, {""sex"": ""1"", ""content"": ""我们的国家越来越强大了，这样就没有人能轻易打败我们了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有啥区别""}, {""sex"": ""1"", ""content"": ""区别这么大你都没看出来，所以说你笨嘛""}, {""sex"": ""1"", ""content"": ""没啥区别，其实你也不用知道有什么区别""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""老板好""}, {""sex"": ""1"", ""content"": ""你就是我的老板娘""}, {""sex"": ""1"", ""content"": ""你这句话把我的不好都赶走了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""合租""}, {""sex"": ""1"", ""content"": ""我这儿正好有空房间，你要不要搬过来？""}, {""sex"": ""1"", ""content"": ""你都在我心上住了这么久了，还想跟谁合租？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""独自美丽""}, {""sex"": ""1"", ""content"": ""不要独自美丽了，你的美丽值得被收藏""}, {""sex"": ""1"", ""content"": ""你不是独自美丽，因为有我欣赏呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情有点不美丽""}, {""sex"": ""1"", ""content"": ""那你什么时候可以心情美丽一点呢？""}, {""sex"": ""1"", ""content"": ""这美丽的心情是不是因为有我呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也挺帅的""}, {""sex"": ""1"", ""content"": ""也没有很帅啦，和吴彦祖差不多吧""}, {""sex"": ""1"", ""content"": ""天生的，刚好跟你很配啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去玩啥""}, {""sex"": ""1"", ""content"": ""你说了算，你想玩啥我就带你去玩啥。""}, {""sex"": ""1"", ""content"": ""有很多好玩的呀，全都带你玩一玩。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要去玩""}, {""sex"": ""1"", ""content"": ""去哪里玩呀，我也要去""}, {""sex"": ""1"", ""content"": ""怎么还跟小孩子一样喜欢玩呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好不了的""}, {""sex"": ""1"", ""content"": ""会好的会好的，不要这么消极。""}, {""sex"": ""1"", ""content"": ""怎么会呢，总会有解决的办法的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""当朋友""}, {""sex"": ""1"", ""content"": ""我不缺朋友，所以我想跟你当男女朋友。""}, {""sex"": ""1"", ""content"": ""好啊，我们可以给彼此一段时间互相了解了解。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚上约吗？""}, {""sex"": ""1"", ""content"": ""我先看看我今晚要穿啥衣服""}, {""sex"": ""1"", ""content"": ""带上身份证的那种约吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""超厉害""}, {""sex"": ""1"", ""content"": ""你要是喜欢我，才是最厉害的。""}, {""sex"": ""1"", ""content"": ""我看出来了，你厉害的不是一点点""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""根本你不懂得不懂得爱我""}, {""sex"": ""1"", ""content"": ""你都没有给我机会去懂得怎么爱你。""}, {""sex"": ""1"", ""content"": ""爱上一个仙女，我这也是第一次嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也不是很懂""}, {""sex"": ""1"", ""content"": ""没关系，我们一起慢慢学""}, {""sex"": ""1"", ""content"": ""小仙女都不是很懂的话，是不是都没有人懂了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还以为你睡着了呢""}, {""sex"": ""1"", ""content"": ""我还没想够你呢，咋睡""}, {""sex"": ""1"", ""content"": ""你的晚安还没到，没法睡。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你为什么要谈恋爱呢""}, {""sex"": ""1"", ""content"": ""我需要一个合理的身份在你身边。""}, {""sex"": ""1"", ""content"": ""因为我要娶你，所以得经历谈恋爱这环节。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""只有器官值钱""}, {""sex"": ""1"", ""content"": ""我可舍不得你丢掉任何一个器官。""}, {""sex"": ""1"", ""content"": ""最值钱的是完完整整的你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还未吃饭""}, {""sex"": ""1"", ""content"": ""肚子一定饿了吧，赶快去吃吧。""}, {""sex"": ""1"", ""content"": ""怎么还不吃呢，在等我一起吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你又看到了""}, {""sex"": ""1"", ""content"": ""那必须的，没有什么能逃过我的眼睛。""}, {""sex"": ""1"", ""content"": ""难道不让我看到你还想瞒着我嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这么会说你妈知道吗""}, {""sex"": ""1"", ""content"": ""我妈要是知道给她找了个仙女媳妇儿，她肯定会笑死""}, {""sex"": ""1"", ""content"": ""我妈这时候一般都是在睡觉的，她肯定是不知道。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今晚喝酒""}, {""sex"": ""1"", ""content"": ""不醉不归！""}, {""sex"": ""1"", ""content"": ""看来今晚要有故事听了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""上班不忙""}, {""sex"": ""1"", ""content"": ""看来你还可以上班摸鱼哦""}, {""sex"": ""1"", ""content"": ""不忙就可以跟我多聊会天了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不是单身狗""}, {""sex"": ""1"", ""content"": ""你是黄金单身贵族。""}, {""sex"": ""1"", ""content"": ""你有了我，肯定不是单身狗啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""都没胃口""}, {""sex"": ""1"", ""content"": ""有时候胃口真的是一个小孩子，没理由的。""}, {""sex"": ""1"", ""content"": ""那我做你喜欢吃的菜好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你都不发信息给我""}, {""sex"": ""1"", ""content"": ""我怕一发消息我的心就控制不住自己了。""}, {""sex"": ""1"", ""content"": ""我给你发消息一发就会一直发，发个没停。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""立春了""}, {""sex"": ""1"", ""content"": ""春天终于如期而至了。""}, {""sex"": ""1"", ""content"": ""春天终于来了，我想带你看草长莺飞。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""脑袋痛""}, {""sex"": ""1"", ""content"": ""都说了不能太想我的，你看吧，现在脑袋痛了。""}, {""sex"": ""1"", ""content"": ""是不是想太多事情了？赶紧让我的小仙女大脑放空一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又不是情侣""}, {""sex"": ""1"", ""content"": ""那可以变成情侣的不是吗？""}, {""sex"": ""1"", ""content"": ""难不成你想是夫妻？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我很任性的""}, {""sex"": ""1"", ""content"": ""我就是喜欢你这么任性！""}, {""sex"": ""1"", ""content"": ""我喜欢的女生就是得这么任性。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚安睡吧""}, {""sex"": ""1"", ""content"": ""那今晚是准备让我做一个美梦了吗？""}, {""sex"": ""1"", ""content"": ""晚安，有个好梦哟。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好无聊。""}, {""sex"": ""1"", ""content"": ""那就来聊个五毛的，聊聊人生理想！""}, {""sex"": ""1"", ""content"": ""无聊的时候就想我，一天都有事情做了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哦哦知道啦""}, {""sex"": ""1"", ""content"": ""知道了就要放在心上哦。""}, {""sex"": ""1"", ""content"": ""为什么我感觉你在敷衍我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""七夕快乐……第一个要对你说。""}, {""sex"": ""1"", ""content"": ""七夕唯一的“我爱你”是对你说的。""}, {""sex"": ""1"", ""content"": ""作为回报，你七夕就跟我过了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""更帅了""}, {""sex"": ""1"", ""content"": ""必须得一天比一天帅呀""}, {""sex"": ""1"", ""content"": ""总不能越来越丑呀，对吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有怀疑""}, {""sex"": ""1"", ""content"": ""我就知道你最信任我了。""}, {""sex"": ""1"", ""content"": ""在爱情里，互相信任是最重要的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我真哭了""}, {""sex"": ""1"", ""content"": ""抱抱抱抱，我的衣袖借你擦眼泪。""}, {""sex"": ""1"", ""content"": ""不哭了好不好？你一哭我就不知所措。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看哭了""}, {""sex"": ""1"", ""content"": ""哭鼻子可不是有点一个好习惯呦。""}, {""sex"": ""1"", ""content"": ""哭吧，等会儿我来帮你檫干眼泪。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想要8块钱""}, {""sex"": ""1"", ""content"": ""我只想要九块九。""}, {""sex"": ""1"", ""content"": ""多给你两块，凑个整。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打牌呢""}, {""sex"": ""1"", ""content"": ""赢了要请我吃饭哦。""}, {""sex"": ""1"", ""content"": ""小仙女的牌品肯定特别好对不对。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一个人有点怕""}, {""sex"": ""1"", ""content"": ""没事的，这不是还有我陪你吗。""}, {""sex"": ""1"", ""content"": ""不怕不怕，我在你背后呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""单身不可怕""}, {""sex"": ""1"", ""content"": ""单身不可怕，可怕的是单身久了丧失了爱的能力""}, {""sex"": ""1"", ""content"": ""单身是不可怕，但不能因为它不可怕就一直让自己处于单身的舒适圈里""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你能让我笑嘛""}, {""sex"": ""1"", ""content"": ""我要是不让你笑，我怕你会憋死。""}, {""sex"": ""1"", ""content"": ""我都喜欢看你笑，为什么不让你笑呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""笑啥了""}, {""sex"": ""1"", ""content"": ""笑你怎么会有我这么好的男朋友啊。""}, {""sex"": ""1"", ""content"": ""笑一笑十年少嘛！人要活得开心点嘛！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我头像就是""}, {""sex"": ""1"", ""content"": ""头像这么美，我会沦陷的。""}, {""sex"": ""1"", ""content"": ""果然好看的人就是自信呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们都很优秀""}, {""sex"": ""1"", ""content"": ""毕竟优秀的人会吸引优秀的人嘛。""}, {""sex"": ""1"", ""content"": ""在这么优秀的小仙女面前，不优秀都不行啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们都不了解彼此""}, {""sex"": ""1"", ""content"": ""那正好花点时间我们多了解一下彼此。""}, {""sex"": ""1"", ""content"": ""余生还很长，我们慢慢了解。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你会挨打""}, {""sex"": ""1"", ""content"": ""打是亲，我不怕的。""}, {""sex"": ""1"", ""content"": ""老公被老婆打，多正常啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情贼不好""}, {""sex"": ""1"", ""content"": ""所以你才需要我来帮你改善一下心情。""}, {""sex"": ""1"", ""content"": ""心情不好的时候，抱着我就心情好多了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""约你干嘛""}, {""sex"": ""1"", ""content"": ""你想干嘛就干嘛，我不会反抗的。""}, {""sex"": ""1"", ""content"": ""陪吃，陪逛街只有你想不到，没有我做不到""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说多了没用""}, {""sex"": ""1"", ""content"": ""那我不说了，你就看我的表现吧。""}, {""sex"": ""1"", ""content"": ""就算说了没用我也要说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""害呀""}, {""sex"": ""1"", ""content"": ""怎么啦，怎么这么无奈呢""}, {""sex"": ""1"", ""content"": ""呀，不要想那么多，想多了容易纠结""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想跟你聊""}, {""sex"": ""1"", ""content"": ""你不和我聊天我会憋死的""}, {""sex"": ""1"", ""content"": ""说不聊就不聊，你就打算这样抛弃我吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那得看你有没有那个本事了""}, {""sex"": ""1"", ""content"": ""本事得自己试过了才知道有没有。""}, {""sex"": ""1"", ""content"": ""男人不能说自己不行！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""七夕节快乐呀""}, {""sex"": ""1"", ""content"": ""收到仙女的祝福已经很快乐，要是能和仙女一起过七夕那就更快乐了。""}, {""sex"": ""1"", ""content"": ""我可以过来分享一下你的快乐嘛？！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我现在在家呢""}, {""sex"": ""1"", ""content"": ""那等下会出门吗？""}, {""sex"": ""1"", ""content"": ""那小仙女可以在家跟我聊聊天么？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跑步机""}, {""sex"": ""1"", ""content"": ""看来健身计划要安排上了。""}, {""sex"": ""1"", ""content"": ""多跑跑步好啊，强身健体。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""肚子快要疼死了""}, {""sex"": ""1"", ""content"": ""你要跟肚子讲道理，这样它就会听话了。""}, {""sex"": ""1"", ""content"": ""红糖姜茶已经为您准备好了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没饿""}, {""sex"": ""1"", ""content"": ""可是我饿了，想吃你了。""}, {""sex"": ""1"", ""content"": ""真的吗？炸鸡盖浇饭麻辣香锅不想吃吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你过来找我""}, {""sex"": ""1"", ""content"": ""好，你想见我，我就去找你。""}, {""sex"": ""1"", ""content"": ""那你要来接我哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢你什么""}, {""sex"": ""1"", ""content"": ""喜欢我可以好好照顾你呀！""}, {""sex"": ""1"", ""content"": ""喜欢就是喜欢，哪里有理由的呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小丑""}, {""sex"": ""1"", ""content"": ""虽然小丑每天都在笑，但他其实一点都不快乐吧""}, {""sex"": ""1"", ""content"": ""如果能够逗你开心，我愿意一直扮演小丑""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好啦""}, {""sex"": ""1"", ""content"": ""你可真是个优秀的小可爱。""}, {""sex"": ""1"", ""content"": ""那你准备好做我女朋友了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打破尴尬""}, {""sex"": ""1"", ""content"": ""亲我一下就不尴尬啦。""}, {""sex"": ""1"", ""content"": ""顺便打破我们的友情，升级成爱情吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我画的不好看啊""}, {""sex"": ""1"", ""content"": ""没事，我喜欢看你画。""}, {""sex"": ""1"", ""content"": ""好不好看，不是你说了算，是我说了算""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""多谢夸奖啦""}, {""sex"": ""1"", ""content"": ""不用谢，我说的都是实话啦。""}, {""sex"": ""1"", ""content"": ""这么可爱的小仙女不就是用来夸奖的嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没结婚吗""}, {""sex"": ""1"", ""content"": ""你没答应我的求婚呢。""}, {""sex"": ""1"", ""content"": ""怎么想和我结婚了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""笑你呢""}, {""sex"": ""1"", ""content"": ""你小心点，别给笑死了。""}, {""sex"": ""1"", ""content"": ""笑一笑十年少啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要花钱""}, {""sex"": ""1"", ""content"": ""花钱真的是一件很辛苦的事情呀。""}, {""sex"": ""1"", ""content"": ""我也希望不花钱呀，但是不完全没办法呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我把你卖了""}, {""sex"": ""1"", ""content"": ""卖了我就没人给你暖被窝了。""}, {""sex"": ""1"", ""content"": ""爱情不是你想卖，想卖就能卖""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在也不晚啊""}, {""sex"": ""1"", ""content"": ""小仙女说得对，最重要的是把握现在。""}, {""sex"": ""1"", ""content"": ""可要是早一点遇到你，就能更多地参与你的人生了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在很可爱""}, {""sex"": ""1"", ""content"": ""未来也很可爱！""}, {""sex"": ""1"", ""content"": ""你不是一直都很可爱吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在睡了""}, {""sex"": ""1"", ""content"": ""好，我们一起睡。""}, {""sex"": ""1"", ""content"": ""晚安，我们梦里见。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我像猪""}, {""sex"": ""1"", ""content"": ""你和猪猪可以比拼一下谁的食量比较大。""}, {""sex"": ""1"", ""content"": ""没事，我还是蛮喜欢你的可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""减肥成功了""}, {""sex"": ""1"", ""content"": ""能减肥成功的人都是狠人啊。""}, {""sex"": ""1"", ""content"": ""既然都减肥成功了，那就吃些好吃的犒劳一下自己吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好的噢""}, {""sex"": ""1"", ""content"": ""小仙女真好，答应得这么爽快。""}, {""sex"": ""1"", ""content"": ""那我们说定了哦，你可不许反悔。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就别夸""}, {""sex"": ""1"", ""content"": ""那不行，我得好好夸夸你！""}, {""sex"": ""1"", ""content"": ""像你这么可爱的人，为啥不能夸呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大哥哥好""}, {""sex"": ""1"", ""content"": ""你认我做大哥，我教你谈恋爱啊""}, {""sex"": ""1"", ""content"": ""小仙女喝冰阔落吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要几张照片""}, {""sex"": ""1"", ""content"": ""我的照片只给我女朋友看。""}, {""sex"": ""1"", ""content"": ""以后结婚照随便看，现在急什么嘞。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好有气质""}, {""sex"": ""1"", ""content"": ""你也是个很有气质的小仙女呀。""}, {""sex"": ""1"", ""content"": ""气质这东西与生俱来的，没办法。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没事，哈哈""}, {""sex"": ""1"", ""content"": ""就知道小仙女大人有大量。""}, {""sex"": ""1"", ""content"": ""没事就好，要是有事你可一定要告诉我哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""见面还需要一段时间呢。""}, {""sex"": ""1"", ""content"": ""从现在开始，我就无比期待我们的见面。""}, {""sex"": ""1"", ""content"": ""真希望时间过得快一点，好让我们早点见面。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你早点睡觉了""}, {""sex"": ""1"", ""content"": ""那我可以早点在梦里遇到你吗。""}, {""sex"": ""1"", ""content"": ""那你还没和我说晚安呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不敢见网友""}, {""sex"": ""1"", ""content"": ""我们不是网友，我们是朋友。""}, {""sex"": ""1"", ""content"": ""你放心，我没有恶意，也没有坏心眼，你要相信我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你会想我？""}, {""sex"": ""1"", ""content"": ""每分每秒都在想你。""}, {""sex"": ""1"", ""content"": ""看来是我把对你的想念藏得太好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""浪漫吗""}, {""sex"": ""1"", ""content"": ""想要给你我能想到的所有浪漫。""}, {""sex"": ""1"", ""content"": ""光是你的存在，就是最浪漫的了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃奶""}, {""sex"": ""1"", ""content"": ""吃奶补钙，身体棒棒""}, {""sex"": ""1"", ""content"": ""我也喜欢喝奶，看来以后咱们可以一起喝啦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要相信""}, {""sex"": ""1"", ""content"": ""我很想知道你要我相信什么。""}, {""sex"": ""1"", ""content"": ""我相信的也就是只有你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""赶紧睡啦""}, {""sex"": ""1"", ""content"": ""等会儿睡着了，是不是可以梦到你。""}, {""sex"": ""1"", ""content"": ""可是我还没和你说晚安呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又要长肉""}, {""sex"": ""1"", ""content"": ""这么多肉合适吗。""}, {""sex"": ""1"", ""content"": ""没事肉多不在乎。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想我就不无聊了""}, {""sex"": ""1"", ""content"": ""那我岂不是要多想想你呀""}, {""sex"": ""1"", ""content"": ""想你不够，还要你陪我才行""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可能你太优秀了""}, {""sex"": ""1"", ""content"": ""如果不优秀我怎么可能配得上你呢。""}, {""sex"": ""1"", ""content"": ""只有自己优秀了，才能遇到你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跟你也谈不久""}, {""sex"": ""1"", ""content"": ""不试试怎么知道不久呢？""}, {""sex"": ""1"", ""content"": ""放心，我会让它从不久变成一辈子的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还了解什么""}, {""sex"": ""1"", ""content"": ""你都不给多一点点了解，我咋知道。""}, {""sex"": ""1"", ""content"": ""那你还想被我了解什么？！""}], ""lock"": 1}"
